time_s,scheme,environment_temperature_c,environment_moisture_kg_kg,picard_iterations,temperature_residual,moisture_residual,temperature_linear_residual,moisture_linear_residual,surface_heat_internal_w_m2,surface_heat_robin_w_m2,surface_heat_boundary_residual_w_m2,surface_moisture_internal_kg_m2_s,surface_moisture_robin_kg_m2_s,surface_moisture_boundary_residual_kg_m2_s,surface_k_w_m_k,surface_D_m2_s,mass_step_residual,heat_step_residual_j,property_min_json,property_max_json,picard_history_json
7.5,bdf2,28.066,0.019678750000000002,3,2.019655511982815e-14,1.197658094702533e-10,2.1168489183764905e-10,1.4210854715202004e-14,-1.5815274357438143,-1.5840930050998736,0.0025655693560593384,1.9509393489338486e-06,1.959130144157729e-06,-8.19079522388049e-09,0.4804454422934442,5.609571144305665e-09,1.5386972170776558e-08,-0.012441437329411144,"{""D"": 5.609571144305665e-09, ""cp"": 3397.207184512798, ""k"": 0.4804454422934442, ""rho"": 965.9797030652367}","{""D"": 5.6418369583624505e-09, ""cp"": 3415.2957746478896, ""k"": 0.4829577464788736, ""rho"": 976.4000000000012}","[[4.315929961398074e-07, 0.0005283342235598816], [1.6663384867393876e-10, 3.6500072280524873e-07], [2.019655511982815e-14, 1.197658094702533e-10]]"
7.75,bdf2,28.0682,0.019680375,3,3.4353003912072814e-14,1.183506451881978e-10,8.36735125631094e-11,4.440892098500626e-14,-1.6331843938567105,-1.6357887699030016,0.002604376046291046,1.9500197122732705e-06,1.9580696490475044e-06,-8.049936774233909e-09,0.4804036083226165,5.609053906792005e-09,1.5378643061630865e-08,-0.012847454775511706,"{""D"": 5.609053906792005e-09, ""cp"": 3396.9059799228394, ""k"": 0.4804036083226165, ""rho"": 965.8102318476008}","{""D"": 5.641845253133739e-09, ""cp"": 3415.2957746478896, ""k"": 0.4829577464788736, ""rho"": 976.4000000000012}","[[4.3870900336157547e-07, 0.0005192689408292139], [1.6923856375068257e-10, 3.5956852223353135e-07], [3.4353003912072814e-14, 1.183506451881978e-10]]"
8.0,bdf2,28.0704,0.019682,3,1.0570150336888443e-14,1.169929512744758e-10,5.775291356258094e-11,6.572520305780927e-14,-1.6847893765370698,-1.6874318474279448,0.0026424708908749928,1.9491110540606647e-06,1.9570267871552005e-06,-7.915733094535826e-09,0.48036243962603187,5.608545777737552e-09,1.5370452443472712e-08,-0.013253058709968221,"{""D"": 5.608545777737552e-09, ""cp"": 3396.6095653074294, ""k"": 0.48036243962603187, ""rho"": 965.643581944832}","{""D"": 5.64185330994382e-09, ""cp"": 3415.2957746478896, ""k"": 0.4829577464788736, ""rho"": 976.4000000000012}","[[4.457043306822741e-07, 0.000510638844295342], [1.7181609495196217e-10, 3.54377794908441e-07], [1.0570150336888443e-14, 1.169929512744758e-10]]"
8.25,bdf2,28.0726,0.019683625,3,7.738856564239736e-15,1.1568767730277925e-10,1.1368683772161603e-10,3.064215547965432e-14,-1.736343241099425,-1.7390231029708048,0.0026798618713796962,1.9482130602901102e-06,1.9560007369023532e-06,-7.787676612242964e-09,0.4803219052295309,5.608046347846252e-09,1.536239386365856e-08,-0.013658255365559882,"{""D"": 5.608046347846252e-09, ""cp"": 3396.317717652623, ""k"": 0.4803219052295309, ""rho"": 965.4796219043765}","{""D"": 5.641861548884334e-09, ""cp"": 3415.2957746478896, ""k"": 0.4829577464788736, ""rho"": 976.4000000000012}","[[4.525847387090735e-07, 0.0005024101829602778], [1.7435153082474528e-10, 3.4941092058919925e-07], [7.738856564239736e-15, 1.1568767730277925e-10]]"
8.5,bdf2,28.0748,0.01968525,3,9.248873107103979e-15,1.1442211013102224e-10,8.86757334228605e-12,8.215650382226158e-14,-1.7878467784427803,-1.7905633624508255,0.0027165840080451975,1.9473254262813645e-06,1.954990738607464e-06,-7.665312326099535e-09,0.4802819764922399,5.607555238409007e-09,1.5354461355624273e-08,-0.014063051718985945,"{""D"": 5.607555238409007e-09, ""cp"": 3396.030230744127, ""k"": 0.4802819764922399, ""rho"": 965.3182301771942}","{""D"": 5.641872007823294e-09, ""cp"": 3415.2957746478896, ""k"": 0.4829577464788736, ""rho"": 976.4000000000012}","[[4.593554963439932e-07, 0.0004945527617427279], [1.7682693990457315e-10, 3.44652053998646e-07], [9.248873107103979e-15, 1.1442211013102224e-10]]"
8.75,bdf2,28.076999999999998,0.019686875000000003,3,1.4722689102678073e-14,1.1321018196970985e-10,1.1459633242338896e-10,4.707345624410664e-14,-1.8393007483953125,-1.842053414659972,0.0027526662646595312,1.9464478571442925e-06,1.953996088145784e-06,-7.548231001491704e-09,0.4802426268675767,5.607072098187747e-09,1.534664938912793e-08,-0.014467453635557926,"{""D"": 5.607072098187747e-09, ""cp"": 3395.7469134465528, ""k"": 0.4802426268675767, ""rho"": 965.1592941033255}","{""D"": 5.641882483903085e-09, ""cp"": 3415.2957746478896, ""k"": 0.4829577464788736, ""rho"": 976.4000000000012}","[[4.6602152367013584e-07, 0.0004870394736675527], [1.7924156723298124e-10, 3.400868830993873e-07], [1.4722689102678073e-14, 1.1321018196970985e-10]]"
9.0,bdf2,28.0792,0.0196885,3,3.265415398216378e-14,1.1203813476096831e-10,1.6723333828849718e-10,2.1760371282653068e-14,-1.8907058800628878,-1.8934940142486312,0.0027881341857434183,1.9455800679917573e-06,1.953016131420736e-06,-7.436063428978756e-09,0.4802038316948517,5.606596600688535e-09,1.533895282702503e-08,-0.014871467029196565,"{""D"": 5.606596600688535e-09, ""cp"": 3395.4675882029323, ""k"": 0.4802038316948517, ""rho"": 965.0027090273178}","{""D"": 5.641892946520747e-09, ""cp"": 3415.2957746478896, ""k"": 0.4829577464788736, ""rho"": 976.4000000000012}","[[4.725873083347756e-07, 0.0004798459051890574], [1.8164656474770098e-10, 3.357024390932744e-07], [3.265415398216378e-14, 1.1203813476096831e-10]]"
9.25,bdf2,28.0814,0.019690125000000003,3,1.9818985693408695e-14,1.1090387867322187e-10,1.3574208423960954e-10,2.4424906541753444e-14,-1.9420628546754055,-1.9448858842736172,0.0028230295982116793,1.9447217840008547e-06,1.952050259523306e-06,-7.328475522451166e-09,0.4801655680168011,5.606128441774637e-09,1.5331366886853635e-08,-0.015275097840687146,"{""D"": 5.606128441774637e-09, ""cp"": 3395.1920897209675, ""k"": 0.4801655680168011, ""rho"": 964.8483775237289}","{""D"": 5.641903392373217e-09, ""cp"": 3415.2957746478896, ""k"": 0.4829577464788736, ""rho"": 976.4000000000012}","[[4.790571088360772e-07, 0.0004729500014522191], [1.840187159065693e-10, 3.3148696075650423e-07], [1.9818985693408695e-14, 1.1090387867322187e-10]]"
9.5,bdf2,28.0836,0.01969175,3,1.0947624876148276e-14,1.098124641327786e-10,2.0759216567967087e-10,4.440892098500626e-14,-1.9933723495487221,-1.9962297181436384,0.002857368594916254,1.9438727403343454e-06,1.9510979044776354e-06,-7.225164143289943e-09,0.48012781441921637,5.605667337571612e-09,1.5323887107825212e-08,-0.01567835146882081,"{""D"": 5.605667337571612e-09, ""cp"": 3394.920263818358, ""k"": 0.48012781441921637, ""rho"": 964.6962087164217}","{""D"": 5.641914104224801e-09, ""cp"": 3415.2957746478896, ""k"": 0.4829577464788736, ""rho"": 976.4000000000012}","[[4.854348469346128e-07, 0.00046633178108797306], [1.8634745060734803e-10, 3.27429732477672e-07], [1.0947624876148276e-14, 1.098124641327786e-10]]"
9.75,bdf2,28.0858,0.019693375000000003,3,1.340139627330742e-14,1.0875187460807786e-10,2.637534635141492e-10,7.460698725481052e-14,-2.044635020868494,-2.0475261812762824,0.0028911604077883624,1.9430326819783774e-06,1.9501585354883137e-06,-7.125853509936257e-09,0.48009055088948593,5.605213022619723e-09,1.531650932104504e-08,-0.016081232844460967,"{""D"": 5.605213022619723e-09, ""cp"": 3394.651966404299, ""k"": 0.48009055088948593, ""rho"": 964.5461176781303}","{""D"": 5.641924754713794e-09, ""cp"": 3415.2957746478896, ""k"": 0.4829577464788736, ""rho"": 976.4000000000012}","[[4.917241959897531e-07, 0.00045997309205192004], [1.8864730279402698e-10, 3.235209764572926e-07], [1.340139627330742e-14, 1.0875187460807786e-10]]"
10.0,bdf2,28.088,0.019695,3,3.284284211294383e-14,1.0772454823595806e-10,1.4938450476620346e-10,6.661338147750939e-14,-2.0958514951921177,-2.0987759135593365,0.002924418367218795,1.942201363518344e-06,1.949231655618802e-06,-7.03029210045798e-09,0.48005375869138733,5.604765248229396e-09,1.530922962358209e-08,-0.01648374743065888,"{""D"": 5.604765248229396e-09, ""cp"": 3394.387062577989, ""k"": 0.48005375869138733, ""rho"": 964.3980248990083}","{""D"": 5.6419353166322176e-09, ""cp"": 3415.2957746478896, ""k"": 0.4829577464788736, ""rho"": 976.4000000000012}","[[4.979285898312882e-07, 0.00045385740171328373], [1.9089203595874412e-10, 3.197517473454587e-07], [3.284284211294383e-14, 1.0772454823595806e-10]]"
10.25,bdf2,28.0902,0.019696625000000002,3,2.397148761563143e-14,1.0672491213221714e-10,9.140421752817929e-11,2.0872192862952943e-14,-2.147022334739209,-2.1499795306525016,0.0029571959132925763,1.9413785488547416e-06,1.948316798842018e-06,-6.938249987276228e-09,0.4800174202539078,5.6043237810291825e-09,1.530204435524691e-08,-0.016885899598082725,"{""D"": 5.6043237810291825e-09, ""cp"": 3394.1254258281365, ""k"": 0.4800174202539078, ""rho"": 964.2518558147228}","{""D"": 5.641945763565566e-09, ""cp"": 3415.2957746478896, ""k"": 0.4829577464788736, ""rho"": 976.4000000000012}","[[5.040512522050599e-07, 0.00044796961568201247], [1.9311373797591846e-10, 3.1611383767696163e-07], [2.397148761563143e-14, 1.0672491213221714e-10]]"
10.5,bdf2,28.0924,0.01969825,3,1.547764552301682e-14,1.0576149977578948e-10,2.5420376914553344e-10,6.217248937900877e-15,-2.198148133646634,-2.2011376254837955,0.002989491837161573,1.9405640109129116e-06,1.947413527413283e-06,-6.8495165003712964e-09,0.479981519072217,5.6038884016693225e-09,1.5294950078060703e-08,-0.017287694459031114,"{""D"": 5.6038884016693225e-09, ""cp"": 3393.866937319962, ""k"": 0.479981519072217, ""rho"": 964.1075403861253}","{""D"": 5.641956069963727e-09, ""cp"": 3415.2957746478896, ""k"": 0.4829577464788736, ""rho"": 976.4000000000012}","[[5.100951748780135e-07, 0.0004422959207899806], [1.9531184259962825e-10, 3.1259970159243926e-07], [1.547764552301682e-14, 1.0576149977578948e-10]]"
10.75,bdf2,28.0946,0.019699875000000002,3,1.3590120760258165e-14,1.0482159802458917e-10,1.5052137314341962e-10,1.3766765505351941e-14,-2.2492294482852637,-2.2522507693054195,0.0030213210201557317,1.9397575313160422e-06,1.946521429523633e-06,-6.763898207590617e-09,0.47994603961920634,5.603458903666224e-09,1.528794355763617e-08,-0.01768913621153469,"{""D"": 5.603458903666224e-09, ""cp"": 3393.611485258286, ""k"": 0.47994603961920634, ""rho"": 963.9650127237812}","{""D"": 5.641966211201116e-09, ""cp"": 3415.2957746478896, ""k"": 0.4829577464788736, ""rho"": 976.4000000000012}","[[5.160632290019798e-07, 0.0004368236485516683], [1.9748748235117538e-10, 3.092024027667389e-07], [1.3590120760258165e-14, 1.0482159802458917e-10]]"
11.0,bdf2,28.096799999999998,0.0197015,3,2.6425221013473094e-14,1.039151335786011e-10,3.3514879760332406e-10,8.038014698286133e-14,-2.3002667974324793,-2.303319513545432,0.003052716112952769,1.9389589000534626e-06,1.9456401171977066e-06,-6.681217144244018e-09,0.4799109672662495,5.603035092358845e-09,1.528102174678299e-08,-0.01809022918371958,"{""D"": 5.603035092358845e-09, ""cp"": 3393.358964316996, ""k"": 0.4799109672662495, ""rho"": 963.824210751633}","{""D"": 5.641976163624198e-09, ""cp"": 3415.2957746478896, ""k"": 0.4829577464788736, ""rho"": 976.4000000000012}","[[5.219580584691517e-07, 0.00043154115599099336], [1.9962178208314107e-10, 3.059155297707389e-07], [2.6425221013473094e-14, 1.039151335786011e-10]]"
11.25,bdf2,28.099,0.019703125000000002,3,2.151766860712412e-14,1.0302921914310806e-10,2.2214408090803772e-10,2.7533531010703882e-14,-2.3512607235360967,-2.3543443906703487,0.0030836671342520106,1.93816791514717e-06,1.9447692244058158e-06,-6.601309258645802e-09,0.479876288212035,5.602616783979041e-09,1.5274181770758504e-08,-0.01849097768939954,"{""D"": 5.602616783979041e-09, ""cp"": 3393.1092751266524, ""k"": 0.479876288212035, ""rho"": 963.6850759049305}","{""D"": 5.641985904588947e-09, ""cp"": 3415.2957746478896, ""k"": 0.4829577464788736, ""rho"": 976.4000000000012}","[[5.277822016571492e-07, 0.00042643772129985215], [2.0172795444031396e-10, 3.0273316542048495e-07], [2.151766860712412e-14, 1.0302921914310806e-10]]"
11.5,bdf2,28.1012,0.01970475,3,4.53003307836705e-14,1.0216646700757977e-10,3.199147613486275e-10,9.325873406851315e-15,-2.4022117230114777,-2.4053259150406348,0.0031141920291570813,1.9373843823248115e-06,1.943908405364025e-06,-6.524023039213672e-09,0.4798419894184861,5.602203804813572e-09,1.5267420913849892e-08,-0.018891385469617678,"{""D"": 5.602203804813572e-09, ""cp"": 3392.8623238131004, ""k"": 0.4798419894184861, ""rho"": 963.547552858244}","{""D"": 5.641997755436056e-09, ""cp"": 3415.2957746478896, ""k"": 0.4829577464788736, ""rho"": 976.4000000000012}","[[5.335380212136058e-07, 0.00042150345219169055], [2.0380128065990792e-10, 2.9964982234071715e-07], [4.53003307836705e-14, 1.0216646700757977e-10]]"
11.75,bdf2,28.1034,0.019706375,3,1.623260977439448e-14,1.0133384327726875e-10,8.219558367272839e-11,4.618527782440651e-14,-2.4531202463821216,-2.456264584449741,0.00314433806761949,1.9366081146834593e-06,1.9430573329999443e-06,-6.44921831648505e-09,0.4798080585529275,5.601795990440714e-09,1.526073660712295e-08,-0.019291456988275998,"{""D"": 5.601795990440714e-09, ""cp"": 3392.618021581078, ""k"": 0.4798080585529275, ""rho"": 963.4115892799912}","{""D"": 5.642010635527009e-09, ""cp"": 3415.295774647889, ""k"": 0.4829577464788736, ""rho"": 976.4000000000012}","[[5.392277661555792e-07, 0.00041672920513822104], [2.0587498099694898e-10, 2.966604130106168e-07], [1.623260977439448e-14, 1.0133384327726875e-10]]"
12.0,bdf2,28.1056,0.019708,3,1.0570065719662005e-14,1.0052072464166487e-10,8.071765478234738e-12,5.950795411990839e-14,-2.503986811866193,-2.5071608802491596,0.0031740683829664107,1.935838932376299e-06,1.9422156975648485e-06,-6.3767651885494804e-09,0.4797744839357675,5.601393185051565e-09,1.5254126417894037e-08,-0.019691195540374965,"{""D"": 5.601393185051565e-09, ""cp"": 3392.3762843375252, ""k"": 0.4797744839357675, ""rho"": 963.2771356103758}","{""D"": 5.642023541262121e-09, ""cp"": 3415.295774647889, ""k"": 0.48295774647887346, ""rho"": 976.4000000000011}","[[5.448535684722057e-07, 0.0004121065140540945], [2.0792451777616777e-10, 2.93760208141328e-07], [1.0570065719662005e-14, 1.0052072464166487e-10]]"
12.25,bdf2,28.1078,0.019709625,3,1.5666338779607596e-14,9.972449881129843e-11,6.633626981056295e-11,4.1300296516055823e-14,-2.554811839650854,-2.5580152688419844,0.003203429191130258,1.9350766622952432e-06,1.941383205375417e-06,-6.306543080173748e-09,0.47974125449306626,5.600995240821775e-09,1.5247588039499826e-08,-0.020090604922077156,"{""D"": 5.600995240821775e-09, ""cp"": 3392.137032350077, ""k"": 0.47974125449306626, ""rho"": 963.1441448600667}","{""D"": 5.642036456093675e-09, ""cp"": 3415.295774647889, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[5.504174308559919e-07, 0.0004076275270599899], [2.099459272430121e-10, 2.9094482413696794e-07], [1.5666338779607596e-14, 9.972449881129843e-11]]"
12.5,bdf2,28.11,0.01971125,3,1.1891310773774238e-14,9.895369926510377e-11,1.9201706891180947e-10,3.5083047578154947e-14,-2.6055957741911686,-2.608828202225766,0.0032324280345972234,1.9343211377782223e-06,1.94055957767063e-06,-6.238439892407904e-09,0.4797083597134453,5.600602017348282e-09,1.5241119282591687e-08,-0.020489688727486424,"{""D"": 5.600602017348282e-09, ""cp"": 3391.900189936807, ""k"": 0.4797083597134453, ""rho"": 963.0125724273008}","{""D"": 5.64204936385159e-09, ""cp"": 3415.295774647889, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[5.559213014484078e-07, 0.0004032849503697657], [2.1192354309284308e-10, 2.8821014907975855e-07], [1.1891310773774238e-14, 9.895369926510377e-11]]"
12.75,bdf2,28.1122,0.019712875,3,4.05814346127929e-14,9.820031498204049e-11,1.5074874681886286e-10,5.81756864903582e-14,-2.656339049391153,-2.6596001186291574,0.0032610692380043993,1.9335721983158486e-06,1.939744549571163e-06,-6.17235125531459e-09,0.4796757896088598,5.600213381135434e-09,1.523471806695715e-08,-0.02088845027671282,"{""D"": 5.600213381135434e-09, ""cp"": 3391.6656851837906, ""k"": 0.4796757896088598, ""rho"": 962.8823759313862}","{""D"": 5.64206224877214e-09, ""cp"": 3415.295774647889, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[5.61366931333062e-07, 0.00039907199828200944], [2.1389398304509618e-10, 2.8555236206096896e-07], [4.05814346127929e-14, 9.820031498204049e-11]]"
13.0,bdf2,28.1144,0.019714500000000003,3,1.71763183999416e-14,9.746904808315407e-11,2.1088908397359774e-11,2.6201263381153694e-14,-2.7070420712428356,-2.710331443674363,0.003289372431527493,1.9328296892739135e-06,1.938937869130277e-06,-6.108179856363391e-09,0.4796435346788206,5.5998292051206134e-09,1.52283824135798e-08,-0.021286893324864855,"{""D"": 5.5998292051206134e-09, ""cp"": 3391.433449687508, ""k"": 0.4796435346788206, ""rho"": 962.7535150608444}","{""D"": 5.6420750955232945e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[5.667561068881629e-07, 0.0003949823485469822], [2.1582968948210068e-10, 2.829678936482678e-07], [1.71763183999416e-14, 9.746904808315407e-11]]"
13.25,bdf2,28.1166,0.019716125,3,1.9630066936906944e-14,9.675345492108587e-11,2.944489096989855e-10,7.327471962526033e-14,-2.7577052528128494,-2.7610225901213425,0.0033173373084931512,1.9320934616276883e-06,1.9381392964665834e-06,-6.045834838895138e-09,0.47961158587770214,5.599449368253389e-09,1.5222110438517914e-08,-0.021685020750764068,"{""D"": 5.599449368253389e-09, ""cp"": 3391.2034183194555, ""k"": 0.47961158587770214, ""rho"": 962.6259514346534}","{""D"": 5.6420878892257765e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[5.720904398957327e-07, 0.00039101010245518904], [2.1777369759032124e-10, 2.804533945382495e-07], [1.9630066936906944e-14, 9.675345492108587e-11]]"
13.5,bdf2,28.1188,0.019717750000000003,3,3.491884890162816e-14,9.605109735899752e-11,9.697487257653847e-11,6.128431095930864e-14,-2.808328988142942,-2.81167395896631,0.00334497082336771,1.9313633717093897e-06,1.9373486029701614e-06,-5.98523126077172e-09,0.47957993458481596,5.599073755097514e-09,1.52159003462925e-08,-0.0220828355390963,"{""D"": 5.599073755097514e-09, ""cp"": 3390.975529010675, ""k"": 0.47957993458481596, ""rho"": 962.4996484752259}","{""D"": 5.642100615470808e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[5.773715147672566e-07, 0.0003871497490157508], [2.196452221072869e-10, 2.7800573956194515e-07], [3.491884890162816e-14, 9.605109735899752e-11]]"
13.75,bdf2,28.121,0.019719375,3,1.8308791185750688e-14,9.53705088758234e-11,1.9099388737231493e-10,1.2878587085651816e-14,-2.8589136523257777,-2.862285940467757,0.0033722881419793183,1.930639280969033e-06,1.936565570574629e-06,-5.926289605595721e-09,0.47954857257696937,5.598702255465886e-09,1.5209750424320217e-08,-0.022480341227349744,"{""D"": 5.598702255465886e-09, ""cp"": 3390.7497225541797, ""k"": 0.47954857257696937, ""rho"": 962.3745712919406}","{""D"": 5.642113260334527e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[5.826007760485016e-07, 0.00038339613280556373], [2.2154203586032523e-10, 2.756219747424225e-07], [1.8308791185750688e-14, 9.53705088758234e-11]]"
14.0,bdf2,28.1232,0.019721000000000002,3,3.0011299863914725e-14,9.47043750610483e-11,2.7284841053187847e-11,3.907985046680551e-14,-2.9094596190215327,-2.912858913587968,0.0033992945664351737,1.9299210557365843e-06,1.935789991088575e-06,-5.868935351990775e-09,0.47951749200326277,5.5983347640995424e-09,1.5203659037224122e-08,-0.022877540366371577,"{""D"": 5.5983347640995424e-09, ""cp"": 3390.5259424234923, ""k"": 0.47951749200326277, ""rho"": 962.250686574172}","{""D"": 5.642125810389018e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[5.877797067888011e-07, 0.0003797444249795046], [2.2339807617695242e-10, 2.7329935299607514e-07], [3.0011299863914725e-14, 9.47043750610483e-11]]"
14.25,bdf2,28.1254,0.019722625,3,1.6232517342341426e-14,9.405495989887932e-11,1.9701928977156058e-10,7.593925488436071e-14,-2.959967243075056,-2.963393247610213,0.00342600453515729,1.929208567010179e-06,1.9350216655805405e-06,-5.813098570361373e-09,0.4794866853619051,5.5979711803519944e-09,1.5197624622788688e-08,-0.023274436171780592,"{""D"": 5.5979711803519944e-09, ""cp"": 3390.304134605717, ""k"": 0.4794866853619051, ""rho"": 962.1279624928866}","{""D"": 5.642138252710682e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[5.929096216706585e-07, 0.0003761900971572882], [2.2523750313709025e-10, 2.710352731792018e-07], [1.6232517342341426e-14, 9.405495989887932e-11]]"
14.5,bdf2,28.1276,0.019724250000000002,3,3.20875150860021e-14,9.34163421998518e-11,6.662048690486699e-11,5.284661597215745e-14,-3.010436869300657,-3.0138893014751034,0.0034524321744462405,1.928501690241284e-06,1.9342604038124036e-06,-5.758713571119651e-09,0.47945614547885373,5.597611407919038e-09,1.5191645686835082e-08,-0.023671031209933347,"{""D"": 5.597611407919038e-09, ""cp"": 3390.0842474477467, ""k"": 0.47945614547885373, ""rho"": 962.0063686099845}","{""D"": 5.642150574885771e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[5.979918450014721e-07, 0.00037273486113754777], [2.2705484300024424e-10, 2.688272973291167e-07], [3.20875150860021e-14, 9.34163421998518e-11]]"
14.75,bdf2,28.1298,0.019725875,3,3.246499567875316e-14,9.279392069553647e-11,1.2221335055073723e-11,3.419486915845482e-14,-3.060868849981042,-3.064347425157621,0.00347857517657868,1.927800305140711e-06,1.9335060237165887e-06,-5.70571857587779e-09,0.47942586548810684,5.597255354570433e-09,1.5185720799393575e-08,-0.024067328390028335,"{""D"": 5.597255354570433e-09, ""cp"": 3389.8662315143692, ""k"": 0.47942586548810684, ""rho"": 961.8858757946541}","{""D"": 5.64216276501415e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[6.030276031259082e-07, 0.0003693756983638979], [2.2885953328770446e-10, 2.6667311879421814e-07], [3.246499567875316e-14, 9.279392069553647e-11]]"
15.0,bdf2,28.131999999999998,0.019727500000000002,3,2.000748516737023e-14,9.218734708067068e-11,7.139533408917487e-11,6.572520305780927e-14,-3.1112635274745246,-3.114767959509379,0.00350443203485451,1.927104295490301e-06,1.932758350913016e-06,-5.654055422714856e-09,0.4793958388134937,5.596902931915636e-09,1.5179848590955927e-08,-0.02446333028403466,"{""D"": 5.596902931915636e-09, ""cp"": 3389.650039457154, ""k"": 0.4793958388134937, ""rho"": 961.7664561460826}","{""D"": 5.642174811709802e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[6.080180899223506e-07, 0.00036610125974299607], [2.306674289937764e-10, 2.645705693742462e-07], [2.000748516737023e-14, 9.218734708067068e-11]]"
15.25,bdf2,28.1342,0.019729125,3,2.90674606266196e-14,9.158948109737058e-11,2.8398972062859684e-10,1.9539925233402755e-14,-3.1616212168258837,-3.1651512368270573,0.0035300200011736393,1.926413548958583e-06,1.932017218262206e-06,-5.603669303623267e-09,0.47936605915182706,5.596554055180246e-09,1.5174027748766775e-08,-0.024859039597162597,"{""D"": 5.596554055180246e-09, ""cp"": 3389.435625893155, ""k"": 0.47936605915182706, ""rho"": 961.648082921953}","{""D"": 5.642189303510764e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[6.129644386791808e-07, 0.0003629080436474446], [2.324466313890095e-10, 2.625175968545935e-07], [2.90674606266196e-14, 9.158948109737058e-11]]"
15.5,bdf2,28.1364,0.019730750000000002,3,3.756117590475901e-14,9.100554732457558e-11,1.4654233382316306e-10,1.1457501614131615e-13,-3.2119422406972298,-3.2154975812247244,0.0035553405274946215,1.9257279569403106e-06,1.9312824654511855e-06,-5.55450851087494e-09,0.4793365204572936,5.5962086430002625e-09,1.5168257013672184e-08,-0.025254458905895488,"{""D"": 5.5962086430002625e-09, ""cp"": 3389.2229472925133, ""k"": 0.4793365204572936, ""rho"": 961.5307304721897}","{""D"": 5.6422046440658485e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[6.178677828722476e-07, 0.0003597927477692739], [2.341726030582554e-10, 2.6051227266902085e-07], [3.756117590475901e-14, 9.100554732457558e-11]]"
15.75,bdf2,28.1386,0.019732375,3,4.473363388841001e-14,9.043397838860384e-11,1.91562321560923e-10,2.9753977059954195e-14,-3.2622268945324797,-3.265807308817159,0.0035804142846793674,1.9250474143821123e-06,1.930553938609449e-06,-5.5065242273365936e-09,0.47930721692697575,5.595866617233046e-09,1.5162535177178026e-08,-0.025649590541509257,"{""D"": 5.595866617233046e-09, ""cp"": 3389.0119618742256, ""k"": 0.47930721692697575, ""rho"": 961.4143741775118}","{""D"": 5.642220018638499e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[6.227290968603066e-07, 0.00035675225477202965], [2.3593481135249893e-10, 2.585527520187048e-07], [4.473363388841001e-14, 9.043397838860384e-11]]"
16.0,bdf2,28.1408,0.019734,3,2.0951182465731116e-14,8.987773488418773e-11,3.0183855415089056e-10,9.325873406851315e-14,-3.312475490197227,-3.3160807283266536,0.003605238129426702,1.924371819644833e-06,1.9298314899521823e-06,-5.459670307349099e-09,0.4792781429874028,5.5955279027772045e-09,1.5156861078692104e-08,-0.026044437184835886,"{""D"": 5.5955279027772045e-09, ""cp"": 3388.8026295093, ""k"": 0.4792781429874028, ""rho"": 961.2989903923492}","{""D"": 5.6422354177859084e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[6.275494620219139e-07, 0.00035378361916210254], [2.3766285266498704e-10, 2.5663731061844267e-07], [2.0951182465731116e-14, 8.987773488418773e-11]]"
16.25,bdf2,28.143,0.019735625,3,2.9444886461033546e-14,8.932671595871103e-11,1.2778400559909642e-10,3.863576125695545e-14,-3.3626883385758704,-3.366318140993485,0.0036298024176146804,1.9237010743416713e-06,1.9291149774485885e-06,-5.41390310691728e-09,0.47924929328204624,5.5951924274116735e-09,1.5151233602684015e-08,-0.026439000826927326,"{""D"": 5.5951924274116735e-09, ""cp"": 3388.594911630733, ""k"": 0.47924929328204624, ""rho"": 961.1845563917741}","{""D"": 5.642250832297154e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[6.323297870288023e-07, 0.0003508840553024991], [2.3937881070950577e-10, 2.547643056864633e-07], [2.9444886461033546e-14, 8.932671595871103e-11]]"
