time_s,scheme,environment_temperature_c,environment_moisture_kg_kg,picard_iterations,temperature_residual,moisture_residual,temperature_linear_residual,moisture_linear_residual,surface_heat_internal_w_m2,surface_heat_robin_w_m2,surface_heat_boundary_residual_w_m2,surface_moisture_internal_kg_m2_s,surface_moisture_robin_kg_m2_s,surface_moisture_boundary_residual_kg_m2_s,surface_k_w_m_k,surface_D_m2_s,mass_step_residual,heat_step_residual_j,property_min_json,property_max_json,picard_history_json,temperature_min_k,temperature_max_k,moisture_min_kg_kg,moisture_max_kg_kg,center_heat_flux_w_m2,center_moisture_flux_kg_m2_s
0.25,bdf2,28.0022,0.019631625000000003,3,7.852186927844561e-14,2.957338078128181e-11,1.9399976736167446e-08,2.5646151868841116e-12,-0.054550857327933376,-0.05458199790382423,3.114057589085478e-05,2.00938372827253e-06,2.0122385659643292e-06,-2.854837691799309e-09,0.48250140228779403,5.6357686866949345e-09,3.95102118508305e-09,-0.00010717146806588411,"{""D"": 5.6357686866949345e-09, ""cp"": 3412.010096472117, ""k"": 0.48250140228779403, ""rho"": 974.4710185542926}","{""D"": 5.64168083434911e-09, ""cp"": 3415.295774647888, ""k"": 0.48295774647887335, ""rho"": 976.4000000000003}","[[1.863531946561132e-08, 0.0008169134586939107], [3.983286075439682e-12, 2.331434301390352e-07], [7.852186927844561e-14, 2.957338078128181e-11]]",301.1499999999972,301.15001672008384,2.5349298324554117,2.5500000000000025,0.0,0.0
0.5,bdf2,28.0044,0.01963325,3,2.321680042044146e-14,2.4237344157828497e-11,1.2652435543714091e-08,7.442935157087049e-13,-0.10880039400169357,-0.10884430302411374,4.3909022420171584e-05,2.0051429681952878e-06,2.007206382731793e-06,-2.063414536505166e-09,0.4823098225628575,5.6332881985025995e-09,3.941140516374973e-09,-0.00021371524936019434,"{""D"": 5.6332881985025995e-09, ""cp"": 3410.630722452574, ""k"": 0.4823098225628575, ""rho"": 973.6660772370869}","{""D"": 5.641682074662371e-09, ""cp"": 3415.295774647888, ""k"": 0.48295774647887335, ""rho"": 976.4000000000005}","[[2.7554896763788304e-08, 0.000540856717051533], [5.67679083451025e-12, 1.6916040054554137e-07], [2.321680042044146e-14, 2.4237344157828497e-11]]",301.14999999999833,301.150046227879,2.5286412284147413,2.550000000000004,0.0,0.0
0.75,bdf2,28.0066,0.019634875000000003,3,1.2457793763272119e-14,2.1456823246273163e-11,1.498938217991963e-08,2.8621549574836536e-12,-0.16283324050657455,-0.16288685711316475,5.3616606590201066e-05,2.0016927388796348e-06,2.00337502091858e-06,-1.6822820389451111e-09,0.4821635125578556,5.631395988623598e-09,3.933617655065213e-09,-0.0003198276033856834,"{""D"": 5.631395988623598e-09, ""cp"": 3409.5772904165606, ""k"": 0.4821635125578556, ""rho"": 973.0532673469728}","{""D"": 5.641683891035509e-09, ""cp"": 3415.2957746478883, ""k"": 0.48295774647887335, ""rho"": 976.4000000000005}","[[3.414314048751941e-08, 0.000434874976427091], [6.839140021585519e-12, 1.4174971732342403e-07], [1.2457793763272119e-14, 2.1456823246273163e-11]]",301.14999999999486,301.15008452571544,2.523853651148225,2.5500000000000047,0.0,0.0
1.0,bdf2,28.0088,0.0196365,3,3.9638428733339735e-15,1.9536268028145126e-11,1.9499339032336138e-08,6.918909889463976e-13,-0.21669169504428384,-0.21675332462223196,6.162957794811352e-05,1.998700904444071e-06,2.000154393697343e-06,-1.4534892532722284e-09,0.4820402250022219,5.629803555314714e-09,3.927293968299035e-09,-0.00042559394169874713,"{""D"": 5.629803555314714e-09, ""cp"": 3408.6896200159977, ""k"": 0.4820402250022219, ""rho"": 972.5381749915749}","{""D"": 5.641686126758609e-09, ""cp"": 3415.2957746478883, ""k"": 0.48295774647887335, ""rho"": 976.4000000000007}","[[3.9621632421363254e-08, 0.0003736096091539664], [7.907300269033641e-12, 1.248603209495957e-07], [3.9638428733339735e-15, 1.9536268028145126e-11]]",301.1499999999924,301.1501298670151,2.519829492121679,2.550000000000005,0.0,0.0
1.25,bdf2,28.011,0.019638125000000003,3,7.550175612973564e-15,1.8124935103978493e-11,8.939423423726112e-09,5.702105454474804e-12,-0.2703993890242407,-0.2704683658961926,6.897687195189794e-05,1.9960258549062406e-06,1.99732291604959e-06,-1.2970611433494451e-09,0.481931607258717,5.628402508715518e-09,3.921734374897983e-09,-0.0005310635349084631,"{""D"": 5.628402508715518e-09, ""cp"": 3407.907572262762, ""k"": 0.481931607258717, ""rho"": 972.0853465679345}","{""D"": 5.641688772457246e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.4000000000008}","[[4.441268548152025e-08, 0.00033242946023958215], [8.766131395442969e-12, 1.1302520575236012e-07], [7.550175612973564e-15, 1.8124935103978493e-11]]",301.1499999999961,301.15018126536415,2.516291770061988,2.550000000000006,0.0,0.0
1.5,bdf2,28.0132,0.01963975,3,2.7369381435382013e-14,1.6997819274115907e-11,3.473360266070813e-09,1.2807532812075806e-12,-0.3239733188733104,-0.3240485028086937,7.518393538330503e-05,1.9935859974768637e-06,1.9947675021440096e-06,-1.1815046671459308e-09,0.48183339661384816,5.6271374956063116e-09,3.916716831399212e-09,-0.0006362675716699408,"{""D"": 5.6271374956063116e-09, ""cp"": 3407.200455619706, ""k"": 0.48183339661384816, ""rho"": 971.6766883430416}","{""D"": 5.641691815995765e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.4000000000008}","[[4.8723060602507113e-08, 0.0003023063742028679], [9.518504600161944e-12, 1.0410987505644681e-07], [2.7369381435382013e-14, 1.6997819274115907e-11]]",301.14999999999634,301.1502380598876,2.5130991276800123,2.550000000000006,0.0,0.0
1.75,bdf2,28.0154,0.019641375000000003,3,1.9064185921077114e-14,1.6063142101855012e-11,1.3901171769248322e-08,4.058531288819722e-12,-0.37742500611465174,-0.377505831011149,8.082489649724467e-05,1.991329464287952e-06,1.9924211267722462e-06,-1.091662484294382e-09,0.48174306658787225,5.6259756866843144e-09,3.912109734190484e-09,-0.0007412305900531966,"{""D"": 5.6259756866843144e-09, ""cp"": 3406.55007943268, ""k"": 0.48174306658787225, ""rho"": 971.3014762835594}","{""D"": 5.641695159374588e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.4000000000008}","[[5.2672004958214424e-08, 0.0002790408545470441], [1.0455101566024569e-11, 9.706915515392626e-08], [1.9064185921077114e-14, 1.6063142101855012e-11]]",301.14999999999407,301.15029976675953,2.510167783465308,2.550000000000006,0.0,0.0
2.0,bdf2,28.0176,0.019643,3,9.645343428452265e-14,1.5275798055685546e-11,6.502659744000994e-09,2.098321516541546e-12,-0.4307635167038475,-0.4308497066062955,8.61899024480195e-05,1.989220945704047e-06,1.990240175192314e-06,-1.0192294882669024e-09,0.4816589731395903,5.624895705018585e-09,3.9078274457464815e-09,-0.0008459711131456145,"{""D"": 5.624895705018585e-09, ""cp"": 3405.94460660505, ""k"": 0.4816589731395903, ""rho"": 970.9527320307702}","{""D"": 5.641698829359214e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.4000000000008}","[[5.633701171486909e-08, 0.0002603709627295849], [1.0956619373609053e-11, 9.131976934988134e-08], [9.645343428452265e-14, 1.5275798055685546e-11]]",301.14999999999355,301.15036601173574,2.5074432189903924,2.5500000000000065,0.0,0.0
