time_s,radius_cm,cmax_kg_kg,center_kg_kg,surface_kg_kg,volume_mean_kg_kg,picard_iterations,nonlinear_residual,linear_residual,radius_rate_cm_s,mass_step_residual,robin_residual
171600.0,1.2,0.16042253453284527,0.16042253453284527,0.053294969555231025,0.12547256169561966,3,1.8280550684313113e-10,1.0976464182022028e-10,0.0,5.1586621757057e-13,1.365702148136601e-12
171660.0,1.2,0.16038329436190682,0.16038329436190682,0.053292224569407194,0.1254461173029698,3,1.8236954307804254e-10,9.191580829792656e-11,0.0,5.154727945893721e-13,1.3647375099333473e-12
171720.0,1.2000000000000002,0.16034408816517814,0.16034408816517814,0.053289483157302135,0.12541969485541812,3,1.8193463402482735e-10,9.060840966412798e-11,0.0,5.149707490559302e-13,1.3637739178451484e-12
171780.0,1.2,0.16030491589716675,0.16030491589716675,0.05328674531265762,0.12539329432440074,3,1.815012168338015e-10,9.731593308970332e-11,0.0,5.146205720830082e-13,1.3628113695836091e-12
171840.0,1.2,0.16026577751246104,0.16026577751246104,0.05328401102923036,0.1253669156814038,3,1.8106873639345267e-10,9.669065548223443e-11,0.0,5.140749954088246e-13,1.3618498656698533e-12
171900.0,1.2,0.16022667296572898,0.16022667296572898,0.05328128030078911,0.12534055889796336,3,1.8063750495400654e-10,8.844835974741727e-11,0.0,5.137899339878436e-13,1.3608894035168734e-12
171960.0,1.2,0.1601876022117192,0.1601876022117192,0.05327855312111452,0.12531422394566527,3,1.8020723108191916e-10,1.1692691259668209e-10,0.0,5.132362733370905e-13,1.359929981250692e-12
172020.0,1.2,0.16014856520526,0.16014856520526,0.053275829484003744,0.12528791079614504,3,1.7977854621653577e-10,9.299583325628191e-11,0.0,5.128304448172262e-13,1.3589715968715996e-12
172080.0,1.2000000000000002,0.16010956190126033,0.16010956190126033,0.05327310938326928,0.1252616194210878,3,1.7935072177399647e-10,1.0277290130034089e-10,0.0,5.124753436182652e-13,1.3580142522159375e-12
172140.0,1.2000000000000002,0.16007059225470738,0.16007059225470738,0.053270392812730646,0.12523534979222806,3,1.7892424347687452e-10,1.2539658200694248e-10,0.0,5.120522032272666e-13,1.3570579421158947e-12
172200.0,1.2,0.16003165622066756,0.16003165622066756,0.053267679766227566,0.12520910188134973,3,1.7849884070830768e-10,9.799805411603302e-11,0.0,5.115888224185264e-13,1.356102666556582e-12
172260.0,1.2,0.15999275375428865,0.15999275375428865,0.05326497023760886,0.12518287566028607,3,1.7807474245179478e-10,1.0396661309641786e-10,0.0,5.111624808782619e-13,1.3551484234353061e-12
172320.0,1.2,0.15995388481079528,0.15995388481079528,0.05326226422073748,0.1251566711009193,3,1.7765151849591376e-10,1.0265921446261927e-10,0.0,5.10713056101998e-13,1.354195212787636e-12
172380.0,1.1999999999999997,0.15991504934549253,0.15991504934549253,0.05325956170949387,0.1251304881751808,3,1.772298002800099e-10,8.668621376273222e-11,0.0,5.101850868075681e-13,1.3532430325377618e-12
172440.0,1.2000000000000002,0.15987624731376268,0.15987624731376268,0.05325686269776749,0.12510432685505082,3,1.7680898412031354e-10,9.674749890109524e-11,0.0,5.099960940635196e-13,1.352291880504822e-12
172500.0,1.2,0.15983747867106865,0.15983747867106865,0.05325416717946123,0.12507818711255847,3,1.763894308393077e-10,1.2613554645213298e-10,0.0,5.094377980249627e-13,1.351341755329345e-12
