time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,surface,radius_cm,cmax_kg_kg,volume_mean_kg_kg
31080.0,1.3797431056548177,1.373872658486172,1.3562813614419056,1.327025809217846,1.2861957163592561,1.233904761137247,1.1702751146395398,1.0954058119186474,1.0093130953078207,0.9118133969716427,0.8022754344410626,0.6790294508261536,0.5375980853638296,,,,,,,,0.36917065738601496,1.29668356872428,1.3797431056548177,0.8897381051251343
31140.0,1.3765583329332831,1.3706973253371986,1.3531345120171738,1.323926855569495,1.2831646413100755,1.2309620479866774,1.167442266526597,1.0927045856503312,1.0067650705189597,0.9094386310587778,0.8000920985630795,0.6770506475057805,0.5358241364795587,,,,,,,,0.3680522845901719,1.2964207999999997,1.3765583329332831,0.8875898604516137
31200.0,1.373380292672003,1.36752875167856,1.3499945004271428,1.3208348628316542,1.280140657951188,1.2280266192005183,1.164616847278428,1.0900108766387318,1.004224528603269,0.9070713836904255,0.7979164084756291,0.6750801227324255,0.534059813241087,,,,,,,,0.36693630670264615,1.2961621399176957,1.373380292672003,0.885445750335232
31260.0,1.370208997151694,1.3643669492827268,1.3468613369009053,1.317749838366565,1.2771236657754081,1.2250984708833332,1.1617988457291746,1.0873246684304883,1.0016912507532885,0.9047116590174401,0.7957484033523887,0.6731179354304518,0.5323042645388729,,,,,,,,0.36582348142886983,1.2959070353909463,1.370208997151694,0.8833062178676052
31320.0,1.3670444583567996,1.3612119296120355,1.3437350313203578,1.3146717891500452,1.2741137969706917,1.2221775989330104,1.1589882509779794,1.0846459457472417,0.9991654830135449,0.9023594635870059,0.7935881208469471,0.6711640064551201,0.5305584702771916,,,,,,,,0.36471454031171,1.2956549333333334,1.3670444583567996,0.8811716971636908
31380.0,1.363886687966059,1.358063703810133,1.3406155932150468,1.311600721774881,1.271111053291576,1.2192639990832213,1.1561850524504125,1.0819746779188952,0.996647215448931,0.9000148058238002,0.7914355964146756,0.6692180008809956,0.5288223591308748,,,,,,,,0.36361019024328994,1.2954052806584362,1.363886687966059,0.8790426135633853
31440.0,1.3607356973436335,1.3549222826940976,1.3375030317582666,1.308536642455929,1.2681154361611127,1.216357666946346,1.1533892399543857,1.0793106351866353,0.9941364401363669,0.8976776955387965,0.7892908627527959,0.6672804502428084,0.527095841306141,,,,,,,,0.36251111485590853,1.2951575242798354,1.3607356973436335,0.8769193838212869
31500.0,1.3575914975308843,1.3517876767474655,1.3343973557644837,1.305479557036967,1.2651269466938118,1.2134585980561916,1.150600803729342,1.0766540418353483,0.9916331509754899,0.895348143471202,0.7871536028962591,0.6653513687040875,0.5253788096274932,,,,,,,,0.3614179757952116,1.2949111111111111,1.3575914975308843,0.8748024162856813
31560.0,1.3544540992389413,1.3486598961141198,1.3312985736880243,1.3024294709993223,1.2621455857199844,1.2105667879097737,1.14781973448787,1.0740048868554435,0.9891373434881437,0.8930261608658272,0.785024108291062,0.6634307600032124,0.523671140540371,,,,,,,,0.3603314138843973,1.2946654880658435,1.3544540992389413,0.8726921110677449
31620.0,1.3513235128420749,1.3455389505931739,1.3282066936230668,1.2993863894718929,1.2591713538111569,1.2076822320075138,1.1450460234492421,1.0713631603987033,0.9866490146122427,0.890711759086345,0.7829024837366501,0.6615186176834211,0.5219726950389055,,,,,,,,0.35925205018879375,1.2944201020576132,1.3513235128420749,0.8705888602018786
31680.0,1.3481997483718828,1.3424248496348388,1.325121723304916,1.296350224994605,1.2562042513062115,1.204804925891166,1.1422794836751906,1.0687288537277064,0.9841681624943344,0.8884046628815069,0.7807887461153901,0.6596149253404019,0.520282326710478,,,,,,,,0.358180486990711,1.2941744,1.3481997483718828,0.8684930477979743
31740.0,1.3450828155125207,1.3393176023373274,1.322043670112625,1.2933210573662215,1.2532442783378697,1.2019348651790034,1.1395202534619018,1.066101959154382,0.9816947862842492,0.886105116742554,0.7786829079614564,0.6577196568826877,0.5186006751858131,,,,,,,,0.35711730868394187,1.2939278288065843,1.3450828155125207,0.866405050186356
31800.0,1.3419727235968386,1.3362172174448577,1.3189725410727726,1.2902989074431828,1.2502914348591923,1.1990720455978525,1.1367683580389494,1.0634824699698233,0.9792288859345151,0.8838131823045972,0.7765849773079273,0.6558326730270608,0.5169277394068081,,,,,,,,0.3560630825959976,1.2936798353909464,1.3419727235968386,0.8643252360560423
31860.0,1.33886948160353,1.3331237033466894,1.3159083428645055,1.2872837788328624,1.2473457206696859,1.1962164630115628,1.134023790357265,1.060870380367268,0.976770411317562,0.8815288674874977,0.7744949575720546,0.6539535118948601,0.5152633238121372,,,,,,,,0.3550183597457999,1.2934298666666666,1.33886948160353,0.8622539665869008
31920.0,1.3357730981553304,1.3300370680773363,1.3128510818256722,1.284275674861451,1.2444071354407782,1.1933681134458198,1.131286543926217,1.0582656853600008,0.9743191734287298,0.8792521788970836,0.772412847473488,0.6520826364160973,0.5136072211120994,,,,,,,,0.35398367554369214,1.293177369547325,1.3357730981553304,0.8601915955762192
31980.0,1.3326835815182918,1.3269573193177582,1.3098007639600453,1.2812745985902743,1.241475678740292,1.1905269877273732,1.1285566128018802,1.0556683806957403,0.9718754118690393,0.8769831216236327,0.7703386280175398,0.6502199831161392,0.5119592128854863,,,,,,,,0.35295955043921173,1.2929217909465018,1.3326835815182918,0.8581384695601482
32040.0,1.3296009396020452,1.3238844643976804,1.3067573949454692,1.2782805528324839,1.2385513500557066,1.1876929074756113,1.1258339915697058,1.0530784627689118,0.9694391273422385,0.8747216990645528,0.768271867284515,0.6483654802067923,0.5103190701346905,,,,,,,,0.3519464905221518,1.2926625777777778,1.3296009396020452,0.8560949279304135
32100.0,1.326525179961159,1.3208185102989383,1.3037209801428853,1.2752935401699472,1.2356341488159948,1.1848660472724786,1.1231186753223001,1.0504959285319366,0.9670103204802444,0.8724679127695331,0.7662129782640694,0.6465190478587636,0.5086857414393933,,,,,,,,0.35094498808152624,1.2923991769547327,1.326525179961159,0.8540613030466837
32160.0,1.3234563097975087,1.3177594636597565,1.300691524606158,1.2723135629701312,1.2327240744118524,1.1820464035884617,1.1204106596329848,1.047920601134971,0.9645889916965649,0.8702217623062579,0.7641619396801483,0.644680598469636,0.5070593017928751,,,,,,,,0.3499555221262849,1.2921310353909465,1.3234563097975087,0.8520379203448989
32220.0,1.3203943359635992,1.3147073307800534,1.2976690330924443,1.2693406234027638,1.2298211262141978,1.179233973127061,1.1177099405258015,1.0453525581503946,0.9621751410501381,0.8679831025037568,0.7621187255098845,0.6428500369263712,0.5054399560885734,,,,,,,,0.3489785588714976,1.2918576,1.3203943359635992,0.8500250984418667
32280.0,1.3173392649668758,1.311662117627494,1.2946535100731795,1.2663747234562457,1.2269253035908754,1.17642875282774,1.1150165144426123,1.04279188761853,0.9597687681194249,0.8657518357013613,0.7600833050229422,0.6410268495011059,0.5038274349585558,,,,,,,,0.34801455219300487,1.2915783176954734,1.3173392649668758,0.8480231492363789
32340.0,1.3142911029748943,1.3086238298444066,1.2916449597454014,1.2634158649535006,1.2240366059214498,1.1736307398657437,1.1123303782078355,1.0402385873509654,0.9573698718866842,0.8635281834579375,0.758055642832192,0.639211037917084,0.5022214606827895,,,,,,,,0.34706394405337143,1.2912926353909464,1.3142911029748943,0.8460323780070924
32400.0,1.311249855821296,1.3055924727553843,1.2886433860433857,1.2604640495672637,1.221155032610143,1.1708399316491487,1.109651528991385,1.0376926552953116,0.9549784506320398,0.8613121357446484,0.7560356989538485,0.6374027708035276,0.5006217475438723,,,,,,,,0.346127164902112,1.291,1.311249855821296,0.8440530835073706
32460.0,1.308215529012713,1.3025680513759865,1.28564877620457,1.257519278838871,1.2182805508748413,1.1680563258249907,1.106979917015218,1.0351540894800146,0.9525944379390688,0.8591036801755959,0.7540233326141678,0.6356019241757446,0.49902772430867376,,,,,,,,0.3452042288333568,1.2907000823045265,1.308215529012713,0.8420853866428252
32520.0,1.3051881277361541,1.2995505704166967,1.2826610769817268,1.2545815541519387,1.2154130491031352,1.165279920162896,1.104315377063325,1.0326228877299886,0.9502176099905912,0.8569028015989967,0.7520181625181352,0.6338083670223152,0.4974381294738768,,,,,,,,0.3442939822472625,1.2903932510288065,1.3051881277361541,0.8401288749670869
32580.0,1.3021676568670904,1.2965400342886049,1.279680362851609,1.251650876710822,1.212552666388103,1.1625107124514262,1.101658111689797,1.030099047413803,0.9478482389196876,0.8547094817365728,0.7500205514306402,0.6320219609166983,0.495853871768544,,,,,,,,0.3433952113447927,1.29008,1.3021676568670904,0.8381830519308928
32640.0,1.299154120977973,1.2935364471116924,1.2767066367399487,1.248727247540268,1.209699402014067,1.1597487004525502,1.0990081183656724,1.0275825653109232,0.9454863180700586,0.8525236990478898,0.7480304393049094,0.6302425357001021,0.49427468022036974,,,,,,,,0.3425068108735418,1.2897608230452675,1.299154120977973,0.8362474328236932
32700.0,1.2961475243471097,1.2905398127240875,1.2737399013297015,1.2458106674923506,1.2068532551751534,1.156993881877671,1.0963653943764526,1.0250734375280195,0.9431318390842389,0.8503452733116089,0.746047760871242,0.6284691834688654,0.4927003127764832,,,,,,,,0.34162775566315023,1.2894362139917694,1.2961475243471097,0.8343215440562535
32760.0,1.2931478709678428,1.287550134691526,1.2707801590703027,1.2429011372524679,1.204014224970749,1.1542462543624152,1.0937299367680429,1.0225715608066699,0.9407847918220891,0.8481740470897886,0.7440724459845287,0.6267025287866915,0.4911305576635628,,,,,,,,0.34075708487679246,1.289106666666667,1.2931478709678428,0.832404922601925
32820.0,1.2901551645578524,1.2845674163168064,1.2678274121866118,1.239998657344285,1.2011823103995274,1.1515058154403761,1.0911017422935394,1.020076804854327,0.9384451642878543,0.8460102694874423,0.7421044202074429,0.6249424250985679,0.4895643354987609,,,,,,,,0.33989389168031514,1.2887726748971193,1.2901551645578524,0.8304971155333247
32880.0,1.2871694085686844,1.2815916606492472,1.2648816626872759,1.2371032281336674,1.1983575103520838,1.1487724539060087,1.0884808073610754,1.017589384402311,0.9361129425683364,0.8438539063952983,0.7401433412797411,0.623188729804695,0.48800158509649655,,,,,,,,0.3390373158443034,1.2884347325102883,1.2871694085686844,0.8285976796240986
32940.0,1.2841906061951949,1.2786228704939633,1.2619429123726964,1.2342148498315828,1.1955398236023715,1.1460461471085646,1.0858671279829095,1.0151092926135203,0.9337881107863893,0.84170492055588,0.7381890797680435,0.6214413059157141,0.4864429637208387,,,,,,,,0.33818653814552163,1.2880933333333333,1.2841906061951949,0.8267061809984263
33000.0,1.2812187603849494,1.275661048420996,1.259011162842309,1.2313335224960205,1.1927292487980017,1.143327019615734,1.083260699726003,1.0126365216189321,0.9314703151653178,0.8395632717601342,0.7362418633047482,0.6196998831865252,0.4848883714735679,,,,,,,,0.3373407759636723,1.2877489711934158,1.2812187603849494,0.8248221948172242
33060.0,1.278253873847512,1.2727061967741082,1.2560864155013398,1.2284592460329102,1.1899257844494995,1.1406150686326817,1.0806615176644216,1.0101710624635483,0.9291598227040907,0.8374289171006014,0.7343016092795953,0.617963751029725,0.4833377319816781,,,,,,,,0.3364992797181857,1.2874021399176954,1.278253873847512,0.8229453049935845
33120.0,1.2752959490635067,1.2697583176792866,1.2531686715668344,1.2255919787311085,1.1871294289187009,1.1379102911191574,1.0780694962928747,1.007712905060749,0.9268566601963125,0.8353016822362219,0.7323682348967605,0.6162335197790487,0.48179049049960215,,,,,,,,0.3356613299202714,1.2870533333333334,1.2752959490635067,0.8210751039320976
33180.0,1.2723449882932865,1.2668174130527805,1.2502579320730294,1.2227316545657283,1.1843401804062923,1.1352126837611183,1.0754845029361337,1.0052620381566404,0.9245608044480258,0.83318131554055,0.730441657883282,0.6145090851467336,0.4802458146056131,,,,,,,,0.33482623469080397,1.2867030452674897,1.2723449882932865,0.8192111922881057
33240.0,1.2694009935853434,1.2638834846086942,1.2473541978760847,1.219878380294342,1.181558036938721,1.1325222429426898,1.0729067381013428,1.0028184493056336,0.922272230417449,0.8310681017796089,0.7285216614897535,0.6127903518308981,0.47870498162962344,,,,,,,,0.33399332763981343,1.2863517695473252,1.2694009935853434,0.8173531787438816
33300.0,1.266463966784252,1.2609565338660944,1.2444574696579924,1.217032155416741,1.1787829963544822,1.1298389647188078,1.0703361948730106,1.0003820067233204,0.9199909113133028,0.8289619910541293,0.726607845204008,0.6110772336603275,0.47716799857430986,,,,,,,,0.3331619660328311,1.2859999999999998,1.266463966784252,0.8155006797993534
33360.0,1.2635339095381097,1.2580365621555218,1.2415677479298544,1.2141929792696984,1.1760150562900125,1.127162844788786,1.0677728656447043,0.9979525988208691,0.9177168187120139,0.8268629324059519,0.7247005902955134,0.6093691588296924,0.4756348898909651,,,,,,,,0.3323315291891698,1.2856482304526746,1.2635339095381097,0.8136533195755125
33420.0,1.260610823305494,1.2551235706249257,1.2386850330343642,1.211360851022727,1.1732541815983604,1.1244938784712082,1.065216742093632,0.9955304264255523,0.9154498581263539,0.8247708741511877,0.7227998229011324,0.607666165380006,0.47410538891910914,,,,,,,,0.33150141707006925,1.2852969547325102,1.260610823305494,0.8118107296289674
33480.0,1.25769470936179,1.2522175602449679,1.2358093251476283,1.2085357696732064,1.1705002407416851,1.121832060680463,1.0626678151609545,0.993115472778957,0.9131897430884676,0.8226857641999777,0.7209054721160111,0.6059685869305541,0.4725783298027553,,,,,,,,0.3306710490246927,1.2849466666666667,1.25769470936179,0.8099725487763925
33540.0,1.254785568804977,1.2493185318137063,1.2329406242802563,1.205717734040926,1.167753393632909,1.1191773859052516,1.0601260750381911,0.9907077199853787,0.9109367641961832,0.8206073402533691,0.7190174702991414,0.6042763750261745,0.47105531879613793,,,,,,,,0.32983986266870463,1.2845978600823045,1.254785568804977,0.808138422927822
33600.0,1.2518834025607661,1.2464264859605598,1.230078930277729,1.2029067427620768,1.1650136372215183,1.1165298278387468,1.057591511159764,0.988307149057407,0.9086908884294783,0.8185355177807977,0.7171357030503898,0.6025894901402722,0.46953644413002965,,,,,,,,0.32900731287540697,1.2842510288065843,1.2518834025607661,0.8063080049279006
33660.0,1.2489882113870354,1.2435414231496824,1.227224242820137,1.2001027942828588,1.1622809681810065,1.1138891870176695,1.0550641122019366,0.9859137399706062,0.9064520818793209,0.8164704927915747,0.7152596324241032,0.6009079015365897,0.4680218074683804,,,,,,,,0.32817287086297675,1.2839066666666665,1.2489882113870354,0.8044809544043512
33720.0,1.2460999958776615,1.2406633436825611,1.224376561421267,1.1973058868527047,1.1595553828957774,1.1112556730078886,1.0525438659332482,0.9835274717259853,0.9042203099103598,0.8144122150123991,0.7133897362718903,0.5992307628501794,0.46651152223458753,,,,,,,,0.32733602336494116,1.2835652674897118,1.2460999958776615,0.8026569376229897
33780.0,1.2432187564656263,1.2377922477000391,1.2215358854271066,1.194516018517332,1.156836877448956,1.1086292787475505,1.0500304886082785,0.9811483224193072,0.901995537323004,0.8123606350970857,0.7115259629782758,0.5975588533305619,0.4650039066313261,,,,,,,,0.3264962718727244,1.2832273251028805,1.2432187564656263,0.8008356273487527
33840.0,1.2403444934255174,1.2349281351835817,1.2187022140137491,1.1917331871116523,1.1541254476111862,1.106009996678043,1.0475242421645428,0.978776118654153,0.899777728513313,0.8103157048399009,0.7096682651328097,0.595892209655828,0.4635009267866922,,,,,,,,0.32565313194124834,1.2828933333333332,1.2403444934255174,0.799016702712222
33900.0,1.2374772068751831,1.2320710059559488,1.215875546184882,1.1889573902527015,1.1514210888306602,1.1033978187397968,1.0450251127199202,0.9764108319809273,0.897566730085997,0.8082773773718732,0.7078165996324816,0.59423083585716,0.46200273485581445,,,,,,,,0.3248061325498677,1.2825637860082306,1.2374772068751831,0.7971998490812388
33960.0,1.2346168967768885,1.229220859681197,1.2130558807687386,1.1861886253327008,1.1487237962244448,1.1007927363713887,1.0425330857121111,0.9740525998286983,0.8953623903328257,0.8062454315227089,0.7059709277635355,0.5925747439210627,0.4605094935860823,,,,,,,,0.32395481551246297,1.2822391769547328,1.2346168967768885,0.7953847579372065
34020.0,1.2317635629377481,1.2263776958641264,1.2102432164147896,1.1834268895123288,1.1460335645713446,1.0981947405118886,1.0400481459304456,0.9717013978741336,0.893164913988353,0.8042197624152237,0.7041308518102661,0.5909238965955725,0.4590213758364577,,,,,,,,0.323098734930886,1.28192,1.2317635629377481,0.7935711267557597
34080.0,1.2289172050095252,1.2235415138491064,1.207437551590011,1.180672179714361,1.1433503883062914,1.0956038216065054,1.0375702775518014,0.96935720129547,0.8909742658263375,0.80220057430886,0.7022965450027371,0.5892776360079455,0.4575376148553313,,,,,,,,0.32223745668735587,1.2816067489711935,1.2289172050095252,0.7917586588914831
34140.0,1.2260778224878253,1.2207123128184167,1.2046388845750369,1.1779244926177446,1.1406742615164742,1.0930199696153002,1.0350994641802478,0.9670199848616858,0.8887904109501485,0.8001878279021122,0.700468154472529,0.5876367560742445,0.45605862043475964,,,,,,,,0.3213705579712783,1.2812999176954731,1.2260778224878253,0.7899470634664179
34200.0,1.2232454147107477,1.2178900917901099,1.2018472134600544,1.175183824652269,1.1380051779390878,1.0904431740250318,1.0326356888900043,0.9646897230223752,0.8866133149247167,0.7981814859868707,0.6986456603177414,0.5860013000407699,0.45458536010586564,,,,,,,,0.3204976268375584,1.281,1.2232454147107477,0.7881360552621088
34260.0,1.220419980856657,1.2150748497703703,1.1990625364235732,1.1724501723761445,1.135343131414285,1.0878734243608847,1.0301789347876507,0.9623663905142507,0.8844429444089973,0.796181514063206,0.6968290477384541,0.5843713188763161,0.4531180455534811,,,,,,,,0.3196224795141138,1.2807050732510286,1.220419980856657,0.7863271040677599
34320.0,1.2176015199410917,1.2122665856368697,1.1962848515629774,1.169723532316148,1.132688115799162,1.0853107102416844,1.0277291852780068,0.9600499629047434,0.8822792680369984,0.7941878816260595,0.6950183089064519,0.5827468742757057,0.45165686319366044,,,,,,,,0.31874883534542764,1.2804128329218107,1.2176015199410917,0.7845219071658402
34380.0,1.214790030814701,1.209465297961094,1.1935141565543652,1.1670039004817436,1.1300401243575513,1.082755020670983,1.025286423282027,0.957740415748932,0.8801222554880795,0.7922005610501871,0.6932134414252024,0.5811280338558078,0.45020190365166834,,,,,,,,0.3178765185621369,1.2801231999999998,1.214790030814701,0.7827205259224369
34440.0,1.2119855121602467,1.2066709625000276,1.190750403886345,1.164291205838228,1.1273990621247034,1.0802062359079592,1.0228505028109385,0.955437574873485,0.8779717026345814,0.7902193169734976,0.6914141735475345,0.5795144417641475,0.44875228054808036,,,,,,,,0.3170055051372406,1.279836095473251,1.2119855121602467,0.7809230219143082
34500.0,1.2091879624891118,1.2038835835661814,1.1879936029481866,1.1615854618980306,1.1247649454490205,1.0776643735073574,1.020421441002346,0.9531414565717236,0.8758276284254226,0.7882441835680949,0.6896205844289699,0.5779062662312836,0.4473082400246288,,,,,,,,0.31613582691734826,1.279551440329218,1.2091879624891118,0.7791294562120614
34560.0,1.2063973801375967,1.2011031762367583,1.1852437846755464,1.1588867142211006,1.1221378328866491,1.0751295031217762,1.0179993170277177,0.9508521499077959,0.873690137697486,0.7862752996892002,0.6878328889019055,0.5763038705220732,0.4458704662309233,,,,,,,,0.31526754319617994,1.2792691555555558,1.2063973801375967,0.7773398890706765
34620.0,1.2036137632630084,1.198329738348228,1.1825009459026912,1.1561949577937873,1.1195177164652705,1.0726016124564843,1.015584113017857,0.9485696314080698,0.8715592048805104,0.7843126482866748,0.6860510968250154,0.5747072919864578,0.44443895012527057,,,,,,,,0.3144007281499276,1.2789891621399176,1.2036137632630084,0.7755543797698222
34680.0,1.2008371098396275,1.1955632675462493,1.1797650832492341,1.1535101873506448,1.1169045879290094,1.0700806889600813,1.0131758110365836,0.9462938780333809,0.8694348057619694,0.7823562145721064,0.6842752182283652,0.5731165601344309,0.4430136794567541,,,,,,,,0.31353546428938106,1.278711381069959,1.2008371098396275,0.7737729865261727
34740.0,1.198067417654544,1.1928037612815334,1.177036193116492,1.1508323973737535,1.1142984387459847,1.067566719847553,1.0107743931248059,0.9440248672368654,0.8673169174900052,0.7804059856768374,0.6825052626006443,0.5715316979750367,0.44159463950061656,,,,,,,,0.31267183870698645,1.2784357333333334,1.198067417654544,0.7719957664451009
34800.0,1.1953046843036441,1.190051216805796,1.1743142716842347,1.1481615820929867,1.1116992601171523,1.0650596921244124,1.008379841343829,0.9417625770133887,0.8652055185410846,0.7784619502967641,0.6807412384577086,0.5699527231160294,0.4401814562674174,,,,,,,,0.3118099407901188,1.2781621399176957,1.1953046843036441,0.7702227754956563
34860.0,1.1925489071875328,1.1873056311678876,1.1715993149080384,1.145497735487223,1.1091070429863996,1.0625595926116078,1.0059921378172072,0.9395069859381135,0.8631005886570764,0.7765240983592399,0.678983153105527,0.5683792016620153,0.4387732732370923,,,,,,,,0.3109498607686966,1.2778905218106993,1.1925489071875328,0.7684540685000321
34920.0,1.1898000835075841,1.1845670012101583,1.1688913185170908,1.1428408512864352,1.1065217780516714,1.0600664079710607,1.0036112647701834,0.9372580731926833,0.8610021087598841,0.7745924039225486,0.6772305970595578,0.5668113406396585,0.4373712731880891,,,,,,,,0.3100916887671075,1.2776208,1.1898000835075841,0.7666896991323763
34980.0,1.1870582102622536,1.1818353235651298,1.1661902780125597,1.1401909229746818,1.1039434557771601,1.0575801247313505,1.0012372045657147,0.9350158185786673,0.8589100608523802,0.7726665519034412,0.6754839606494806,0.5652494005339826,0.43597543272429257,,,,,,,,0.30923551417427275,1.277352895473251,1.1870582102622536,0.764929719923748
35040.0,1.1843232842435367,1.1791105946524365,1.163496188666606,1.137547943794032,1.1013720664063575,1.0551007293132708,0.9988699397363616,0.9327802025191634,0.8568241632426508,0.7707468610880297,0.6737432808749403,0.5636933839815429,0.434585726492831,,,,,,,,0.30838142522214324,1.277086729218107,1.1843232842435367,0.7631741822711917
35100.0,1.181595302033755,1.176392810676218,1.1608090455219633,1.1349119067492508,1.0988075999758449,1.0526282080547709,0.9965094530113858,0.930551082977784,0.8547446525069823,0.7688333237213886,0.6720085595416927,0.5621432909480284,0.4332021272116755,,,,,,,,0.3075295087034902,1.276822222222222,1.181595302033755,0.7614231364495663
35160.0,1.1788742600026598,1.1736819676228598,1.1581288433921393,1.1322828046133573,1.0962500463296132,1.050162547234902,0.9941557273388245,0.9283284529619338,0.8526715279074039,0.7669259322283596,0.6702797971656721,0.5605991189756443,0.43182460570312214,,,,,,,,0.30667984978588525,1.2765592954732508,1.1788742600026598,0.7596766316252073
35220.0,1.176160154304895,1.1709780612592209,1.155455576862293,1.129660629933876,1.0936993951337695,1.047703733096357,0.9918086262473452,0.926112408684276,0.8506047746357074,0.7650246791030072,0.6685569930172831,0.5590608633835268,0.4304522174208062,,,,,,,,0.3058325318922251,1.2762978699588476,1.176160154304895,0.7579347158707952
35280.0,1.173452980877888,1.1682810871312972,1.1527892402906703,1.1270453750397826,1.0911556358913979,1.0452517518663356,0.9894681742817842,0.9239029328082445,0.8485443784659604,0.7631295568191067,0.6668401451663732,0.557528270575411,0.42908523661813225,,,,,,,,0.304987636628574,1.2760378666666667,1.173452980877888,0.7561974361809776
35340.0,1.170752735440148,1.165591040563452,1.1501298278106993,1.124437032049052,1.0886187579573317,1.0428065897755168,0.9871344355532589,0.9217000085102284,0.8464903256721087,0.7612405577574791,0.6651292505258639,0.5560011545205048,0.4277242410461889,,,,,,,,0.3041452437455421,1.275779206584362,1.170752735440148,0.7544648384884354
35400.0,1.1680594134900786,1.162907916658067,1.147477333333671,1.1218355928766348,1.0860887505527321,1.040368088556372,0.9848073939381938,0.9195036194459711,0.8444426029530074,0.7593576741467983,0.6634239305277125,0.5544799331330307,0.42636919391006817,,,,,,,,0.3033054311237862,1.2755218106995885,1.1680594134900786,0.7527369676801585
35460.0,1.1653730103052566,1.1602317102958242,1.144831750552015,1.1192410492429286,1.0835656027792313,1.0379363601554576,0.9824870335736955,0.917313749716039,0.8424011973645444,0.7574808839812746,0.6617245046565082,0.5529645940452749,0.4250200567546608,,,,,,,,0.30246827477668836,1.2752656,1.1653730103052566,0.7510138676137822
35520.0,1.162693520942232,1.1575624161364522,1.142193072943089,1.1166533926824396,1.0810493036325115,1.0355114111904706,0.9801733388548797,0.9151303838311516,0.8403660962584109,0.7556098866625914,0.66003101910327,0.5514551232775219,0.42367678951921584,,,,,,,,0.3016338488656474,1.2750104954732508,1.162693520942232,0.7492955811338506
35580.0,1.1600209402368142,1.1549000286200326,1.1395612937734894,1.1140726145527229,1.078539842015164,1.0330932279963767,0.9778662944297073,0.9129535066778796,0.8383372872269316,0.7537449824719362,0.6583434664066815,0.5499515053175916,0.4223393505923633,,,,,,,,0.3008022257239891,1.274756418106996,1.1600209402368142,0.747582150087941
35640.0,1.1573552628049468,1.1522445419688458,1.1369364061037823,1.1114987060433594,1.0760371111710898,1.0306817969760482,0.9755658851918153,0.9107831034851889,0.8363145664613459,0.751886162519579,0.6566618381283893,0.5484537231923916,0.421006587578601,,,,,,,,0.2999734758871504,1.274503288888889,1.1573552628049468,0.7458736153425806
35700.0,1.1546964830439992,1.1495959501896449,1.1343184027936806,1.1089316581849542,1.0735411615370571,1.0282771046071284,0.9732720962716683,0.9086191597920981,0.8342980454020223,0.7500334175931631,0.6549861248819607,0.5469617585329857,0.41967916423346385,,,,,,,,0.29914766812727167,1.2742510288065843,1.1546964830439992,0.7441700167989165
35760.0,1.1520445951347356,1.1469542470765732,1.1317072765074967,1.1063714618580367,1.071052016677714,1.0258791374473084,0.9709849130264667,0.9064616614165905,0.8322877819691986,0.7481867381389238,0.6533163163599968,0.5454750474759458,0.41835743820643634,,,,,,,,0.29832486949045667,1.2739995588477366,1.1520445951347356,0.7424713934081109
35820.0,1.1493995930435832,1.1443194262143659,1.1291030197199727,1.103818107801809,1.0685696651908736,1.023487882137993,0.9687043210290723,0.9043104324964961,0.8302837641813582,0.7463461142461202,0.6516524013596855,0.5439940039387565,0.41704136172985456,,,,,,,,0.2975051453359444,1.2737488,1.1493995930435832,0.7407777831864448
35880.0,1.1467614705255276,1.1416914809820962,1.1265056247222538,1.1012715866226714,1.0660940956334235,1.0211033254066377,0.9664303060562004,0.9021655648509528,0.8282859800947566,0.7445115356341455,0.6499941479138441,0.5425187174415826,0.41573088574972605,,,,,,,,0.2966885593761158,1.2734986732510285,1.1467614705255276,0.7390892232301196
35940.0,1.144130221127392,1.1390704045572615,1.1239150836281073,1.0987318888024875,1.0636252965289448,1.0187254540678659,0.9641628540761423,0.9000271027443324,0.8262944177739228,0.7426829916419282,0.6483415715945211,0.5410491643756463,0.4144259599753844,,,,,,,,0.29587517371692645,1.273249099588477,1.144130221127392,0.7374057497297473
36000.0,1.1415058381915286,1.1364561899202796,1.1213313883802136,1.0961990047064671,1.0611632563745088,1.0163542550234694,0.9619019512361564,0.8978950327543509,0.8243090652649785,0.7408604712192822,0.6466948518992326,0.5395853199959157,0.4131265329276043,,,,,,,,0.29506504889838503,1.273,1.1415058381915286,0.7357273979845336
36060.0,1.1388883148599624,1.1338488298646252,1.1187545307449576,1.093672856350502,1.0587079636668106,1.0139897152323707,0.959647452314708,0.8957693416374585,0.8223299105213981,0.7390437433481916,0.645053974193692,0.5381271583090753,0.41183146869656256,,,,,,,,0.2942578048010399,1.272751552516619,1.1388883148599624,0.7340540259888508
36120.0,1.1362776440788946,1.1312483169960978,1.1161845023208323,1.0911534749805483,1.0562594068647022,1.0116318216891813,0.9573994229286225,0.8936500161997074,0.8203569413110579,0.7372329280005242,0.6434189228520996,0.5366746518695474,0.41054136342353503,,,,,,,,0.2934530353178576,1.2725039984805318,1.1362776440788946,0.732385453089865
