time_s,radius_cm,temperature_K,temperature_C,moisture_kg_kg
14390.0,0.0,323.1491519024968,49.999151902496806,1.4543844203415481
14390.0,1.0,323.1482717005588,49.9982717005588,1.2942097995670756
14390.0,1.5,323.13721372458383,49.98721372458385,1.0965434876063214
14390.0,1.9,323.1336291757381,49.983629175738145,0.8797256856276392
14390.0,2.0,323.1389863263162,49.98898632631625,0.8158171301536008
14391.0,0.0,323.14917950231654,49.999179502316565,1.4543081580182693
14391.0,1.0,323.1481761503772,49.99817615037722,1.2941416674141357
14391.0,1.5,323.13721448937633,49.987214489376356,1.0964845791950648
14391.0,1.9,323.13432169512464,49.98432169512466,0.879674789808132
14391.0,2.0,323.1399815132904,49.989981513290445,0.8157691976246693
14392.0,0.0,323.14920617488116,49.99920617488118,1.4542319008483227
14392.0,1.0,323.14808125849754,49.998081258497564,1.2940735401996897
14392.0,1.5,323.13722278415185,49.98722278415187,1.0964256727930268
14392.0,1.9,323.135026006391,49.985026006391024,0.8796238989396666
14392.0,2.0,323.14098809987104,49.99098809987106,0.8157212935910071
14393.0,0.0,323.14923191729304,49.99923191729306,1.4541556488342309
14393.0,1.0,323.1479870810558,49.99798708105584,1.294005417910519
14393.0,1.5,323.13723861280045,49.98723861280047,1.0963667683444454
14393.0,1.9,323.13574198079436,49.98574198079439,0.8795730131717662
14393.0,2.0,323.14200595614307,49.99200595614309,0.8156734179915891
14394.0,0.0,323.14925672697456,49.99925672697458,1.454079401978526
14394.0,1.0,323.1478936737918,49.99789367379185,1.2939373005331276
14394.0,1.5,323.13726197747866,49.98726197747868,1.0963078657942722
14394.0,1.9,323.1364694929517,49.9864694929517,0.8795221326507722
14394.0,2.0,323.1430349557022,49.99303495570223,0.8156255707659787
14395.0,0.0,323.14928060167256,49.99928060167258,1.4540031602837478
14395.0,1.0,323.14780109201365,49.997801092013674,1.2938691880537474
14395.0,1.5,323.13729287872604,49.987292878726066,1.0962489650881622
14395.0,1.9,323.1372084206903,49.98720842069031,0.8794712575199225
14395.0,2.0,323.14407497557534,49.99407497557536,0.8155777518543372
14396.0,0.0,323.1493035394623,49.999303539462346,1.45392692375244
14396.0,1.0,323.14770939056285,49.997709390562875,1.293801080458353
14396.0,1.5,323.13733131557217,49.98733131557219,1.0961900661724597
14396.0,1.9,323.1379586449249,49.9879586449249,0.8794203879194326
14396.0,2.0,323.1451258960263,49.99512589602631,0.8155299611973901
14397.0,0.0,323.1493255387519,49.99932553875192,1.4538506923871517
14397.0,1.0,323.1476186237844,49.99761862378443,1.2937329777326672
14397.0,1.5,323.13737728563706,49.98737728563708,1.0961311689941924
14397.0,1.9,323.1387200495246,49.9887200495246,0.8793695239865766
14397.0,2.0,323.1461876004495,49.9961876004495,0.8154821987364276
14398.0,0.0,323.1493465982865,49.999346598286536,1.4537744661904353
14398.0,1.0,323.14752884549875,49.99752884549878,1.2936648798621693
14398.0,1.5,323.13743078522464,49.98743078522466,1.0960722735010522
14398.0,1.9,323.1394925211921,49.98949252119212,0.8793186658557635
14398.0,2.0,323.14725997520003,49.99725997520005,0.8154344644132844
14399.0,0.0,323.1493667171521,49.9993667171521,1.4536982451648461
14399.0,1.0,323.1474401089775,49.997440108977514,1.2935967868321083
14399.0,1.5,323.1374918094098,49.987491809409846,1.0960133796413893
14399.0,1.9,323.1402759493582,49.99027594935825,0.8792678136586107
14399.0,2.0,323.1483429094898,49.99834290948985,0.8153867581703569
14400.0,0.0,323.1493858947794,49.99938589477944,1.4536220293129412
14400.0,1.0,323.1473524669201,49.99735246692012,1.2935286986275083
14400.0,1.5,323.1375603521208,49.987560352120795,1.0959544873642018
14400.0,1.9,323.141070226074,49.991070226074044,0.8792169675240178
14400.0,2.0,323.1494362952837,49.999436295283715,0.815339079950545
14400.25,0.0,323.14939054208435,49.99939054208437,1.4536029761586526
14400.25,1.0,323.14733073353545,49.99733073353548,1.2935116773285604
14400.25,1.5,323.13757866175376,49.98757866175379,1.09593976453625
14400.25,1.9,323.1412633707914,49.991263370791444,0.8792042571203696
14400.25,2.0,323.14774564246346,49.997745642463485,0.8153274412947669
14401.0,0.0,323.1494041309491,49.99940413094913,1.4535458186372763
14401.0,1.0,323.1472659714354,49.99726597143541,1.2934606152331765
14401.0,1.5,323.137636406213,49.98763640621303,1.0958955966191206
14401.0,1.9,323.1416416900748,49.9916416900748,0.8791661350641649
14401.0,2.0,323.1454326734824,49.99543267348241,0.8152917437681586
14402.0,0.0,323.1494214257949,49.999421425794935,1.4534696131404075
14402.0,1.0,323.1471806740239,49.99718067402392,1.2933925366337147
14402.0,1.5,323.1377199630145,49.98771996301451,1.0958367073564197
14402.0,1.9,323.1416103642003,49.99161036420031,0.8791153441102941
14402.0,2.0,323.14403867239105,49.99403867239107,0.8152437278438932
14403.0,0.0,323.1494377798074,49.99943777980741,1.4533934128248893
14403.0,1.0,323.147096625562,49.99709662556205,1.2933244628135223
14403.0,1.5,323.1378109980642,49.98781099806422,1.095777819527464
14403.0,1.9,323.14138993634145,49.99138993634148,0.8790645954873794
14403.0,2.0,323.14318956043365,49.99318956043368,0.8151955913211744
14404.0,0.0,323.1494531938388,49.999453193838804,1.4533172176932707
14404.0,1.0,323.14701387628946,49.997013876289486,1.293256393756812
14404.0,1.5,323.13790936591505,49.98790936591507,1.0957189330887542
14404.0,1.9,323.1411582477694,49.99115824776942,0.8790138796856385
14404.0,2.0,323.1425900923245,49.99259009232452,0.815147400660922
14405.0,0.0,323.1494676691057,49.99946766910574,1.4532410277480983
14405.0,1.0,323.1469324757978,49.99693247579785,1.2931883294476096
14405.0,1.5,323.13801452969057,49.98801452969059,1.0956600480155012
14405.0,1.9,323.1409480061002,49.99094800610021,0.8789631908810936
14405.0,2.0,323.14213810003093,49.99213810003096,0.8150991784292013
14406.0,0.0,323.14948120719316,49.999481207193185,1.4531648429919124
14406.0,1.0,323.1468524730208,49.996852473020795,1.2931202698697686
14406.0,1.5,323.1381253323473,49.988125332347295,1.0956011643215788
14406.0,1.9,323.14076462237233,49.99076462237235,0.8789125254149206
14406.0,2.0,323.141784170448,49.991784170448,0.8150509355692462
14407.0,0.0,323.1494938100577,49.99949381005774,1.4530886634272462
14407.0,1.0,323.1467739162206,49.996773916220604,1.2930522150069719
14407.0,1.5,323.1382400898274,49.9882400898274,1.0955422820710543
14407.0,1.9,323.1406069081288,49.990606908128825,0.8788618805730685
14407.0,2.0,323.14150019531104,49.99150019531106,0.8150026783368852
14408.0,0.0,323.14950548003156,49.99950548003159,1.453012489056626
14408.0,1.0,323.1466968529574,49.99669685295743,1.2929841648427438
14408.0,1.5,323.13835691929864,49.98835691929867,1.0954834013737886
14408.0,1.9,323.1404720677928,49.99047206779284,0.8788112540897378
14408.0,2.0,323.14126852366945,49.991268523669476,0.814954410683636
14409.0,0.0,323.14951621982425,49.99951621982427,1.4529363198825678
14409.0,1.0,323.1466213299938,49.99662132999384,1.292916119360459
14409.0,1.5,323.1384740478298,49.98847404782981,1.09542452237104
14409.0,1.9,323.14035714208404,49.990357142084065,0.8787606439743927
14409.0,2.0,323.14107729985955,49.99107729985957,0.814906135281563
14410.0,0.0,323.1495260325251,49.999526032525125,1.4528601559075767
14410.0,1.0,323.1465473930563,49.996547393056346,1.29284807854336
14410.0,1.5,323.1385899858156,49.98858998581562,1.0953656452196352
14410.0,1.9,323.14025942990014,49.99025942990016,0.8787100484605791
14410.0,2.0,323.1409181611528,49.99091816115282,0.8148578540301039
14411.0,0.0,323.14953492160663,49.99953492160665,1.452783997134147
14411.0,1.0,323.14647508635767,49.99647508635769,1.2927800423745828
14411.0,1.5,323.1387035805839,49.988703580583945,1.0953067700792687
14411.0,1.9,323.14017658477593,49.99017658477595,0.8786594659897227
14411.0,2.0,323.14078498449624,49.99078498449626,0.8148095683322845
14412.0,0.0,323.1495428909268,49.99954289092682,1.4527078435647602
14412.0,1.0,323.14640445182545,49.99640445182547,1.2927120108372034
14412.0,1.5,323.1388139999805,49.98881399998055,1.0952478971039423
14412.0,1.9,323.1401066052896,49.99010660528961,0.8786088951995331
14412.0,2.0,323.14067315289384,49.99067315289386,0.8147612792565473
14413.0,0.0,323.14954994473,49.999549944730006,1.4526316952018838
14413.0,1.0,323.1463355280576,49.996335528057614,1.2926439839143025
14413.0,1.5,323.13892068544453,49.988920685444555,1.0951890264369601
14413.0,1.9,323.14004779417854,49.990047794178565,0.8785583349094782
14413.0,2.0,323.1405791010842,49.99057910108422,0.814712987637042
14414.0,0.0,323.1495560876495,49.99955608764952,1.452555552047969
14414.0,1.0,323.14626834911957,49.99626834911959,1.2925759615890575
14414.0,1.5,323.1390232975168,49.98902329751684,1.0951301582084907
14414.0,1.9,323.1399987123212,49.98999871232121,0.8785077841033118
14414.0,2.0,323.1405000213641,49.99050002136414,0.8146646941386524
14415.0,0.0,323.1495613247083,49.99956132470834,1.45247941410545
14415.0,1.0,323.14620294333184,49.996202943331866,1.2925079438448426
14415.0,1.5,323.13912166479975,49.98912166479977,1.0950712925348176
14415.0,1.9,323.1399581363964,49.98995813639641,0.8784572419102877
14415.0,2.0,323.14043366572565,49.990433665725675,0.8146163993007547
14416.0,0.0,323.14956566132105,49.99956566132107,1.4524032813767438
14416.0,1.0,323.1461393322088,49.99613933220883,1.2924399306653442
14416.0,1.5,323.1392157405735,49.98921574057351,1.0950124295186088
14416.0,1.9,323.1399250225899,49.989925022589944,0.8784067075865799
14416.0,2.0,323.14037820879895,49.99037820879897,0.8145681035675644
14417.0,0.0,323.14956910329295,49.99956910329297,1.452327153864248
14417.0,1.0,323.1460775296631,49.996077529663125,1.2923719220346774
14417.0,1.5,323.1393055678596,49.98930556785962,1.0949535692497554
14417.0,1.9,323.1398984764013,49.98989847640132,0.8783561804978803
14417.0,2.0,323.1403321502677,49.990332150267704,0.8145198073097619
14418.0,0.0,323.1495716568212,49.99957165682122,1.4522510315703392
14418.0,1.0,323.1460175415387,49.99601754153872,1.2923039179374944
14418.0,1.5,323.1393912522235,49.98939125222353,1.0948947118064953
14418.0,1.9,323.13987772785015,49.98987772785017,0.8783056601036802
14418.0,2.0,323.14029424389724,49.99029424389727,0.8144715108402704
14419.0,0.0,323.14957332849576,49.999573328495785,1.4521749144973741
14419.0,1.0,323.14595936548307,49.99595936548309,1.292235918359081
14419.0,1.5,323.1394729410907,49.989472941090696,1.0948358572566235
14419.0,1.9,323.1398621111967,49.989862111196715,0.8782551459434101
14419.0,2.0,323.14026344481874,49.990263444818765,0.8144232144259617
14420.0,0.0,323.1495741252983,49.999574125298295,1.4520988026476846
14420.0,1.0,323.1459029911294,49.99590299112941,1.2921679232854377
