time_s,scheme,environment_temperature_c,environment_moisture_kg_kg,picard_iterations,temperature_residual,moisture_residual,temperature_linear_residual,moisture_linear_residual,surface_heat_internal_w_m2,surface_heat_robin_w_m2,surface_heat_boundary_residual_w_m2,surface_moisture_internal_kg_m2_s,surface_moisture_robin_kg_m2_s,surface_moisture_boundary_residual_kg_m2_s,surface_k_w_m_k,surface_D_m2_s,mass_step_residual,heat_step_residual_j,property_min_json,property_max_json,picard_history_json,temperature_min_k,temperature_max_k,moisture_min_kg_kg,moisture_max_kg_kg,center_heat_flux_w_m2,center_moisture_flux_kg_m2_s
0.25,bdf2,28.0022,0.019631625000000003,3,1.2457796512587715e-14,9.476289034516983e-11,2.200249582529068e-08,1.0608847134108146e-11,-0.05451785671762534,-0.05454838012752816,3.052340990282454e-05,2.0101315957409014e-06,2.012532774281884e-06,-2.401178540982586e-09,0.48251258486180004,5.635914133123541e-09,7.903197723483353e-09,-0.00021421116952978947,"{""D"": 5.635914133123541e-09, ""cp"": 3412.0906110049605, ""k"": 0.48251258486180004, ""rho"": 974.5180918851015}","{""D"": 5.641680802930687e-09, ""cp"": 3415.2957746478883, ""k"": 0.48295774647887335, ""rho"": 976.4000000000005}","[[3.4625992773854534e-08, 0.002045862843673083], [1.1272229544473104e-11, 6.631226718932154e-07], [1.2457796512587715e-14, 9.476289034516983e-11]]",301.14999999999964,301.1500180647949,2.535297592852355,2.5500000000000047,0.0,0.0
0.5,bdf2,28.0044,0.01963325,3,1.2646549780174505e-14,8.391056912485362e-11,3.367131284903735e-08,4.25481871957345e-12,-0.10877519262347687,-0.10881909573043913,4.390310696225641e-05,2.0052532478993305e-06,2.0072629302635545e-06,-2.0096823642240753e-09,0.4823119797288006,5.633316462502426e-09,7.882503094447784e-09,-0.00042733145678576127,"{""D"": 5.633316462502426e-09, ""cp"": 3410.646254047364, ""k"": 0.4823119797288006, ""rho"": 973.6751248421688}","{""D"": 5.641681876388523e-09, ""cp"": 3415.295774647888, ""k"": 0.48295774647887324, ""rho"": 976.4000000000002}","[[5.2628907781679274e-08, 0.001152118929472146], [1.5927857561943922e-11, 4.661056687457038e-07], [1.2646549780174505e-14, 8.391056912485362e-11]]",301.1499999999972,301.15004723617074,2.528711912829443,2.5500000000000016,0.0,0.0
0.75,bdf2,28.0066,0.019634875000000003,3,4.4168541407944366e-14,7.461830717584585e-11,5.971742211841047e-09,7.44737604918555e-13,-0.16281335866837687,-0.1628670188608794,5.366019250252485e-05,2.0017281273876996e-06,2.0034002169323682e-06,-1.6720895446686502e-09,0.4821644763554511,5.6314087079256415e-09,7.867334254610925e-09,-0.0006395769179032225,"{""D"": 5.6314087079256415e-09, ""cp"": 3409.584229759248, ""k"": 0.4821644763554511, ""rho"": 973.0572987091789}","{""D"": 5.641683567854606e-09, ""cp"": 3415.295774647888, ""k"": 0.48295774647887324, ""rho"": 976.4000000000003}","[[6.646235862140061e-08, 0.0008950106395139911], [1.9315242915705747e-11, 3.838514416125179e-07], [4.4168541407944366e-14, 7.461830717584585e-11]]",301.1499999999974,301.15008531924553,2.5238851461654606,2.550000000000002,0.0,0.0
1.0,bdf2,28.0088,0.0196365,3,1.5175855538274523e-13,6.864382700599634e-11,3.400191417313181e-08,8.65307825392847e-12,-0.2166748603655181,-0.21673649767706138,6.163731154326668e-05,1.998720603532277e-06,2.0001706995250173e-06,-1.4500959927402201e-09,0.48204085016151477,5.629811848471512e-09,7.854651969488373e-09,-0.0008511218696360745,"{""D"": 5.629811848471512e-09, ""cp"": 3408.6941211629064, ""k"": 0.48204085016151477, ""rho"": 972.5407839240028}","{""D"": 5.641685777225657e-09, ""cp"": 3415.295774647888, ""k"": 0.48295774647887335, ""rho"": 976.4000000000003}","[[7.776737156715756e-08, 0.0007617519478779225], [2.2085211159901492e-11, 3.380595329597702e-07], [1.5175855538274523e-13, 6.864382700599634e-11]]",301.14999999999776,301.1501305400929,2.5198498744062716,2.5500000000000025,0.0,0.0
1.25,bdf2,28.011,0.019638125000000003,3,1.1608394982000676e-13,6.427294426528385e-11,2.4628207029309124e-08,1.0559997321024639e-11,-0.27038477663813637,-0.2704534838954942,6.870725735780292e-05,1.9960392817739396e-06,1.9973347594969423e-06,-1.2954777230026498e-09,0.4819320622468889,5.628408572854549e-09,7.84351525906757e-09,-0.0010620677129013153,"{""D"": 5.628408572854549e-09, ""cp"": 3407.9108481775997, ""k"": 0.4819320622468889, ""rho"": 972.0872415195108}","{""D"": 5.641688429329089e-09, ""cp"": 3415.295774647888, ""k"": 0.48295774647887335, ""rho"": 976.4000000000003}","[[8.755399332234737e-08, 0.0006747515879768938], [2.501410926511987e-11, 3.067363806090214e-07], [1.1608394982000676e-13, 6.427294426528385e-11]]",301.14999999999753,301.1501818606442,2.5163065743711783,2.5500000000000025,0.0,0.0
1.5,bdf2,28.0132,0.01963975,3,2.434931171613905e-14,6.086721540731215e-11,1.4465058484347537e-08,2.6978419498391304e-12,-0.32395995220188384,-0.32403501726463446,7.50650627506233e-05,1.9935959934090416e-06,1.994776617070464e-06,-1.1806236614224038e-09,0.481833747417868,5.627142192633402e-09,7.83346945710547e-09,-0.001272482874084095,"{""D"": 5.627142192633402e-09, ""cp"": 3407.20298140865, ""k"": 0.481833747417868, ""rho"": 971.6781467312742}","{""D"": 5.641691428871085e-09, ""cp"": 3415.295774647888, ""k"": 0.48295774647887335, ""rho"": 976.4000000000003}","[[9.631200767044944e-08, 0.0006119057843671965], [2.7069828225943678e-11, 2.8322776037335683e-07], [2.434931171613905e-14, 6.086721540731215e-11]]",301.1499999999971,301.1502385993094,2.51311052133808,2.5500000000000025,0.0,0.0
1.75,bdf2,28.0154,0.019641375000000003,3,1.1325258944334214e-14,5.787492489607927e-11,1.7105321603594348e-08,9.868994510497942e-12,-0.37741246768417974,-0.3774934117416251,8.094405744535349e-05,1.9913373040519978e-06,1.992428421535634e-06,-1.0911174836360604e-09,0.48174334780899597,5.625979469069032e-09,7.824248114872897e-09,-0.0014824134755308277,"{""D"": 5.625979469069032e-09, ""cp"": 3406.552104224771, ""k"": 0.48174334780899597, ""rho"": 971.3026434457015}","{""D"": 5.641694801648965e-09, ""cp"": 3415.295774647888, ""k"": 0.48295774647887335, ""rho"": 976.4000000000005}","[[1.0431084978458719e-07, 0.0005637366556922231], [2.90793011284199e-11, 2.6464836265804393e-07], [1.1325258944334214e-14, 5.787492489607927e-11]]",301.1499999999972,301.1503002635303,2.5101769019195426,2.550000000000004,0.0,0.0
2.0,bdf2,28.0176,0.019643,3,6.98390814685626e-14,5.5426164747176646e-11,6.987647793721408e-09,2.574385149500813e-12,-0.430751808775218,-0.43083813790190106,8.632912668304904e-05,1.9892273176260288e-06,1.990246184509756e-06,-1.018866883727375e-09,0.4816592051655232,5.624898839634432e-09,7.81567849013637e-09,-0.0016918977646523065,"{""D"": 5.624898839634432e-09, ""cp"": 3405.9462771917674, ""k"": 0.4816592051655232, ""rho"": 970.953693521561}","{""D"": 5.641698433520991e-09, ""cp"": 3415.295774647888, ""k"": 0.48295774647887335, ""rho"": 976.4000000000004}","[[1.1171833337649365e-07, 0.0005252882155075594], [3.1139547638361734e-11, 2.49447537310139e-07], [6.98390814685626e-14, 5.5426164747176646e-11]]",301.14999999999446,301.1503664744839,2.507450730637195,2.5500000000000034,0.0,0.0
