time_s,scheme,environment_temperature_c,environment_moisture_kg_kg,picard_iterations,temperature_residual,moisture_residual,temperature_linear_residual,moisture_linear_residual,surface_heat_internal_w_m2,surface_heat_robin_w_m2,surface_heat_boundary_residual_w_m2,surface_moisture_internal_kg_m2_s,surface_moisture_robin_kg_m2_s,surface_moisture_boundary_residual_kg_m2_s,surface_k_w_m_k,surface_D_m2_s,mass_step_residual,heat_step_residual_j,property_min_json,property_max_json,picard_history_json,temperature_min_k,temperature_max_k,moisture_min_kg_kg,moisture_max_kg_kg,center_heat_flux_w_m2,center_moisture_flux_kg_m2_s
2.75,bdf2,28.0242,0.019647875000000002,3,8.531686883025979e-14,1.3619084073997818e-11,7.344340247072978e-08,2.6971314071033703e-11,-0.5902427063892178,-0.5902676108547666,2.490446554881398e-05,1.984201255899197e-06,1.9844175075106737e-06,-2.1625161147667527e-10,0.4814338371786844,5.622013007952216e-09,3.896394664576399e-09,-0.0011589876865186442,"{""D"": 5.622013007952216e-09, ""cp"": 3404.3236276865273, ""k"": 0.4814338371786844, ""rho"": 970.0217292017078}","{""D"": 5.64171175761265e-09, ""cp"": 3415.2957746478896, ""k"": 0.4829577464788736, ""rho"": 976.4000000000015}","[[6.608702890329073e-08, 0.00022084149924006215], [1.3023469023632603e-11, 7.90580866131847e-08], [8.531686883025979e-14, 1.3619084073997818e-11]]",301.14999999999065,301.1505892955658,2.500169759388342,2.550000000000012,0.0,0.0
3.0,bdf2,28.0264,0.0196495,3,4.924594032781404e-13,1.3098716011632331e-11,1.592607077327557e-07,6.906342164825219e-11,-0.6431958078316612,-0.6432214272919623,2.561946030110729e-05,1.9824578266513478e-06,1.982664539789255e-06,-2.0671313790724828e-10,0.4813658794453809,5.621145641484742e-09,3.8929527205560614e-09,-0.0012629611059972031,"{""D"": 5.621145641484742e-09, ""cp"": 3403.8343320067424, ""k"": 0.4813658794453809, ""rho"": 969.7414623662808}","{""D"": 5.64171655774688e-09, ""cp"": 3415.29577464789, ""k"": 0.4829577464788736, ""rho"": 976.4000000000017}","[[6.902276586570054e-08, 0.00021110257968620872], [1.2984393388853951e-11, 7.591461733745574e-08], [4.924594032781404e-13, 1.3098716011632331e-11]]",301.14999999998906,301.1506711429083,2.497980174736569,2.5500000000000127,0.0,0.0
3.25,bdf2,28.0286,0.019651125000000002,3,4.694312721713004e-13,1.2661941212297443e-11,4.323192115407437e-08,5.106715050828825e-11,-0.6960617370562889,-0.6960892209633585,2.7483907069525415e-05,1.9807866974046764e-06,1.980984998037363e-06,-1.983006326863788e-10,0.4813006904968673,5.62031493880833e-09,3.8896549480435256e-09,-0.0013667700770093058,"{""D"": 5.62031493880833e-09, ""cp"": 3403.3649715774445, ""k"": 0.4813006904968673, ""rho"": 969.4729436859781}","{""D"": 5.641721622512785e-09, ""cp"": 3415.2957746478905, ""k"": 0.4829577464788737, ""rho"": 976.4000000000017}","[[7.183341858841686e-08, 0.0002025268127934276], [1.3657109073850552e-11, 7.312581337844983e-08], [4.694312721713004e-13, 1.2661941212297443e-11]]",301.1499999999845,301.1507564311614,2.4958823725467036,2.5500000000000136,0.0,0.0
3.5,bdf2,28.0308,0.01965275,3,1.264651627789274e-13,1.2301619418109292e-11,8.64620233187452e-08,3.9032777010561404e-11,-0.748846551240611,-0.7488744455315555,2.7894290944519007e-05,1.979179721076052e-06,1.979370529394647e-06,-1.9080831859463136e-10,0.48123795543418724,5.61951678948996e-09,3.886484946216335e-09,-0.0014704103094624124,"{""D"": 5.61951678948996e-09, ""cp"": 3402.9132791261477, ""k"": 0.48123795543418724, ""rho"": 969.2148367031435}","{""D"": 5.641726932292871e-09, ""cp"": 3415.2957746478905, ""k"": 0.4829577464788737, ""rho"": 976.4000000000019}","[[7.453358497061233e-08, 0.00019489780036632107], [1.4767544687068946e-11, 7.062858637809997e-08], [1.264651627789274e-13, 1.2301619418109292e-11]]",301.1499999999818,301.1508450221787,2.493865911743309,2.5500000000000145,0.0,0.0
3.75,bdf2,28.033,0.019654375,3,2.56139065068013e-13,1.2087237528962072e-11,6.92944013280794e-08,3.423705763339058e-11,-0.8015512150958676,-0.8015802139254902,2.8998829622595146e-05,1.977630176601523e-06,1.977814256276963e-06,-1.8407967543970807e-10,0.481177414976073,5.6187478065304184e-09,3.883429211026364e-09,-0.0015738988535945653,"{""D"": 5.6187478065304184e-09, ""cp"": 3402.4773878277256, ""k"": 0.481177414976073, ""rho"": 968.9660410043141}","{""D"": 5.641732492247289e-09, ""cp"": 3415.2957746478905, ""k"": 0.4829577464788737, ""rho"": 976.4000000000017}","[[7.713620979617111e-08, 0.00018805368618478508], [1.4961201705586375e-11, 6.837521276838928e-08], [2.56139065068013e-13, 1.2087237528962072e-11]]",301.1499999999801,301.150936791443,2.491922195346204,2.5500000000000136,0.0,0.0
4.0,bdf2,28.0352,0.019656,3,3.9845939283824017e-13,1.1618244492834143e-11,8.71505108079873e-08,7.09574621282627e-11,-0.8541794536177066,-0.8542092960354353,2.984241772863161e-05,1.9761324415999855e-06,1.9763104348620208e-06,-1.7799326203527145e-10,0.48111885258316833,5.61800515965665e-09,3.8804764647381015e-09,-0.0016772360688351974,"{""D"": 5.61800515965665e-09, ""cp"": 3402.055738598812, ""k"": 0.48111885258316833, ""rho"": 968.7256375779233}","{""D"": 5.641738320022187e-09, ""cp"": 3415.2957746478905, ""k"": 0.4829577464788737, ""rho"": 976.4000000000018}","[[7.964977909728214e-08, 0.0001818687493552545], [1.4927032545924334e-11, 6.632816927506966e-08], [3.9845939283824017e-13, 1.1618244492834143e-11]]",301.14999999997855,301.15103162815853,2.4900440435775257,2.550000000000014,0.0,0.0
4.25,bdf2,28.0374,0.019657625,3,9.247048467795725e-13,1.1536218603485364e-11,6.884238246129826e-08,2.6709745526432016e-11,-0.9067332765029494,-0.9067641949783933,3.0918475443897364e-05,1.9746817563682495e-06,1.9748542091392126e-06,-1.7245277096307056e-10,0.4810620851855103,5.617286454524434e-09,3.877617172091907e-09,-0.0017804287278718957,"{""D"": 5.617286454524434e-09, ""cp"": 3401.647013335674, ""k"": 0.4810620851855103, ""rho"": 968.4928494622741}","{""D"": 5.641744346885375e-09, ""cp"": 3415.2957746478905, ""k"": 0.4829577464788737, ""rho"": 976.4000000000019}","[[8.208236081198081e-08, 0.00017624259054199954], [1.659787630060007e-11, 6.445727646620283e-08], [9.247048467795725e-13, 1.1536218603485364e-11]]",301.14999999997605,301.15112943220083,2.488225386424016,2.550000000000015,0.0,0.0
4.5,bdf2,28.0396,0.019659250000000003,3,3.2107009971780744e-13,1.1020726814796662e-11,2.470187610015273e-07,1.2346568212251441e-11,-0.959216344004069,-0.9592471973348893,3.085333082031294e-05,1.9732740484603265e-06,1.9734414296860343e-06,-1.6738122570776745e-10,0.48100695635042645,5.6165896437710635e-09,3.874843186300431e-09,-0.0018834757125309146,"{""D"": 5.6165896437710635e-09, ""cp"": 3401.25008572307, ""k"": 0.48100695635042645, ""rho"": 968.2670127497655}","{""D"": 5.641750644952789e-09, ""cp"": 3415.2957746478905, ""k"": 0.4829577464788737, ""rho"": 976.400000000002}","[[8.444308121594037e-08, 0.00017109624661669677], [1.595629681343537e-11, 6.273877678813025e-08], [3.2107009971780744e-13, 1.1020726814796662e-11]]",301.1499999999732,301.1512301121066,2.486461037107543,2.550000000000016,0.0,0.0
4.75,bdf2,28.0418,0.019660875,3,6.795132050835146e-14,1.0865208515033481e-11,5.037236405769363e-08,2.283684352732962e-11,-1.011628371002002,-1.0116603974125837,3.2026410581753595e-05,1.9719058015096723e-06,1.9720685174586545e-06,-1.6271594898222786e-10,0.48095333114754835,5.615912960292032e-09,3.872147479252761e-09,-0.0019863911461183237,"{""D"": 5.615912960292032e-09, ""cp"": 3400.863984262348, ""k"": 0.48095333114754835, ""rho"": 968.0475547933847}","{""D"": 5.641757157926567e-09, ""cp"": 3415.295774647891, ""k"": 0.4829577464788738, ""rho"": 976.4000000000021}","[[8.673548381024946e-08, 0.00016636562159975477], [1.6142213694093953e-11, 6.115238511650914e-08], [6.795132050835146e-14, 1.0865208515033481e-11]]",301.1499999999767,301.1513335841035,2.4847465218233182,2.5500000000000167,0.0,0.0
5.0,bdf2,28.044,0.019662500000000003,3,7.550144060942611e-15,1.059387871544666e-11,9.672749001765624e-08,4.9680703995136355e-11,-1.0639718505933062,-1.0640057217258914,3.3871132585128194e-05,1.9705739540894962e-06,1.9707323596265327e-06,-1.5840553703647166e-10,0.480901092221915,5.615254866159242e-09,3.869523939757623e-09,-0.0020891716662343953,"{""D"": 5.615254866159242e-09, ""cp"": 3400.4878639977887, ""k"": 0.480901092221915, ""rho"": 967.8339775402453}","{""D"": 5.6417638640808716e-09, ""cp"": 3415.295774647891, ""k"": 0.4829577464788738, ""rho"": 976.4000000000021}","[[8.896569141381293e-08, 0.00016199676656114437], [1.6895146118772677e-11, 5.968225495511098e-08], [7.550144060942611e-15, 1.059387871544666e-11]]",301.14999999997565,301.1514397711309,2.483077949533166,2.5500000000000167,0.0,0.0
