test_case,reference_case,time_s,position_label,position_cm,C_ref_kg_kg,C_test_kg_kg,signed_error,absolute_error
N80_dt0.25,N80_dt0.0625_ref,6.75,r_1.0cm,1.0,2.55,2.5500000000000047,4.884981308350689e-15,4.884981308350689e-15
N80_dt0.25,N80_dt0.0625_ref,6.75,center,0.0,2.55,2.5499999999999936,-6.217248937900877e-15,6.217248937900877e-15
N80_dt0.25,N80_dt0.0625_ref,7.0,surface,2.0,2.4770664250490118,2.477449930779423,0.0003835057304111267,0.0003835057304111267
N80_dt0.25,N80_dt0.0625_ref,7.0,r_1.5cm,1.5,2.550000000000001,2.55,-1.3322676295501878e-15,1.3322676295501878e-15
N80_dt0.25,N80_dt0.0625_ref,7.0,r_1.0cm,1.0,2.55,2.5500000000000047,4.884981308350689e-15,4.884981308350689e-15
N80_dt0.25,N80_dt0.0625_ref,7.0,center,0.0,2.55,2.549999999999993,-6.661338147750939e-15,6.661338147750939e-15
N80_dt0.25,N80_dt0.0625_ref,7.25,surface,2.0,2.4753533239368193,2.475733028721567,0.00037970478474758096,0.00037970478474758096
N80_dt0.25,N80_dt0.0625_ref,7.25,r_1.5cm,1.5,2.550000000000001,2.55,-1.3322676295501878e-15,1.3322676295501878e-15
N80_dt0.25,N80_dt0.0625_ref,7.25,r_1.0cm,1.0,2.55,2.5500000000000047,4.884981308350689e-15,4.884981308350689e-15
N80_dt0.25,N80_dt0.0625_ref,7.25,center,0.0,2.55,2.5499999999999927,-7.105427357601002e-15,7.105427357601002e-15
N80_dt0.25,N80_dt0.0625_ref,7.5,surface,2.0,2.473675383574457,2.474051082309928,0.00037569873547083077,0.00037569873547083077
N80_dt0.25,N80_dt0.0625_ref,7.5,r_1.5cm,1.5,2.550000000000001,2.55,-1.3322676295501878e-15,1.3322676295501878e-15
N80_dt0.25,N80_dt0.0625_ref,7.5,r_1.0cm,1.0,2.55,2.5500000000000047,4.884981308350689e-15,4.884981308350689e-15
N80_dt0.25,N80_dt0.0625_ref,7.5,center,0.0,2.55,2.5499999999999923,-7.549516567451064e-15,7.549516567451064e-15
N80_dt0.25,N80_dt0.0625_ref,7.75,surface,2.0,2.4720310514919257,2.472402575812614,0.00037152432068809915,0.00037152432068809915
N80_dt0.25,N80_dt0.0625_ref,7.75,r_1.5cm,1.5,2.550000000000001,2.55,-1.3322676295501878e-15,1.3322676295501878e-15
N80_dt0.25,N80_dt0.0625_ref,7.75,r_1.0cm,1.0,2.55,2.5500000000000047,4.884981308350689e-15,4.884981308350689e-15
N80_dt0.25,N80_dt0.0625_ref,7.75,center,0.0,2.55,2.549999999999992,-7.993605777301127e-15,7.993605777301127e-15
N80_dt0.25,N80_dt0.0625_ref,8.0,surface,2.0,2.4704188619048315,2.4707860762447282,0.00036721433989672647,0.00036721433989672647
N80_dt0.25,N80_dt0.0625_ref,8.0,r_1.5cm,1.5,2.550000000000001,2.55,-1.3322676295501878e-15,1.3322676295501878e-15
N80_dt0.25,N80_dt0.0625_ref,8.0,r_1.0cm,1.0,2.55,2.5500000000000047,4.884981308350689e-15,4.884981308350689e-15
N80_dt0.25,N80_dt0.0625_ref,8.0,center,0.0,2.55,2.5499999999999914,-8.43769498715119e-15,8.43769498715119e-15
N80_dt0.25,N80_dt0.0625_ref,8.25,surface,2.0,2.4688374303355727,2.469200228358532,0.00036279802295924313,0.00036279802295924313
N80_dt0.25,N80_dt0.0625_ref,8.25,r_1.5cm,1.5,2.550000000000001,2.55,-1.3322676295501878e-15,1.3322676295501878e-15
N80_dt0.25,N80_dt0.0625_ref,8.25,r_1.0cm,1.0,2.55,2.5500000000000047,4.884981308350689e-15,4.884981308350689e-15
N80_dt0.25,N80_dt0.0625_ref,8.25,center,0.0,2.55,2.549999999999991,-8.881784197001252e-15,8.881784197001252e-15
N80_dt0.25,N80_dt0.0625_ref,8.5,surface,2.0,2.4672854485884397,2.467643749954927,0.00035830136648717925,0.00035830136648717925
N80_dt0.25,N80_dt0.0625_ref,8.5,r_1.5cm,1.5,2.550000000000001,2.55,-1.3322676295501878e-15,1.3322676295501878e-15
N80_dt0.25,N80_dt0.0625_ref,8.5,r_1.0cm,1.0,2.55,2.5500000000000047,4.884981308350689e-15,4.884981308350689e-15
N80_dt0.25,N80_dt0.0625_ref,8.5,center,0.0,2.55,2.5499999999999905,-9.325873406851315e-15,9.325873406851315e-15
N80_dt0.25,N80_dt0.0625_ref,8.75,surface,2.0,2.4657616800544373,2.466115427494862,0.00035374744042471207,0.00035374744042471207
N80_dt0.25,N80_dt0.0625_ref,8.75,r_1.5cm,1.5,2.550000000000001,2.55,-1.3322676295501878e-15,1.3322676295501878e-15
N80_dt0.25,N80_dt0.0625_ref,8.75,r_1.0cm,1.0,2.55,2.5500000000000047,4.884981308350689e-15,4.884981308350689e-15
N80_dt0.25,N80_dt0.0625_ref,8.75,center,0.0,2.55,2.54999999999999,-9.769962616701378e-15,9.769962616701378e-15
N80_dt0.25,N80_dt0.0625_ref,9.0,surface,2.0,2.464264955323347,2.464614111990743,0.0003491566673958779,0.0003491566673958779
N80_dt0.25,N80_dt0.0625_ref,9.0,r_1.5cm,1.5,2.550000000000001,2.55,-1.3322676295501878e-15,1.3322676295501878e-15
N80_dt0.25,N80_dt0.0625_ref,9.0,r_1.0cm,1.0,2.55,2.5500000000000047,4.884981308350689e-15,4.884981308350689e-15
N80_dt0.25,N80_dt0.0625_ref,9.0,center,0.0,2.55,2.54999999999999,-9.769962616701378e-15,9.769962616701378e-15
N80_dt0.25,N80_dt0.0625_ref,9.25,surface,2.0,2.462794168082116,2.463138715159262,0.00034454707714592914,0.00034454707714592914
N80_dt0.25,N80_dt0.0625_ref,9.25,r_1.5cm,1.5,2.550000000000001,2.55,-1.3322676295501878e-15,1.3322676295501878e-15
N80_dt0.25,N80_dt0.0625_ref,9.25,r_1.0cm,1.0,2.55,2.5500000000000047,4.884981308350689e-15,4.884981308350689e-15
N80_dt0.25,N80_dt0.0625_ref,9.25,center,0.0,2.55,2.54999999999999,-9.769962616701378e-15,9.769962616701378e-15
N80_dt0.25,N80_dt0.0625_ref,9.5,surface,2.0,2.4613482712801362,2.4616882058183567,0.0003399345382204544,0.0003399345382204544
N80_dt0.25,N80_dt0.0625_ref,9.5,r_1.5cm,1.5,2.550000000000001,2.55,-1.3322676295501878e-15,1.3322676295501878e-15
N80_dt0.25,N80_dt0.0625_ref,9.5,r_1.0cm,1.0,2.55,2.5500000000000047,4.884981308350689e-15,4.884981308350689e-15
N80_dt0.25,N80_dt0.0625_ref,9.5,center,0.0,2.55,2.54999999999999,-9.769962616701378e-15,9.769962616701378e-15
N80_dt0.25,N80_dt0.0625_ref,9.75,surface,2.0,2.4599262735433136,2.4602616065121743,0.00033533296886067987,0.00033533296886067987
N80_dt0.25,N80_dt0.0625_ref,9.75,r_1.5cm,1.5,2.550000000000001,2.55,-1.3322676295501878e-15,1.3322676295501878e-15
N80_dt0.25,N80_dt0.0625_ref,9.75,r_1.0cm,1.0,2.55,2.5500000000000047,4.884981308350689e-15,4.884981308350689e-15
N80_dt0.25,N80_dt0.0625_ref,9.75,center,0.0,2.55,2.54999999999999,-9.769962616701378e-15,9.769962616701378e-15
N80_dt0.25,N80_dt0.0625_ref,10.0,surface,2.0,2.458527235820118,2.458857990349004,0.0003307545288864233,0.0003307545288864233
N80_dt0.25,N80_dt0.0625_ref,10.0,r_1.5cm,1.5,2.550000000000001,2.55,-1.3322676295501878e-15,1.3322676295501878e-15
N80_dt0.25,N80_dt0.0625_ref,10.0,r_1.0cm,1.0,2.55,2.5500000000000047,4.884981308350689e-15,4.884981308350689e-15
N80_dt0.25,N80_dt0.0625_ref,10.0,center,0.0,2.55,2.54999999999999,-9.769962616701378e-15,9.769962616701378e-15
N80_dt0.25,N80_dt0.0625_ref,10.25,surface,2.0,2.4571502682439506,2.4574764780381826,0.0003262097942320352,0.0003262097942320352
N80_dt0.25,N80_dt0.0625_ref,10.25,r_1.5cm,1.5,2.550000000000001,2.55,-1.3322676295501878e-15,1.3322676295501878e-15
N80_dt0.25,N80_dt0.0625_ref,10.25,r_1.0cm,1.0,2.55,2.5500000000000047,4.884981308350689e-15,4.884981308350689e-15
N80_dt0.25,N80_dt0.0625_ref,10.25,center,0.0,2.55,2.54999999999999,-9.769962616701378e-15,9.769962616701378e-15
N80_dt0.25,N80_dt0.0625_ref,10.5,surface,2.0,2.4557945271972668,2.4561162351128987,0.00032170791563190804,0.00032170791563190804
N80_dt0.25,N80_dt0.0625_ref,10.5,r_1.5cm,1.5,2.550000000000001,2.55,-1.3322676295501878e-15,1.3322676295501878e-15
N80_dt0.25,N80_dt0.0625_ref,10.5,r_1.0cm,1.0,2.55,2.5500000000000047,4.884981308350689e-15,4.884981308350689e-15
N80_dt0.25,N80_dt0.0625_ref,10.5,center,0.0,2.55,2.54999999999999,-9.769962616701378e-15,9.769962616701378e-15
N80_dt0.25,N80_dt0.0625_ref,10.75,surface,2.0,2.4544592125639055,2.454776469326737,0.00031725676283134163,0.00031725676283134163
N80_dt0.25,N80_dt0.0625_ref,10.75,r_1.5cm,1.5,2.550000000000001,2.55,-1.3322676295501878e-15,1.3322676295501878e-15
N80_dt0.25,N80_dt0.0625_ref,10.75,r_1.0cm,1.0,2.55,2.5500000000000047,4.884981308350689e-15,4.884981308350689e-15
N80_dt0.25,N80_dt0.0625_ref,10.75,center,0.0,2.55,2.54999999999999,-9.769962616701378e-15,9.769962616701378e-15
N80_dt0.25,N80_dt0.0625_ref,11.0,surface,2.0,2.453143565157002,2.453456428212593,0.00031286305559108385,0.00031286305559108385
N80_dt0.25,N80_dt0.0625_ref,11.0,r_1.5cm,1.5,2.550000000000001,2.55,-1.3322676295501878e-15,1.3322676295501878e-15
N80_dt0.25,N80_dt0.0625_ref,11.0,r_1.0cm,1.0,2.55,2.5500000000000047,4.884981308350689e-15,4.884981308350689e-15
N80_dt0.25,N80_dt0.0625_ref,11.0,center,0.0,2.55,2.54999999999999,-9.769962616701378e-15,9.769962616701378e-15
N80_dt0.25,N80_dt0.0625_ref,11.25,surface,2.0,2.451846864310749,2.4521553967933816,0.00030853248263262856,0.00030853248263262856
N80_dt0.25,N80_dt0.0625_ref,11.25,r_1.5cm,1.5,2.550000000000001,2.55,-1.3322676295501878e-15,1.3322676295501878e-15
N80_dt0.25,N80_dt0.0625_ref,11.25,r_1.0cm,1.0,2.55,2.5500000000000047,4.884981308350689e-15,4.884981308350689e-15
N80_dt0.25,N80_dt0.0625_ref,11.25,center,0.0,2.55,2.54999999999999,-9.769962616701378e-15,9.769962616701378e-15
N80_dt0.25,N80_dt0.0625_ref,11.5,surface,2.0,2.450568425625074,2.450872695434653,0.0003042698095789831,0.0003042698095789831
N80_dt0.25,N80_dt0.0625_ref,11.5,r_1.5cm,1.5,2.550000000000001,2.55,-1.3322676295501878e-15,1.3322676295501878e-15
N80_dt0.25,N80_dt0.0625_ref,11.5,r_1.0cm,1.0,2.55,2.5500000000000047,4.884981308350689e-15,4.884981308350689e-15
N80_dt0.25,N80_dt0.0625_ref,11.5,center,0.0,2.55,2.54999999999999,-9.769962616701378e-15,9.769962616701378e-15
N80_dt0.25,N80_dt0.0625_ref,11.75,surface,2.0,2.4493075988530473,2.449607677829911,0.0003000789768639045,0.0003000789768639045
N80_dt0.25,N80_dt0.0625_ref,11.75,r_1.5cm,1.5,2.550000000000001,2.55,-1.3322676295501878e-15,1.3322676295501878e-15
N80_dt0.25,N80_dt0.0625_ref,11.75,r_1.0cm,1.0,2.55,2.5500000000000047,4.884981308350689e-15,4.884981308350689e-15
N80_dt0.25,N80_dt0.0625_ref,11.75,center,0.0,2.55,2.54999999999999,-9.769962616701378e-15,9.769962616701378e-15
N80_dt0.25,N80_dt0.0625_ref,12.0,surface,2.0,2.448063765921544,2.448359729110035,0.0002959631884911218,0.0002959631884911218
N80_dt0.25,N80_dt0.0625_ref,12.0,r_1.5cm,1.5,2.550000000000001,2.55,-1.3322676295501878e-15,1.3322676295501878e-15
N80_dt0.25,N80_dt0.0625_ref,12.0,r_1.0cm,1.0,2.55,2.5500000000000047,4.884981308350689e-15,4.884981308350689e-15
N80_dt0.25,N80_dt0.0625_ref,12.0,center,0.0,2.55,2.54999999999999,-9.769962616701378e-15,9.769962616701378e-15
