test_case,reference_case,time_s,position_label,position_cm,C_ref_kg_kg,C_test_kg_kg,signed_error,absolute_error
N80_dt0.5,N80_dt0.0625_ref,4.0,surface,2.0,2.5010783987022838,2.501974722289753,0.0008963235874692721,0.0008963235874692721
N80_dt0.5,N80_dt0.0625_ref,4.0,r_1.5cm,1.5,2.550000000000001,2.549999999999999,-2.220446049250313e-15,2.220446049250313e-15
N80_dt0.5,N80_dt0.0625_ref,4.0,r_1.0cm,1.0,2.55,2.549999999999999,-8.881784197001252e-16,8.881784197001252e-16
N80_dt0.5,N80_dt0.0625_ref,4.0,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.5,N80_dt0.0625_ref,4.5,surface,2.0,2.496547665576327,2.497459591986784,0.0009119264104571201,0.0009119264104571201
N80_dt0.5,N80_dt0.0625_ref,4.5,r_1.5cm,1.5,2.550000000000001,2.549999999999999,-2.220446049250313e-15,2.220446049250313e-15
N80_dt0.5,N80_dt0.0625_ref,4.5,r_1.0cm,1.0,2.55,2.549999999999999,-8.881784197001252e-16,8.881784197001252e-16
N80_dt0.5,N80_dt0.0625_ref,4.5,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.5,N80_dt0.0625_ref,5.0,surface,2.0,2.4922568864448165,2.4931750338711187,0.0009181474263022515,0.0009181474263022515
N80_dt0.5,N80_dt0.0625_ref,5.0,r_1.5cm,1.5,2.550000000000001,2.549999999999999,-2.220446049250313e-15,2.220446049250313e-15
N80_dt0.5,N80_dt0.0625_ref,5.0,r_1.0cm,1.0,2.55,2.549999999999999,-8.881784197001252e-16,8.881784197001252e-16
N80_dt0.5,N80_dt0.0625_ref,5.0,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.5,N80_dt0.0625_ref,5.5,surface,2.0,2.488182808756258,2.4890998054066715,0.0009169966504134486,0.0009169966504134486
N80_dt0.5,N80_dt0.0625_ref,5.5,r_1.5cm,1.5,2.550000000000001,2.549999999999999,-2.220446049250313e-15,2.220446049250313e-15
N80_dt0.5,N80_dt0.0625_ref,5.5,r_1.0cm,1.0,2.55,2.549999999999999,-8.881784197001252e-16,8.881784197001252e-16
N80_dt0.5,N80_dt0.0625_ref,5.5,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.5,N80_dt0.0625_ref,6.0,surface,2.0,2.484304854546116,2.485214976351282,0.0009101218051661419,0.0009101218051661419
N80_dt0.5,N80_dt0.0625_ref,6.0,r_1.5cm,1.5,2.550000000000001,2.549999999999999,-2.220446049250313e-15,2.220446049250313e-15
N80_dt0.5,N80_dt0.0625_ref,6.0,r_1.0cm,1.0,2.55,2.549999999999999,-8.881784197001252e-16,8.881784197001252e-16
N80_dt0.5,N80_dt0.0625_ref,6.0,center,0.0,2.55,2.5499999999999994,-4.440892098500626e-16,4.440892098500626e-16
N80_dt0.5,N80_dt0.0625_ref,6.5,surface,2.0,2.480604787791219,2.4815036571092524,0.0008988693180334018,0.0008988693180334018
N80_dt0.5,N80_dt0.0625_ref,6.5,r_1.5cm,1.5,2.550000000000001,2.549999999999999,-2.220446049250313e-15,2.220446049250313e-15
N80_dt0.5,N80_dt0.0625_ref,6.5,r_1.0cm,1.0,2.55,2.549999999999999,-8.881784197001252e-16,8.881784197001252e-16
N80_dt0.5,N80_dt0.0625_ref,6.5,center,0.0,2.55,2.549999999999999,-8.881784197001252e-16,8.881784197001252e-16
N80_dt0.5,N80_dt0.0625_ref,7.0,surface,2.0,2.4770664250490118,2.4779507604450783,0.0008843353960665823,0.0008843353960665823
N80_dt0.5,N80_dt0.0625_ref,7.0,r_1.5cm,1.5,2.550000000000001,2.549999999999999,-2.220446049250313e-15,2.220446049250313e-15
N80_dt0.5,N80_dt0.0625_ref,7.0,r_1.0cm,1.0,2.55,2.549999999999999,-8.881784197001252e-16,8.881784197001252e-16
N80_dt0.5,N80_dt0.0625_ref,7.0,center,0.0,2.55,2.549999999999999,-8.881784197001252e-16,8.881784197001252e-16
N80_dt0.5,N80_dt0.0625_ref,7.5,surface,2.0,2.473675383574457,2.474542792335376,0.0008674087609188419,0.0008674087609188419
N80_dt0.5,N80_dt0.0625_ref,7.5,r_1.5cm,1.5,2.550000000000001,2.549999999999999,-2.220446049250313e-15,2.220446049250313e-15
N80_dt0.5,N80_dt0.0625_ref,7.5,r_1.0cm,1.0,2.55,2.549999999999999,-8.881784197001252e-16,8.881784197001252e-16
N80_dt0.5,N80_dt0.0625_ref,7.5,center,0.0,2.55,2.549999999999999,-8.881784197001252e-16,8.881784197001252e-16
N80_dt0.5,N80_dt0.0625_ref,8.0,surface,2.0,2.4704188619048315,2.4712676682831387,0.0008488063783071986,0.0008488063783071986
N80_dt0.5,N80_dt0.0625_ref,8.0,r_1.5cm,1.5,2.550000000000001,2.549999999999999,-2.220446049250313e-15,2.220446049250313e-15
N80_dt0.5,N80_dt0.0625_ref,8.0,r_1.0cm,1.0,2.55,2.549999999999999,-8.881784197001252e-16,8.881784197001252e-16
N80_dt0.5,N80_dt0.0625_ref,8.0,center,0.0,2.55,2.5499999999999985,-1.3322676295501878e-15,1.3322676295501878e-15
N80_dt0.5,N80_dt0.0625_ref,8.5,surface,2.0,2.4672854485884397,2.46811455189331,0.0008291033048704044,0.0008291033048704044
N80_dt0.5,N80_dt0.0625_ref,8.5,r_1.5cm,1.5,2.550000000000001,2.549999999999999,-2.220446049250313e-15,2.220446049250313e-15
N80_dt0.5,N80_dt0.0625_ref,8.5,r_1.0cm,1.0,2.55,2.549999999999999,-8.881784197001252e-16,8.881784197001252e-16
N80_dt0.5,N80_dt0.0625_ref,8.5,center,0.0,2.55,2.549999999999998,-1.7763568394002505e-15,1.7763568394002505e-15
N80_dt0.5,N80_dt0.0625_ref,9.0,surface,2.0,2.464264955323347,2.465073712920964,0.0008087575976167827,0.0008087575976167827
N80_dt0.5,N80_dt0.0625_ref,9.0,r_1.5cm,1.5,2.550000000000001,2.549999999999999,-2.220446049250313e-15,2.220446049250313e-15
N80_dt0.5,N80_dt0.0625_ref,9.0,r_1.0cm,1.0,2.55,2.549999999999999,-8.881784197001252e-16,8.881784197001252e-16
N80_dt0.5,N80_dt0.0625_ref,9.0,center,0.0,2.55,2.5499999999999976,-2.220446049250313e-15,2.220446049250313e-15
N80_dt0.5,N80_dt0.0625_ref,9.5,surface,2.0,2.4613482712801362,2.4621364023614887,0.00078813108135245,0.00078813108135245
N80_dt0.5,N80_dt0.0625_ref,9.5,r_1.5cm,1.5,2.550000000000001,2.549999999999999,-2.220446049250313e-15,2.220446049250313e-15
N80_dt0.5,N80_dt0.0625_ref,9.5,r_1.0cm,1.0,2.55,2.549999999999999,-8.881784197001252e-16,8.881784197001252e-16
N80_dt0.5,N80_dt0.0625_ref,9.5,center,0.0,2.55,2.549999999999997,-2.6645352591003757e-15,2.6645352591003757e-15
N80_dt0.5,N80_dt0.0625_ref,10.0,surface,2.0,2.458527235820118,2.4592947424633373,0.0007675066432195621,0.0007675066432195621
N80_dt0.5,N80_dt0.0625_ref,10.0,r_1.5cm,1.5,2.550000000000001,2.549999999999999,-2.220446049250313e-15,2.220446049250313e-15
N80_dt0.5,N80_dt0.0625_ref,10.0,r_1.0cm,1.0,2.55,2.549999999999999,-8.881784197001252e-16,8.881784197001252e-16
N80_dt0.5,N80_dt0.0625_ref,10.0,center,0.0,2.55,2.5499999999999967,-3.1086244689504383e-15,3.1086244689504383e-15
N80_dt0.5,N80_dt0.0625_ref,10.5,surface,2.0,2.4557945271972668,2.456541629814431,0.0007471026171641526,0.0007471026171641526
N80_dt0.5,N80_dt0.0625_ref,10.5,r_1.5cm,1.5,2.550000000000001,2.549999999999999,-2.220446049250313e-15,2.220446049250313e-15
N80_dt0.5,N80_dt0.0625_ref,10.5,r_1.0cm,1.0,2.55,2.549999999999999,-8.881784197001252e-16,8.881784197001252e-16
N80_dt0.5,N80_dt0.0625_ref,10.5,center,0.0,2.55,2.5499999999999963,-3.552713678800501e-15,3.552713678800501e-15
N80_dt0.5,N80_dt0.0625_ref,11.0,surface,2.0,2.453143565157002,2.4538706498885317,0.0007270847315297146,0.0007270847315297146
N80_dt0.5,N80_dt0.0625_ref,11.0,r_1.5cm,1.5,2.550000000000001,2.549999999999999,-2.220446049250313e-15,2.220446049250313e-15
N80_dt0.5,N80_dt0.0625_ref,11.0,r_1.0cm,1.0,2.55,2.549999999999999,-8.881784197001252e-16,8.881784197001252e-16
N80_dt0.5,N80_dt0.0625_ref,11.0,center,0.0,2.55,2.5499999999999963,-3.552713678800501e-15,3.552713678800501e-15
N80_dt0.5,N80_dt0.0625_ref,11.5,surface,2.0,2.450568425625074,2.4512760016425625,0.0007075760174886092,0.0007075760174886092
N80_dt0.5,N80_dt0.0625_ref,11.5,r_1.5cm,1.5,2.550000000000001,2.549999999999999,-2.220446049250313e-15,2.220446049250313e-15
N80_dt0.5,N80_dt0.0625_ref,11.5,r_1.0cm,1.0,2.55,2.549999999999999,-8.881784197001252e-16,8.881784197001252e-16
N80_dt0.5,N80_dt0.0625_ref,11.5,center,0.0,2.55,2.5499999999999963,-3.552713678800501e-15,3.552713678800501e-15
N80_dt0.5,N80_dt0.0625_ref,12.0,surface,2.0,2.448063765921544,2.4487524309340145,0.0006886650124706684,0.0006886650124706684
N80_dt0.5,N80_dt0.0625_ref,12.0,r_1.5cm,1.5,2.550000000000001,2.549999999999999,-2.220446049250313e-15,2.220446049250313e-15
N80_dt0.5,N80_dt0.0625_ref,12.0,r_1.0cm,1.0,2.55,2.549999999999999,-8.881784197001252e-16,8.881784197001252e-16
N80_dt0.5,N80_dt0.0625_ref,12.0,center,0.0,2.55,2.5499999999999963,-3.552713678800501e-15,3.552713678800501e-15
N80_dt0.5,N80_dt0.0625_ref,12.5,surface,2.0,2.4456247591434197,2.44629517168267,0.0006704125392502647,0.0006704125392502647
N80_dt0.5,N80_dt0.0625_ref,12.5,r_1.5cm,1.5,2.550000000000001,2.549999999999999,-2.220446049250313e-15,2.220446049250313e-15
N80_dt0.5,N80_dt0.0625_ref,12.5,r_1.0cm,1.0,2.55,2.549999999999999,-8.881784197001252e-16,8.881784197001252e-16
N80_dt0.5,N80_dt0.0625_ref,12.5,center,0.0,2.55,2.5499999999999963,-3.552713678800501e-15,3.552713678800501e-15
N80_dt0.5,N80_dt0.0625_ref,13.0,surface,2.0,2.443247036539786,2.443899893836005,0.0006528572962190005,0.0006528572962190005
N80_dt0.5,N80_dt0.0625_ref,13.0,r_1.5cm,1.5,2.550000000000001,2.549999999999999,-2.220446049250313e-15,2.220446049250313e-15
N80_dt0.5,N80_dt0.0625_ref,13.0,r_1.0cm,1.0,2.55,2.549999999999999,-8.881784197001252e-16,8.881784197001252e-16
N80_dt0.5,N80_dt0.0625_ref,13.0,center,0.0,2.55,2.549999999999996,-3.9968028886505635e-15,3.9968028886505635e-15
N80_dt0.5,N80_dt0.0625_ref,13.5,surface,2.0,2.440926636858876,2.441562657315405,0.0006360204565289962,0.0006360204565289962
N80_dt0.5,N80_dt0.0625_ref,13.5,r_1.5cm,1.5,2.550000000000001,2.549999999999999,-2.220446049250313e-15,2.220446049250313e-15
N80_dt0.5,N80_dt0.0625_ref,13.5,r_1.0cm,1.0,2.55,2.549999999999999,-8.881784197001252e-16,8.881784197001252e-16
N80_dt0.5,N80_dt0.0625_ref,13.5,center,0.0,2.55,2.5499999999999954,-4.440892098500626e-15,4.440892098500626e-15
N80_dt0.5,N80_dt0.0625_ref,14.0,surface,2.0,2.4386599617811777,2.439279871222975,0.0006199094417973505,0.0006199094417973505
N80_dt0.5,N80_dt0.0625_ref,14.0,r_1.5cm,1.5,2.550000000000001,2.549999999999999,-2.220446049250313e-15,2.220446049250313e-15
N80_dt0.5,N80_dt0.0625_ref,14.0,r_1.0cm,1.0,2.55,2.549999999999999,-8.881784197001252e-16,8.881784197001252e-16
N80_dt0.5,N80_dt0.0625_ref,14.0,center,0.0,2.55,2.549999999999995,-4.884981308350689e-15,4.884981308350689e-15
N80_dt0.5,N80_dt0.0625_ref,14.5,surface,2.0,2.436443736669028,2.4370482576783,0.0006045210092717745,0.0006045210092717745
N80_dt0.5,N80_dt0.0625_ref,14.5,r_1.5cm,1.5,2.550000000000001,2.549999999999999,-2.220446049250313e-15,2.220446049250313e-15
N80_dt0.5,N80_dt0.0625_ref,14.5,r_1.0cm,1.0,2.55,2.549999999999999,-8.881784197001252e-16,8.881784197001252e-16
N80_dt0.5,N80_dt0.0625_ref,14.5,center,0.0,2.55,2.5499999999999945,-5.329070518200751e-15,5.329070518200751e-15
N80_dt0.5,N80_dt0.0625_ref,15.0,surface,2.0,2.4342749759638767,2.434864819732633,0.0005898437687563707,0.0005898437687563707
N80_dt0.5,N80_dt0.0625_ref,15.0,r_1.5cm,1.5,2.550000000000001,2.549999999999999,-2.220446049250313e-15,2.220446049250313e-15
N80_dt0.5,N80_dt0.0625_ref,15.0,r_1.0cm,1.0,2.55,2.549999999999999,-8.881784197001252e-16,8.881784197001252e-16
N80_dt0.5,N80_dt0.0625_ref,15.0,center,0.0,2.55,2.549999999999994,-5.773159728050814e-15,5.773159728050814e-15
N80_dt0.5,N80_dt0.0625_ref,15.5,surface,2.0,2.432150952649625,2.432726812876234,0.0005758602266090485,0.0005758602266090485
N80_dt0.5,N80_dt0.0625_ref,15.5,r_1.5cm,1.5,2.550000000000001,2.549999999999999,-2.220446049250313e-15,2.220446049250313e-15
N80_dt0.5,N80_dt0.0625_ref,15.5,r_1.0cm,1.0,2.55,2.549999999999999,-8.881784197001252e-16,8.881784197001252e-16
N80_dt0.5,N80_dt0.0625_ref,15.5,center,0.0,2.55,2.5499999999999936,-6.217248937900877e-15,6.217248937900877e-15
N80_dt0.5,N80_dt0.0625_ref,16.0,surface,2.0,2.4300691712759432,2.4306317197141314,0.0005625484381881485,0.0005625484381881485
N80_dt0.5,N80_dt0.0625_ref,16.0,r_1.5cm,1.5,2.550000000000001,2.549999999999999,-2.220446049250313e-15,2.220446049250313e-15
N80_dt0.5,N80_dt0.0625_ref,16.0,r_1.0cm,1.0,2.55,2.549999999999999,-8.881784197001252e-16,8.881784197001252e-16
N80_dt0.5,N80_dt0.0625_ref,16.0,center,0.0,2.55,2.549999999999993,-6.661338147750939e-15,6.661338147750939e-15
N80_dt0.5,N80_dt0.0625_ref,16.5,surface,2.0,2.4280273441009315,2.42857722743766,0.0005498833367285627,0.0005498833367285627
N80_dt0.5,N80_dt0.0625_ref,16.5,r_1.5cm,1.5,2.550000000000001,2.549999999999999,-2.220446049250313e-15,2.220446049250313e-15
N80_dt0.5,N80_dt0.0625_ref,16.5,r_1.0cm,1.0,2.55,2.549999999999999,-8.881784197001252e-16,8.881784197001252e-16
N80_dt0.5,N80_dt0.0625_ref,16.5,center,0.0,2.55,2.5499999999999927,-7.105427357601002e-15,7.105427357601002e-15
N80_dt0.5,N80_dt0.0625_ref,17.0,surface,2.0,2.426023369969215,2.4265612077646246,0.0005378377954095015,0.0005378377954095015
N80_dt0.5,N80_dt0.0625_ref,17.0,r_1.5cm,1.5,2.550000000000001,2.549999999999999,-2.220446049250313e-15,2.220446049250313e-15
N80_dt0.5,N80_dt0.0625_ref,17.0,r_1.0cm,1.0,2.55,2.549999999999999,-8.881784197001252e-16,8.881784197001252e-16
N80_dt0.5,N80_dt0.0625_ref,17.0,center,0.0,2.55,2.5499999999999923,-7.549516567451064e-15,7.549516567451064e-15
N80_dt0.5,N80_dt0.0625_ref,17.5,surface,2.0,2.424055315590882,2.4245816990607243,0.0005263834698423508,0.0005263834698423508
N80_dt0.5,N80_dt0.0625_ref,17.5,r_1.5cm,1.5,2.550000000000001,2.549999999999999,-2.220446049250313e-15,2.220446049250313e-15
N80_dt0.5,N80_dt0.0625_ref,17.5,r_1.0cm,1.0,2.55,2.549999999999999,-8.881784197001252e-16,8.881784197001252e-16
N80_dt0.5,N80_dt0.0625_ref,17.5,center,0.0,2.55,2.549999999999992,-7.993605777301127e-15,7.993605777301127e-15
N80_dt0.5,N80_dt0.0625_ref,18.0,surface,2.0,2.422121398929245,2.4226368903897058,0.0005154914604608152,0.0005154914604608152
N80_dt0.5,N80_dt0.0625_ref,18.0,r_1.5cm,1.5,2.550000000000001,2.549999999999999,-2.220446049250313e-15,2.220446049250313e-15
N80_dt0.5,N80_dt0.0625_ref,18.0,r_1.0cm,1.0,2.55,2.549999999999999,-8.881784197001252e-16,8.881784197001252e-16
N80_dt0.5,N80_dt0.0625_ref,18.0,center,0.0,2.55,2.5499999999999914,-8.43769498715119e-15,8.43769498715119e-15
N80_dt0.5,N80_dt0.0625_ref,18.5,surface,2.0,2.420219974442669,2.420725107270173,0.0005051328275040845,0.0005051328275040845
N80_dt0.5,N80_dt0.0625_ref,18.5,r_1.5cm,1.5,2.550000000000001,2.549999999999999,-2.220446049250313e-15,2.220446049250313e-15
N80_dt0.5,N80_dt0.0625_ref,18.5,r_1.0cm,1.0,2.55,2.549999999999999,-8.881784197001252e-16,8.881784197001252e-16
N80_dt0.5,N80_dt0.0625_ref,18.5,center,0.0,2.55,2.549999999999991,-8.881784197001252e-15,8.881784197001252e-15
N80_dt0.5,N80_dt0.0625_ref,19.0,surface,2.0,2.4183495199578497,2.4188447989436823,0.0004952789858325701,0.0004952789858325701
N80_dt0.5,N80_dt0.0625_ref,19.0,r_1.5cm,1.5,2.550000000000001,2.549999999999999,-2.220446049250313e-15,2.220446049250313e-15
N80_dt0.5,N80_dt0.0625_ref,19.0,r_1.0cm,1.0,2.55,2.549999999999999,-8.881784197001252e-16,8.881784197001252e-16
N80_dt0.5,N80_dt0.0625_ref,19.0,center,0.0,2.55,2.5499999999999905,-9.325873406851315e-15,9.325873406851315e-15
N80_dt0.5,N80_dt0.0625_ref,19.5,surface,2.0,2.416508624979979,2.4169945269821103,0.0004859020021310556,0.0004859020021310556
N80_dt0.5,N80_dt0.0625_ref,19.5,r_1.5cm,1.5,2.550000000000001,2.549999999999999,-2.220446049250313e-15,2.220446049250313e-15
N80_dt0.5,N80_dt0.0625_ref,19.5,r_1.0cm,1.0,2.55,2.549999999999999,-8.881784197001252e-16,8.881784197001252e-16
N80_dt0.5,N80_dt0.0625_ref,19.5,center,0.0,2.55,2.54999999999999,-9.769962616701378e-15,9.769962616701378e-15
N80_dt0.5,N80_dt0.0625_ref,20.0,surface,2.0,2.414695980269624,2.41517295508281,0.00047697481318564883,0.00047697481318564883
N80_dt0.5,N80_dt0.0625_ref,20.0,r_1.5cm,1.5,2.550000000000001,2.549999999999999,-2.220446049250313e-15,2.220446049250313e-15
N80_dt0.5,N80_dt0.0625_ref,20.0,r_1.0cm,1.0,2.55,2.549999999999999,-8.881784197001252e-16,8.881784197001252e-16
N80_dt0.5,N80_dt0.0625_ref,20.0,center,0.0,2.55,2.5499999999999896,-1.021405182655144e-14,1.021405182655144e-14
N80_dt0.5,N80_dt0.0625_ref,20.5,surface,2.0,2.4129103685373567,2.413378839918003,0.0004684713806462071,0.0004684713806462071
N80_dt0.5,N80_dt0.0625_ref,20.5,r_1.5cm,1.5,2.550000000000001,2.549999999999999,-2.220446049250313e-15,2.220446049250313e-15
N80_dt0.5,N80_dt0.0625_ref,20.5,r_1.0cm,1.0,2.55,2.549999999999999,-8.881784197001252e-16,8.881784197001252e-16
N80_dt0.5,N80_dt0.0625_ref,20.5,center,0.0,2.55,2.549999999999989,-1.0658141036401503e-14,1.0658141036401503e-14
N80_dt0.5,N80_dt0.0625_ref,21.0,surface,2.0,2.411150656125622,2.4116110229206567,0.0004603667950346946,0.0004603667950346946
N80_dt0.5,N80_dt0.0625_ref,21.0,r_1.5cm,1.5,2.550000000000001,2.549999999999999,-2.220446049250313e-15,2.220446049250313e-15
N80_dt0.5,N80_dt0.0625_ref,21.0,r_1.0cm,1.0,2.55,2.549999999999999,-8.881784197001252e-16,8.881784197001252e-16
N80_dt0.5,N80_dt0.0625_ref,21.0,center,0.0,2.55,2.5499999999999887,-1.1102230246251565e-14,1.1102230246251565e-14
N80_dt0.5,N80_dt0.0625_ref,21.5,surface,2.0,2.409415785563474,2.4098684229029135,0.0004526373394395655,0.0004526373394395655
N80_dt0.5,N80_dt0.0625_ref,21.5,r_1.5cm,1.5,2.550000000000001,2.549999999999999,-2.220446049250313e-15,2.220446049250313e-15
N80_dt0.5,N80_dt0.0625_ref,21.5,r_1.0cm,1.0,2.55,2.549999999999999,-8.881784197001252e-16,8.881784197001252e-16
N80_dt0.5,N80_dt0.0625_ref,21.5,center,0.0,2.55,2.5499999999999883,-1.1546319456101628e-14,1.1546319456101628e-14
N80_dt0.5,N80_dt0.0625_ref,22.0,surface,2.0,2.407704768893813,2.4081500294153098,0.0004452605214968486,0.0004452605214968486
N80_dt0.5,N80_dt0.0625_ref,22.0,r_1.5cm,1.5,2.550000000000001,2.549999999999999,-2.220446049250313e-15,2.220446049250313e-15
N80_dt0.5,N80_dt0.0625_ref,22.0,r_1.0cm,1.0,2.55,2.549999999999999,-8.881784197001252e-16,8.881784197001252e-16
N80_dt0.5,N80_dt0.0625_ref,22.0,center,0.0,2.55,2.5499999999999883,-1.1546319456101628e-14,1.1546319456101628e-14
N80_dt0.5,N80_dt0.0625_ref,22.5,surface,2.0,2.406016681685002,2.406454896765696,0.0004382150806940821,0.0004382150806940821
N80_dt0.5,N80_dt0.0625_ref,22.5,r_1.5cm,1.5,2.550000000000001,2.549999999999999,-2.220446049250313e-15,2.220446049250313e-15
N80_dt0.5,N80_dt0.0625_ref,22.5,r_1.0cm,1.0,2.55,2.549999999999999,-8.881784197001252e-16,8.881784197001252e-16
N80_dt0.5,N80_dt0.0625_ref,22.5,center,0.0,2.55,2.5499999999999883,-1.1546319456101628e-14,1.1546319456101628e-14
N80_dt0.5,N80_dt0.0625_ref,23.0,surface,2.0,2.404350657649464,2.4047821386261603,0.000431480976696097,0.000431480976696097
N80_dt0.5,N80_dt0.0625_ref,23.0,r_1.5cm,1.5,2.550000000000001,2.549999999999999,-2.220446049250313e-15,2.220446049250313e-15
N80_dt0.5,N80_dt0.0625_ref,23.0,r_1.0cm,1.0,2.55,2.549999999999999,-8.881784197001252e-16,8.881784197001252e-16
N80_dt0.5,N80_dt0.0625_ref,23.0,center,0.0,2.55,2.5499999999999883,-1.1546319456101628e-14,1.1546319456101628e-14
N80_dt0.5,N80_dt0.0625_ref,23.5,surface,2.0,2.402705883801126,2.403130923164519,0.0004250393633928873,0.0004250393633928873
N80_dt0.5,N80_dt0.0625_ref,23.5,r_1.5cm,1.5,2.550000000000001,2.549999999999999,-2.220446049250313e-15,2.220446049250313e-15
N80_dt0.5,N80_dt0.0625_ref,23.5,r_1.0cm,1.0,2.55,2.549999999999999,-8.881784197001252e-16,8.881784197001252e-16
N80_dt0.5,N80_dt0.0625_ref,23.5,center,0.0,2.55,2.5499999999999883,-1.1546319456101628e-14,1.1546319456101628e-14
N80_dt0.5,N80_dt0.0625_ref,24.0,surface,2.0,2.401081596091831,2.4015004686442074,0.00041887255237638144,0.00041887255237638144
N80_dt0.5,N80_dt0.0625_ref,24.0,r_1.5cm,1.5,2.550000000000001,2.5499999999999985,-2.6645352591003757e-15,2.6645352591003757e-15
N80_dt0.5,N80_dt0.0625_ref,24.0,r_1.0cm,1.0,2.55,2.549999999999999,-8.881784197001252e-16,8.881784197001252e-16
N80_dt0.5,N80_dt0.0625_ref,24.0,center,0.0,2.55,2.5499999999999883,-1.1546319456101628e-14,1.1546319456101628e-14
