test_case,reference_case,time_s,position_label,position_cm,C_ref_kg_kg,C_test_kg_kg,signed_error,absolute_error
N80_dt1,N80_dt0.0625_ref,34.0,r_1.5cm,1.5,2.549999999999983,2.5499999999992475,-7.354117315117037e-13,7.354117315117037e-13
N80_dt1,N80_dt0.0625_ref,34.0,r_1.0cm,1.0,2.55,2.5500000000000007,8.881784197001252e-16,8.881784197001252e-16
N80_dt1,N80_dt0.0625_ref,34.0,center,0.0,2.55,2.55,0.0,0.0
N80_dt1,N80_dt0.0625_ref,35.0,surface,2.0,2.369410245666265,2.370113948518831,0.000703702852566046,0.000703702852566046
N80_dt1,N80_dt0.0625_ref,35.0,r_1.5cm,1.5,2.5499999999999523,2.5499999999989162,-1.036060126580196e-12,1.036060126580196e-12
N80_dt1,N80_dt0.0625_ref,35.0,r_1.0cm,1.0,2.55,2.5500000000000007,8.881784197001252e-16,8.881784197001252e-16
N80_dt1,N80_dt0.0625_ref,35.0,center,0.0,2.55,2.55,0.0,0.0
N80_dt1,N80_dt0.0625_ref,36.0,surface,2.0,2.366835913513212,2.3675277235544128,0.0006918100412005579,0.0006918100412005579
N80_dt1,N80_dt0.0625_ref,36.0,r_1.5cm,1.5,2.5499999999999043,2.549999999998455,-1.4495071809506044e-12,1.4495071809506044e-12
N80_dt1,N80_dt0.0625_ref,36.0,r_1.0cm,1.0,2.55,2.5500000000000007,8.881784197001252e-16,8.881784197001252e-16
N80_dt1,N80_dt0.0625_ref,36.0,center,0.0,2.55,2.55,0.0,0.0
N80_dt1,N80_dt0.0625_ref,37.0,surface,2.0,2.3643021678768426,2.3649826931791433,0.0006805253023007829,0.0006805253023007829
N80_dt1,N80_dt0.0625_ref,37.0,r_1.5cm,1.5,2.5499999999998324,2.5499999999978193,-2.013056388250334e-12,2.013056388250334e-12
N80_dt1,N80_dt0.0625_ref,37.0,r_1.0cm,1.0,2.55,2.5500000000000007,8.881784197001252e-16,8.881784197001252e-16
N80_dt1,N80_dt0.0625_ref,37.0,center,0.0,2.55,2.55,0.0,0.0
N80_dt1,N80_dt0.0625_ref,38.0,surface,2.0,2.3618072656383506,2.3624770628012888,0.000669797162938135,0.000669797162938135
N80_dt1,N80_dt0.0625_ref,38.0,r_1.5cm,1.5,2.549999999999729,2.5499999999969516,-2.7773339184022916e-12,2.7773339184022916e-12
N80_dt1,N80_dt0.0625_ref,38.0,r_1.0cm,1.0,2.55,2.5500000000000007,8.881784197001252e-16,8.881784197001252e-16
N80_dt1,N80_dt0.0625_ref,38.0,center,0.0,2.55,2.55,0.0,0.0
N80_dt1,N80_dt0.0625_ref,39.0,surface,2.0,2.359349586119701,2.3600091661008853,0.0006595799811841552,0.0006595799811841552
N80_dt1,N80_dt0.0625_ref,39.0,r_1.5cm,1.5,2.5499999999995815,2.5499999999957788,-3.802735903946086e-12,3.802735903946086e-12
N80_dt1,N80_dt0.0625_ref,39.0,r_1.0cm,1.0,2.55,2.5500000000000007,8.881784197001252e-16,8.881784197001252e-16
N80_dt1,N80_dt0.0625_ref,39.0,center,0.0,2.55,2.55,0.0,0.0
N80_dt1,N80_dt0.0625_ref,40.0,surface,2.0,2.356927619232647,2.3575774524006152,0.0006498331679680724,0.0006498331679680724
N80_dt1,N80_dt0.0625_ref,40.0,r_1.5cm,1.5,2.5499999999993714,2.549999999994206,-5.165645688975928e-12,5.165645688975928e-12
N80_dt1,N80_dt0.0625_ref,40.0,r_1.0cm,1.0,2.55,2.5500000000000007,8.881784197001252e-16,8.881784197001252e-16
N80_dt1,N80_dt0.0625_ref,40.0,center,0.0,2.55,2.55,0.0,0.0
N80_dt1,N80_dt0.0625_ref,41.0,surface,2.0,2.35453995507718,2.355180475597874,0.0006405205206938547,0.0006405205206938547
N80_dt1,N80_dt0.0625_ref,41.0,r_1.5cm,1.5,2.5499999999990655,2.5499999999921132,-6.95221658020273e-12,6.95221658020273e-12
N80_dt1,N80_dt0.0625_ref,41.0,r_1.0cm,1.0,2.55,2.5500000000000007,8.881784197001252e-16,8.881784197001252e-16
N80_dt1,N80_dt0.0625_ref,41.0,center,0.0,2.55,2.55,0.0,0.0
N80_dt1,N80_dt0.0625_ref,42.0,surface,2.0,2.3521852747775975,2.3528168844302715,0.0006316096526739479,0.0006316096526739479
N80_dt1,N80_dt0.0625_ref,42.0,r_1.5cm,1.5,2.5499999999986365,2.5499999999893497,-9.28679355638451e-12,9.28679355638451e-12
N80_dt1,N80_dt0.0625_ref,42.0,r_1.0cm,1.0,2.55,2.5500000000000007,8.881784197001252e-16,8.881784197001252e-16
N80_dt1,N80_dt0.0625_ref,42.0,center,0.0,2.55,2.55,0.0,0.0
N80_dt1,N80_dt0.0625_ref,43.0,surface,2.0,2.3498623423798404,2.350485413884278,0.0006230715044375223,0.0006230715044375223
N80_dt1,N80_dt0.0625_ref,43.0,r_1.5cm,1.5,2.549999999998033,2.549999999985728,-1.2304823826525535e-11,1.2304823826525535e-11
N80_dt1,N80_dt0.0625_ref,43.0,r_1.0cm,1.0,2.55,2.5500000000000007,8.881784197001252e-16,8.881784197001252e-16
N80_dt1,N80_dt0.0625_ref,43.0,center,0.0,2.55,2.55,0.0,0.0
N80_dt1,N80_dt0.0625_ref,44.0,surface,2.0,2.347569997662653,2.3481848775874914,0.0006148799248384407,0.0006148799248384407
N80_dt1,N80_dt0.0625_ref,44.0,r_1.5cm,1.5,2.549999999997199,2.5499999999810163,-1.6182610806936282e-11,1.6182610806936282e-11
N80_dt1,N80_dt0.0625_ref,44.0,r_1.0cm,1.0,2.55,2.5500000000000007,8.881784197001252e-16,8.881784197001252e-16
N80_dt1,N80_dt0.0625_ref,44.0,center,0.0,2.55,2.55,0.0,0.0
N80_dt1,N80_dt0.0625_ref,45.0,surface,2.0,2.3453071497387246,2.3459141610503043,0.0006070113115796971,0.0006070113115796971
N80_dt1,N80_dt0.0625_ref,45.0,r_1.5cm,1.5,2.549999999996055,2.5499999999749265,-2.112843233703643e-11,2.112843233703643e-11
N80_dt1,N80_dt0.0625_ref,45.0,r_1.0cm,1.0,2.55,2.5500000000000007,8.881784197001252e-16,8.881784197001252e-16
N80_dt1,N80_dt0.0625_ref,45.0,center,0.0,2.55,2.55,0.0,0.0
N80_dt1,N80_dt0.0625_ref,46.0,surface,2.0,2.3430727713413817,2.343672215643644,0.0005994443022623308,0.0005994443022623308
N80_dt1,N80_dt0.0625_ref,46.0,r_1.5cm,1.5,2.5499999999944984,2.5499999999671075,-2.7390978374342012e-11,2.7390978374342012e-11
N80_dt1,N80_dt0.0625_ref,46.0,r_1.0cm,1.0,2.55,2.5500000000000007,8.881784197001252e-16,8.881784197001252e-16
N80_dt1,N80_dt0.0625_ref,46.0,center,0.0,2.55,2.55,0.0,0.0
N80_dt1,N80_dt0.0625_ref,47.0,surface,2.0,2.3408658937083953,2.341458053216774,0.0005921595083786535,0.0005921595083786535
N80_dt1,N80_dt0.0625_ref,47.0,r_1.5cm,1.5,2.549999999992402,2.549999999957132,-3.527000913550182e-11,3.527000913550182e-11
N80_dt1,N80_dt0.0625_ref,47.0,r_1.0cm,1.0,2.55,2.5500000000000007,8.881784197001252e-16,8.881784197001252e-16
N80_dt1,N80_dt0.0625_ref,47.0,center,0.0,2.55,2.55,0.0,0.0
N80_dt1,N80_dt0.0625_ref,48.0,surface,2.0,2.3386856019876587,2.3392707412735043,0.0005851392858455817,0.0005851392858455817
N80_dt1,N80_dt0.0625_ref,48.0,r_1.5cm,1.5,2.5499999999896032,2.5499999999444807,-4.512257234523531e-11,4.512257234523531e-11
N80_dt1,N80_dt0.0625_ref,48.0,r_1.0cm,1.0,2.55,2.5500000000000007,8.881784197001252e-16,8.881784197001252e-16
N80_dt1,N80_dt0.0625_ref,48.0,center,0.0,2.55,2.55,0.0,0.0
N80_dt1,N80_dt0.0625_ref,49.0,surface,2.0,2.3365310311005847,2.3371093986371765,0.0005783675365917951,0.0005783675365917951
N80_dt1,N80_dt0.0625_ref,49.0,r_1.5cm,1.5,2.5499999999858933,2.5499999999285294,-5.736389141475229e-11,5.736389141475229e-11
N80_dt1,N80_dt0.0625_ref,49.0,r_1.0cm,1.0,2.55,2.5500000000000007,8.881784197001252e-16,8.881784197001252e-16
N80_dt1,N80_dt0.0625_ref,49.0,center,0.0,2.55,2.55,0.0,0.0
N80_dt1,N80_dt0.0625_ref,50.0,surface,2.0,2.3344013620081605,2.334973191544795,0.0005718295366343717,0.0005718295366343717
N80_dt1,N80_dt0.0625_ref,50.0,r_1.5cm,1.5,2.5499999999810123,2.5499999999085308,-7.248157629646812e-11,7.248157629646812e-11
N80_dt1,N80_dt0.0625_ref,50.0,r_1.0cm,1.0,2.55,2.5500000000000007,8.881784197001252e-16,8.881784197001252e-16
N80_dt1,N80_dt0.0625_ref,50.0,center,0.0,2.55,2.55,0.0,0.0
N80_dt1,N80_dt0.0625_ref,51.0,surface,2.0,2.332295818332395,2.332861330119089,0.0005655117866938397,0.0005655117866938397
N80_dt1,N80_dt0.0625_ref,51.0,r_1.5cm,1.5,2.5499999999746423,2.5499999998835907,-9.105161069555834e-11,9.105161069555834e-11
N80_dt1,N80_dt0.0625_ref,51.0,r_1.0cm,1.0,2.55,2.5500000000000007,8.881784197001252e-16,8.881784197001252e-16
N80_dt1,N80_dt0.0625_ref,51.0,center,0.0,2.55,2.55,0.0,0.0
N80_dt1,N80_dt0.0625_ref,52.0,surface,2.0,2.330213663292307,2.3307730651743928,0.0005594018820858082,0.0005594018820858082
N80_dt1,N80_dt0.0625_ref,52.0,r_1.5cm,1.5,2.5499999999663876,2.549999999852651,-1.1373657571311924e-10,1.1373657571311924e-10
N80_dt1,N80_dt0.0625_ref,52.0,r_1.0cm,1.0,2.55,2.5500000000000007,8.881784197001252e-16,8.881784197001252e-16
N80_dt1,N80_dt0.0625_ref,52.0,center,0.0,2.55,2.55,0.0,0.0
