test_case,reference_case,time_s,position_label,position_cm,C_ref_kg_kg,C_test_kg_kg,signed_error,absolute_error
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,0.25,center,0.0,2.5500000000000003,2.55,-4.440892098500626e-16,4.440892098500626e-16
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,0.3125,surface,2.0,2.540935708782509,2.545074109234681,0.004138400452172064,0.004138400452172064
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,0.3125,r_1.5cm,1.5,2.5499999999999976,2.5500000000000016,3.9968028886505635e-15,3.9968028886505635e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,0.3125,r_1.0cm,1.0,2.549999999999999,2.55,8.881784197001252e-16,8.881784197001252e-16
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,0.3125,center,0.0,2.5500000000000003,2.55,-4.440892098500626e-16,4.440892098500626e-16
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,0.375,surface,2.0,2.5393108640348174,2.5441180412325437,0.004807177197726276,0.004807177197726276
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,0.375,r_1.5cm,1.5,2.549999999999997,2.550000000000002,4.884981308350689e-15,4.884981308350689e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,0.375,r_1.0cm,1.0,2.549999999999999,2.55,8.881784197001252e-16,8.881784197001252e-16
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,0.375,center,0.0,2.5500000000000003,2.55,-4.440892098500626e-16,4.440892098500626e-16
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,0.4375,surface,2.0,2.53774088849985,2.543171343728402,0.005430455228551789,0.005430455228551789
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,0.4375,r_1.5cm,1.5,2.549999999999997,2.5500000000000025,5.329070518200751e-15,5.329070518200751e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,0.4375,r_1.0cm,1.0,2.549999999999999,2.55,8.881784197001252e-16,8.881784197001252e-16
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,0.4375,center,0.0,2.5500000000000003,2.55,-4.440892098500626e-16,4.440892098500626e-16
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,0.5,surface,2.0,2.5362228415622874,2.5422338787508014,0.006011037188514035,0.006011037188514035
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,0.5,r_1.5cm,1.5,2.549999999999997,2.550000000000002,4.884981308350689e-15,4.884981308350689e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,0.5,r_1.0cm,1.0,2.549999999999999,2.55,8.881784197001252e-16,8.881784197001252e-16
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,0.5,center,0.0,2.5500000000000003,2.55,-4.440892098500626e-16,4.440892098500626e-16
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,0.5625,surface,2.0,2.534753960956489,2.5413055106017524,0.006551549645263499,0.006551549645263499
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,0.5625,r_1.5cm,1.5,2.549999999999997,2.5500000000000025,5.329070518200751e-15,5.329070518200751e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,0.5625,r_1.0cm,1.0,2.549999999999999,2.55,8.881784197001252e-16,8.881784197001252e-16
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,0.5625,center,0.0,2.5500000000000003,2.55,-4.440892098500626e-16,4.440892098500626e-16
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,0.625,surface,2.0,2.533331651305708,2.5403861058171464,0.007054454511438379,0.007054454511438379
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,0.625,r_1.5cm,1.5,2.549999999999997,2.550000000000002,4.884981308350689e-15,4.884981308350689e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,0.625,r_1.0cm,1.0,2.549999999999999,2.55,8.881784197001252e-16,8.881784197001252e-16
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,0.625,center,0.0,2.5500000000000003,2.55,-4.440892098500626e-16,4.440892098500626e-16
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,0.6875,surface,2.0,2.531953473423638,2.5394755331278924,0.007522059704254236,0.007522059704254236
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,0.6875,r_1.5cm,1.5,2.549999999999997,2.5500000000000016,4.440892098500626e-15,4.440892098500626e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,0.6875,r_1.0cm,1.0,2.549999999999999,2.55,8.881784197001252e-16,8.881784197001252e-16
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,0.6875,center,0.0,2.5500000000000003,2.55,-4.440892098500626e-16,4.440892098500626e-16
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,0.75,surface,2.0,2.530617134326351,2.538573663421744,0.00795652909539335,0.00795652909539335
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,0.75,r_1.5cm,1.5,2.549999999999997,2.550000000000001,3.9968028886505635e-15,3.9968028886505635e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,0.75,r_1.0cm,1.0,2.549999999999999,2.55,8.881784197001252e-16,8.881784197001252e-16
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,0.75,center,0.0,2.5500000000000003,2.55,-4.440892098500626e-16,4.440892098500626e-16
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,0.8125,surface,2.0,2.529320477906293,2.537680369705824,0.008359891799531116,0.008359891799531116
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,0.8125,r_1.5cm,1.5,2.549999999999997,2.550000000000001,3.9968028886505635e-15,3.9968028886505635e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,0.8125,r_1.0cm,1.0,2.549999999999999,2.55,8.881784197001252e-16,8.881784197001252e-16
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,0.8125,center,0.0,2.5500000000000003,2.55,-4.440892098500626e-16,4.440892098500626e-16
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,0.875,surface,2.0,2.5280614762233604,2.5367955270698137,0.00873405084645329,0.00873405084645329
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,0.875,r_1.5cm,1.5,2.549999999999997,2.550000000000001,3.9968028886505635e-15,3.9968028886505635e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,0.875,r_1.0cm,1.0,2.549999999999999,2.55,8.881784197001252e-16,8.881784197001252e-16
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,0.875,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,0.9375,surface,2.0,2.526838221371178,2.5359190126498126,0.009080791278634592,0.009080791278634592
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,0.9375,r_1.5cm,1.5,2.549999999999997,2.550000000000001,3.9968028886505635e-15,3.9968028886505635e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,0.9375,r_1.0cm,1.0,2.549999999999999,2.55,8.881784197001252e-16,8.881784197001252e-16
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,0.9375,center,0.0,2.5499999999999994,2.55,4.440892098500626e-16,4.440892098500626e-16
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.0,surface,2.0,2.525648917879612,2.535050705592842,0.009401787713229748,0.009401787713229748
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.0,r_1.5cm,1.5,2.549999999999997,2.550000000000001,3.9968028886505635e-15,3.9968028886505635e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.0,r_1.0cm,1.0,2.549999999999999,2.55,8.881784197001252e-16,8.881784197001252e-16
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.0,center,0.0,2.549999999999999,2.55,8.881784197001252e-16,8.881784197001252e-16
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.0625,surface,2.0,2.5244918756172416,2.5341904870219882,0.009698611404746593,0.009698611404746593
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.0625,r_1.5cm,1.5,2.549999999999997,2.550000000000001,3.9968028886505635e-15,3.9968028886505635e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.0625,r_1.0cm,1.0,2.549999999999999,2.55,8.881784197001252e-16,8.881784197001252e-16
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.0625,center,0.0,2.5499999999999985,2.55,1.3322676295501878e-15,1.3322676295501878e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.125,surface,2.0,2.523365503159998,2.5333382400021724,0.009972736842174257,0.009972736842174257
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.125,r_1.5cm,1.5,2.549999999999997,2.550000000000001,3.9968028886505635e-15,3.9968028886505635e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.125,r_1.0cm,1.0,2.549999999999999,2.55,8.881784197001252e-16,8.881784197001252e-16
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.125,center,0.0,2.549999999999998,2.55,1.7763568394002505e-15,1.7763568394002505e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.1875,surface,2.0,2.522268301594544,2.5324938495065368,0.010225547911992816,0.010225547911992816
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.1875,r_1.5cm,1.5,2.549999999999997,2.550000000000001,3.9968028886505635e-15,3.9968028886505635e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.1875,r_1.0cm,1.0,2.549999999999999,2.55,8.881784197001252e-16,8.881784197001252e-16
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.1875,center,0.0,2.5499999999999976,2.55,2.220446049250313e-15,2.220446049250313e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.25,surface,2.0,2.5211988587270873,2.5316572023834283,0.010458343656341018,0.010458343656341018
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.25,r_1.5cm,1.5,2.549999999999997,2.550000000000001,3.9968028886505635e-15,3.9968028886505635e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.25,r_1.0cm,1.0,2.549999999999999,2.55,8.881784197001252e-16,8.881784197001252e-16
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.25,center,0.0,2.549999999999997,2.55,2.6645352591003757e-15,2.6645352591003757e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.3125,surface,2.0,2.5201558436703757,2.5308281873239817,0.010672343653606031,0.010672343653606031
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.3125,r_1.5cm,1.5,2.549999999999997,2.550000000000001,3.9968028886505635e-15,3.9968028886505635e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.3125,r_1.0cm,1.0,2.549999999999999,2.55,8.881784197001252e-16,8.881784197001252e-16
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.3125,center,0.0,2.5499999999999967,2.55,3.1086244689504383e-15,3.1086244689504383e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.375,surface,2.0,2.5191380017834653,2.530006694830278,0.010868693046812705,0.010868693046812705
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.375,r_1.5cm,1.5,2.549999999999997,2.550000000000001,3.9968028886505635e-15,3.9968028886505635e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.375,r_1.0cm,1.0,2.549999999999999,2.55,8.881784197001252e-16,8.881784197001252e-16
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.375,center,0.0,2.549999999999996,2.55,3.9968028886505635e-15,3.9968028886505635e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.4375,surface,2.0,2.5181441499406065,2.529192617184076,0.011048467243469418,0.011048467243469418
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.4375,r_1.5cm,1.5,2.549999999999997,2.550000000000001,3.9968028886505635e-15,3.9968028886505635e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.4375,r_1.0cm,1.0,2.549999999999999,2.55,8.881784197001252e-16,8.881784197001252e-16
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.4375,center,0.0,2.5499999999999954,2.55,4.440892098500626e-15,4.440892098500626e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.5,surface,2.0,2.517173172107218,2.5283858484161046,0.011212676308886671,0.011212676308886671
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.5,r_1.5cm,1.5,2.549999999999997,2.550000000000001,3.9968028886505635e-15,3.9968028886505635e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.5,r_1.0cm,1.0,2.549999999999999,2.55,8.881784197001252e-16,8.881784197001252e-16
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.5,center,0.0,2.549999999999995,2.55,4.884981308350689e-15,4.884981308350689e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.5625,surface,2.0,2.5162240152024147,2.5275862842759036,0.011362269073488918,0.011362269073488918
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.5625,r_1.5cm,1.5,2.549999999999997,2.550000000000001,3.9968028886505635e-15,3.9968028886505635e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.5625,r_1.0cm,1.0,2.549999999999999,2.55,8.881784197001252e-16,8.881784197001252e-16
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.5625,center,0.0,2.5499999999999945,2.55,5.329070518200751e-15,5.329070518200751e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.625,surface,2.0,2.5152956852289656,2.526793822202205,0.011498136973239426,0.011498136973239426
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.625,r_1.5cm,1.5,2.549999999999997,2.550000000000001,3.9968028886505635e-15,3.9968028886505635e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.625,r_1.0cm,1.0,2.549999999999999,2.55,8.881784197001252e-16,8.881784197001252e-16
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.625,center,0.0,2.549999999999994,2.55,5.773159728050814e-15,5.773159728050814e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.6875,surface,2.0,2.5143872436528563,2.526008361293843,0.011621117640986611,0.011621117640986611
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.6875,r_1.5cm,1.5,2.549999999999997,2.550000000000001,3.9968028886505635e-15,3.9968028886505635e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.6875,r_1.0cm,1.0,2.549999999999999,2.55,8.881784197001252e-16,8.881784197001252e-16
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.6875,center,0.0,2.5499999999999936,2.55,6.217248937900877e-15,6.217248937900877e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.75,surface,2.0,2.5134978040158575,2.5252298022811854,0.011731998265327892,0.011731998265327892
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.75,r_1.5cm,1.5,2.549999999999997,2.550000000000001,3.9968028886505635e-15,3.9968028886505635e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.75,r_1.0cm,1.0,2.549999999999999,2.55,8.881784197001252e-16,8.881784197001252e-16
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.75,center,0.0,2.549999999999993,2.55,6.661338147750939e-15,6.661338147750939e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.8125,surface,2.0,2.5126265287656167,2.5244580474980736,0.011831518732456914,0.011831518732456914
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.8125,r_1.5cm,1.5,2.549999999999997,2.550000000000001,3.9968028886505635e-15,3.9968028886505635e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.8125,r_1.0cm,1.0,2.549999999999999,2.55,8.881784197001252e-16,8.881784197001252e-16
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.8125,center,0.0,2.5499999999999927,2.55,7.105427357601002e-15,7.105427357601002e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.875,surface,2.0,2.5117726262888462,2.523693000854266,0.011920374565419944,0.011920374565419944
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.875,r_1.5cm,1.5,2.549999999999997,2.550000000000001,3.9968028886505635e-15,3.9968028886505635e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.875,r_1.0cm,1.0,2.549999999999999,2.55,8.881784197001252e-16,8.881784197001252e-16
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.875,center,0.0,2.5499999999999923,2.55,7.549516567451064e-15,7.549516567451064e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.9375,surface,2.0,2.5109353481341703,2.522934567808374,0.011999219674203587,0.011999219674203587
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.9375,r_1.5cm,1.5,2.549999999999997,2.550000000000001,3.9968028886505635e-15,3.9968028886505635e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.9375,r_1.0cm,1.0,2.549999999999999,2.55,8.881784197001252e-16,8.881784197001252e-16
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,1.9375,center,0.0,2.549999999999992,2.55,7.993605777301127e-15,7.993605777301127e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,2.0,surface,2.0,2.510113986412085,2.5221826553412754,0.012068668929190451,0.012068668929190451
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,2.0,r_1.5cm,1.5,2.549999999999997,2.550000000000001,3.9968028886505635e-15,3.9968028886505635e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,2.0,r_1.0cm,1.0,2.549999999999999,2.55,8.881784197001252e-16,8.881784197001252e-16
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,2.0,center,0.0,2.5499999999999914,2.55,8.43769498715119e-15,8.43769498715119e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,2.0625,surface,2.0,2.509307871360354,2.521437171930009,0.012129300569655221,0.012129300569655221
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,2.0625,r_1.5cm,1.5,2.549999999999997,2.550000000000001,3.9968028886505635e-15,3.9968028886505635e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,2.0625,r_1.0cm,1.0,2.549999999999999,2.55,8.881784197001252e-16,8.881784197001252e-16
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,2.0625,center,0.0,2.549999999999991,2.55,8.881784197001252e-15,8.881784197001252e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,2.125,surface,2.0,2.5085163690639387,2.5206980275221302,0.012181658458191524,0.012181658458191524
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,2.125,r_1.5cm,1.5,2.549999999999997,2.550000000000001,3.9968028886505635e-15,3.9968028886505635e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,2.125,r_1.0cm,1.0,2.549999999999999,2.55,8.881784197001252e-16,8.881784197001252e-16
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,2.125,center,0.0,2.5499999999999905,2.55,9.325873406851315e-15,9.325873406851315e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,2.1875,surface,2.0,2.5077388793193056,2.519965133510525,0.012226254191219255,0.012226254191219255
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,2.1875,r_1.5cm,1.5,2.549999999999997,2.550000000000001,3.9968028886505635e-15,3.9968028886505635e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,2.1875,r_1.0cm,1.0,2.549999999999999,2.55,8.881784197001252e-16,8.881784197001252e-16
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,2.1875,center,0.0,2.54999999999999,2.55,9.769962616701378e-15,9.769962616701378e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,2.25,surface,2.0,2.5069748336336275,2.51923840270867,0.012263569075042557,0.012263569075042557
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,2.25,r_1.5cm,1.5,2.549999999999997,2.550000000000001,3.9968028886505635e-15,3.9968028886505635e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,2.25,r_1.0cm,1.0,2.549999999999999,2.55,8.881784197001252e-16,8.881784197001252e-16
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,2.25,center,0.0,2.54999999999999,2.55,9.769962616701378e-15,9.769962616701378e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,2.3125,surface,2.0,2.5062236933500484,2.51851774932634,0.012294055976291851,0.012294055976291851
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,2.3125,r_1.5cm,1.5,2.549999999999997,2.550000000000001,3.9968028886505635e-15,3.9968028886505635e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,2.3125,r_1.0cm,1.0,2.549999999999999,2.55,8.881784197001252e-16,8.881784197001252e-16
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,2.3125,center,0.0,2.54999999999999,2.55,9.769962616701378e-15,9.769962616701378e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,2.375,surface,2.0,2.505484947890766,2.517803088945737,0.012318141054970866,0.012318141054970866
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,2.375,r_1.5cm,1.5,2.549999999999997,2.550000000000001,3.9968028886505635e-15,3.9968028886505635e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,2.375,r_1.0cm,1.0,2.549999999999999,2.55,8.881784197001252e-16,8.881784197001252e-16
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,2.375,center,0.0,2.54999999999999,2.55,9.769962616701378e-15,9.769962616701378e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,2.4375,surface,2.0,2.504758113110235,2.5170943384980515,0.012336225387816313,0.012336225387816313
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,2.4375,r_1.5cm,1.5,2.549999999999997,2.550000000000001,3.9968028886505635e-15,3.9968028886505635e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,2.4375,r_1.0cm,1.0,2.549999999999999,2.55,8.881784197001252e-16,8.881784197001252e-16
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,2.4375,center,0.0,2.54999999999999,2.55,9.769962616701378e-15,9.769962616701378e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,2.5,surface,2.0,2.5040427297513257,2.5163914162404395,0.012348686489113803,0.012348686489113803
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,2.5,r_1.5cm,1.5,2.549999999999997,2.550000000000001,3.9968028886505635e-15,3.9968028886505635e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,2.5,r_1.0cm,1.0,2.549999999999999,2.55,8.881784197001252e-16,8.881784197001252e-16
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,2.5,center,0.0,2.54999999999999,2.55,9.769962616701378e-15,9.769962616701378e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,2.5625,surface,2.0,2.503338361997729,2.5156942417334056,0.012355879735676645,0.012355879735676645
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,2.5625,r_1.5cm,1.5,2.549999999999997,2.550000000000001,3.9968028886505635e-15,3.9968028886505635e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,2.5625,r_1.0cm,1.0,2.549999999999999,2.55,8.881784197001252e-16,8.881784197001252e-16
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,2.5625,center,0.0,2.54999999999999,2.55,9.769962616701378e-15,9.769962616701378e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,2.625,surface,2.0,2.5026445961163777,2.5150027358185896,0.01235813970221189,0.01235813970221189
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,2.625,r_1.5cm,1.5,2.549999999999997,2.550000000000001,3.9968028886505635e-15,3.9968028886505635e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,2.625,r_1.0cm,1.0,2.549999999999999,2.55,8.881784197001252e-16,8.881784197001252e-16
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,2.625,center,0.0,2.54999999999999,2.55,9.769962616701378e-15,9.769962616701378e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,2.6875,surface,2.0,2.5019610391840352,2.514316820596944,0.01235578141290894,0.01235578141290894
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,2.6875,r_1.5cm,1.5,2.549999999999997,2.550000000000001,3.9968028886505635e-15,3.9968028886505635e-15
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,2.6875,r_1.0cm,1.0,2.549999999999999,2.55,8.881784197001252e-16,8.881784197001252e-16
N80_dt0.0625_ref,dr0.0125_ref_dt0.0625,2.6875,center,0.0,2.54999999999999,2.55,9.769962616701378e-15,9.769962616701378e-15
