test_case,reference_case,time_s,position_label,position_cm,C_ref_kg_kg,C_test_kg_kg,signed_error,absolute_error
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,0.5,center,0.0,2.5500000000000003,2.5499999999999963,-3.9968028886505635e-15,3.9968028886505635e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,0.5625,surface,2.0,2.534753960956489,2.545476674023209,0.010722713066720235,0.010722713066720235
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,0.5625,r_1.5cm,1.5,2.549999999999997,2.55,2.6645352591003757e-15,2.6645352591003757e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,0.5625,r_1.0cm,1.0,2.549999999999999,2.549999999999996,-3.1086244689504383e-15,3.1086244689504383e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,0.5625,center,0.0,2.5500000000000003,2.549999999999996,-4.440892098500626e-15,4.440892098500626e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,0.625,surface,2.0,2.533331651305708,2.544980653739821,0.011649002434113154,0.011649002434113154
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,0.625,r_1.5cm,1.5,2.549999999999997,2.55,2.6645352591003757e-15,2.6645352591003757e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,0.625,r_1.0cm,1.0,2.549999999999999,2.5499999999999954,-3.552713678800501e-15,3.552713678800501e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,0.625,center,0.0,2.5500000000000003,2.5499999999999954,-4.884981308350689e-15,4.884981308350689e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,0.6875,surface,2.0,2.531953473423638,2.5444859292778124,0.012532455854174174,0.012532455854174174
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,0.6875,r_1.5cm,1.5,2.549999999999997,2.55,2.6645352591003757e-15,2.6645352591003757e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,0.6875,r_1.0cm,1.0,2.549999999999999,2.549999999999995,-3.9968028886505635e-15,3.9968028886505635e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,0.6875,center,0.0,2.5500000000000003,2.549999999999995,-5.329070518200751e-15,5.329070518200751e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,0.75,surface,2.0,2.530617134326351,2.5439924956628728,0.013375361336521951,0.013375361336521951
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,0.75,r_1.5cm,1.5,2.549999999999997,2.55,2.6645352591003757e-15,2.6645352591003757e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,0.75,r_1.0cm,1.0,2.549999999999999,2.5499999999999945,-4.440892098500626e-15,4.440892098500626e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,0.75,center,0.0,2.5500000000000003,2.5499999999999945,-5.773159728050814e-15,5.773159728050814e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,0.8125,surface,2.0,2.529320477906293,2.5435003479420586,0.014179870035765596,0.014179870035765596
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,0.8125,r_1.5cm,1.5,2.549999999999997,2.55,2.6645352591003757e-15,2.6645352591003757e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,0.8125,r_1.0cm,1.0,2.549999999999999,2.549999999999994,-4.884981308350689e-15,4.884981308350689e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,0.8125,center,0.0,2.5500000000000003,2.549999999999994,-6.217248937900877e-15,6.217248937900877e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,0.875,surface,2.0,2.5280614762233604,2.543009481183698,0.014948004960337435,0.014948004960337435
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,0.875,r_1.5cm,1.5,2.549999999999997,2.55,2.6645352591003757e-15,2.6645352591003757e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,0.875,r_1.0cm,1.0,2.549999999999999,2.5499999999999936,-5.329070518200751e-15,5.329070518200751e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,0.875,center,0.0,2.55,2.5499999999999936,-6.217248937900877e-15,6.217248937900877e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,0.9375,surface,2.0,2.526838221371178,2.5425198904772883,0.015681669106110352,0.015681669106110352
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,0.9375,r_1.5cm,1.5,2.549999999999997,2.55,2.6645352591003757e-15,2.6645352591003757e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,0.9375,r_1.0cm,1.0,2.549999999999999,2.549999999999993,-5.773159728050814e-15,5.773159728050814e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,0.9375,center,0.0,2.5499999999999994,2.549999999999993,-6.217248937900877e-15,6.217248937900877e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.0,surface,2.0,2.525648917879612,2.542031570933408,0.016382653053795604,0.016382653053795604
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.0,r_1.5cm,1.5,2.549999999999997,2.55,2.6645352591003757e-15,2.6645352591003757e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.0,r_1.0cm,1.0,2.549999999999999,2.5499999999999927,-6.217248937900877e-15,6.217248937900877e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.0,center,0.0,2.549999999999999,2.5499999999999927,-6.217248937900877e-15,6.217248937900877e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.0625,surface,2.0,2.5244918756172416,2.5415445176836133,0.017052642066371693,0.017052642066371693
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.0625,r_1.5cm,1.5,2.549999999999997,2.55,2.6645352591003757e-15,2.6645352591003757e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.0625,r_1.0cm,1.0,2.549999999999999,2.5499999999999923,-6.661338147750939e-15,6.661338147750939e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.0625,center,0.0,2.5499999999999985,2.5499999999999923,-6.217248937900877e-15,6.217248937900877e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.125,surface,2.0,2.523365503159998,2.5410587258803496,0.017693222720351454,0.017693222720351454
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.125,r_1.5cm,1.5,2.549999999999997,2.55,2.6645352591003757e-15,2.6645352591003757e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.125,r_1.0cm,1.0,2.549999999999999,2.549999999999992,-7.105427357601002e-15,7.105427357601002e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.125,center,0.0,2.549999999999998,2.549999999999992,-6.217248937900877e-15,6.217248937900877e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.1875,surface,2.0,2.522268301594544,2.5405741906968506,0.018305889102306683,0.018305889102306683
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.1875,r_1.5cm,1.5,2.549999999999997,2.55,2.6645352591003757e-15,2.6645352591003757e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.1875,r_1.0cm,1.0,2.549999999999999,2.5499999999999914,-7.549516567451064e-15,7.549516567451064e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.1875,center,0.0,2.5499999999999976,2.5499999999999914,-6.217248937900877e-15,6.217248937900877e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.25,surface,2.0,2.5211988587270873,2.5400909073270483,0.018892048599961075,0.018892048599961075
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.25,r_1.5cm,1.5,2.549999999999997,2.55,2.6645352591003757e-15,2.6645352591003757e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.25,r_1.0cm,1.0,2.549999999999999,2.549999999999991,-7.993605777301127e-15,7.993605777301127e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.25,center,0.0,2.549999999999997,2.549999999999991,-6.217248937900877e-15,6.217248937900877e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.3125,surface,2.0,2.5201558436703757,2.5396088709854765,0.01945302731510079,0.01945302731510079
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.3125,r_1.5cm,1.5,2.549999999999997,2.55,2.6645352591003757e-15,2.6645352591003757e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.3125,r_1.0cm,1.0,2.549999999999999,2.5499999999999905,-8.43769498715119e-15,8.43769498715119e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.3125,center,0.0,2.5499999999999967,2.5499999999999905,-6.217248937900877e-15,6.217248937900877e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.375,surface,2.0,2.5191380017834653,2.5391280769071773,0.019990075123712092,0.019990075123712092
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.375,r_1.5cm,1.5,2.549999999999997,2.55,2.6645352591003757e-15,2.6645352591003757e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.375,r_1.0cm,1.0,2.549999999999999,2.54999999999999,-8.881784197001252e-15,8.881784197001252e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.375,center,0.0,2.549999999999996,2.54999999999999,-5.773159728050814e-15,5.773159728050814e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.4375,surface,2.0,2.5181441499406065,2.538648520347611,0.02050437040700448,0.02050437040700448
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.4375,r_1.5cm,1.5,2.549999999999997,2.55,2.6645352591003757e-15,2.6645352591003757e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.4375,r_1.0cm,1.0,2.549999999999999,2.5499999999999896,-9.325873406851315e-15,9.325873406851315e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.4375,center,0.0,2.5499999999999954,2.5499999999999896,-5.773159728050814e-15,5.773159728050814e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.5,surface,2.0,2.517173172107218,2.5381701965825596,0.020997024475341686,0.020997024475341686
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.5,r_1.5cm,1.5,2.549999999999997,2.55,2.6645352591003757e-15,2.6645352591003757e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.5,r_1.0cm,1.0,2.549999999999999,2.549999999999989,-9.769962616701378e-15,9.769962616701378e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.5,center,0.0,2.549999999999995,2.549999999999989,-5.773159728050814e-15,5.773159728050814e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.5625,surface,2.0,2.5162240152024147,2.537693100908036,0.02146908570562145,0.02146908570562145
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.5625,r_1.5cm,1.5,2.549999999999997,2.55,2.6645352591003757e-15,2.6645352591003757e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.5625,r_1.0cm,1.0,2.549999999999999,2.5499999999999887,-1.021405182655144e-14,1.021405182655144e-14
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.5625,center,0.0,2.5499999999999945,2.5499999999999887,-5.773159728050814e-15,5.773159728050814e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.625,surface,2.0,2.5152956852289656,2.537217228640195,0.021921543411229205,0.021921543411229205
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.625,r_1.5cm,1.5,2.549999999999997,2.55,2.6645352591003757e-15,2.6645352591003757e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.625,r_1.0cm,1.0,2.549999999999999,2.5499999999999883,-1.0658141036401503e-14,1.0658141036401503e-14
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.625,center,0.0,2.549999999999994,2.5499999999999887,-5.329070518200751e-15,5.329070518200751e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.6875,surface,2.0,2.5143872436528563,2.536742575115235,0.022355331462378558,0.022355331462378558
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.6875,r_1.5cm,1.5,2.549999999999997,2.55,2.6645352591003757e-15,2.6645352591003757e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.6875,r_1.0cm,1.0,2.549999999999999,2.549999999999988,-1.1102230246251565e-14,1.1102230246251565e-14
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.6875,center,0.0,2.5499999999999936,2.5499999999999887,-4.884981308350689e-15,4.884981308350689e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.75,surface,2.0,2.5134978040158575,2.536269135689316,0.022771331673458572,0.022771331673458572
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.75,r_1.5cm,1.5,2.549999999999997,2.55,2.6645352591003757e-15,2.6645352591003757e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.75,r_1.0cm,1.0,2.549999999999999,2.5499999999999874,-1.1546319456101628e-14,1.1546319456101628e-14
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.75,center,0.0,2.549999999999993,2.5499999999999887,-4.440892098500626e-15,4.440892098500626e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.8125,surface,2.0,2.5126265287656167,2.5357969057384624,0.02317037697284574,0.02317037697284574
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.8125,r_1.5cm,1.5,2.549999999999997,2.55,2.6645352591003757e-15,2.6645352591003757e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.8125,r_1.0cm,1.0,2.549999999999999,2.549999999999987,-1.199040866595169e-14,1.199040866595169e-14
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.8125,center,0.0,2.5499999999999927,2.5499999999999887,-3.9968028886505635e-15,3.9968028886505635e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.875,surface,2.0,2.5117726262888462,2.535325880658474,0.02355325436962774,0.02355325436962774
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.875,r_1.5cm,1.5,2.549999999999997,2.55,2.6645352591003757e-15,2.6645352591003757e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.875,r_1.0cm,1.0,2.549999999999999,2.5499999999999865,-1.2434497875801753e-14,1.2434497875801753e-14
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.875,center,0.0,2.5499999999999923,2.5499999999999887,-3.552713678800501e-15,3.552713678800501e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.9375,surface,2.0,2.5109353481341703,2.53485605586484,0.023920707730669566,0.023920707730669566
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.9375,r_1.5cm,1.5,2.549999999999997,2.55,2.6645352591003757e-15,2.6645352591003757e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.9375,r_1.0cm,1.0,2.549999999999999,2.549999999999986,-1.2878587085651816e-14,1.2878587085651816e-14
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,1.9375,center,0.0,2.549999999999992,2.5499999999999887,-3.1086244689504383e-15,3.1086244689504383e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,2.0,surface,2.0,2.510113986412085,2.534387426792644,0.02427344038055912,0.02427344038055912
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,2.0,r_1.5cm,1.5,2.549999999999997,2.55,2.6645352591003757e-15,2.6645352591003757e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,2.0,r_1.0cm,1.0,2.549999999999999,2.5499999999999856,-1.3322676295501878e-14,1.3322676295501878e-14
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,2.0,center,0.0,2.5499999999999914,2.5499999999999887,-2.6645352591003757e-15,2.6645352591003757e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,2.0625,surface,2.0,2.509307871360354,2.533919988896483,0.02461211753612913,0.02461211753612913
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,2.0625,r_1.5cm,1.5,2.549999999999997,2.55,2.6645352591003757e-15,2.6645352591003757e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,2.0625,r_1.0cm,1.0,2.549999999999999,2.549999999999985,-1.3766765505351941e-14,1.3766765505351941e-14
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,2.0625,center,0.0,2.549999999999991,2.5499999999999887,-2.220446049250313e-15,2.220446049250313e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,2.125,surface,2.0,2.5085163690639387,2.53345373765037,0.02493736858643114,0.02493736858643114
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,2.125,r_1.5cm,1.5,2.549999999999997,2.55,2.6645352591003757e-15,2.6645352591003757e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,2.125,r_1.0cm,1.0,2.549999999999999,2.5499999999999847,-1.4210854715202004e-14,1.4210854715202004e-14
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,2.125,center,0.0,2.5499999999999905,2.5499999999999887,-1.7763568394002505e-15,1.7763568394002505e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,2.1875,surface,2.0,2.5077388793193056,2.5329886685476524,0.025249789228346753,0.025249789228346753
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,2.1875,r_1.5cm,1.5,2.549999999999997,2.55,2.6645352591003757e-15,2.6645352591003757e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,2.1875,r_1.0cm,1.0,2.549999999999999,2.5499999999999843,-1.4654943925052066e-14,1.4654943925052066e-14
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,2.1875,center,0.0,2.54999999999999,2.5499999999999887,-1.3322676295501878e-15,1.3322676295501878e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,2.25,surface,2.0,2.5069748336336275,2.5325247771009223,0.025549943467294778,0.025549943467294778
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,2.25,r_1.5cm,1.5,2.549999999999997,2.55,2.6645352591003757e-15,2.6645352591003757e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,2.25,r_1.0cm,1.0,2.549999999999999,2.549999999999984,-1.509903313490213e-14,1.509903313490213e-14
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,2.25,center,0.0,2.54999999999999,2.5499999999999887,-1.3322676295501878e-15,1.3322676295501878e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,2.3125,surface,2.0,2.5062236933500484,2.53206205884193,0.025838365491881454,0.025838365491881454
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,2.3125,r_1.5cm,1.5,2.549999999999997,2.55,2.6645352591003757e-15,2.6645352591003757e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,2.3125,r_1.0cm,1.0,2.549999999999999,2.5499999999999834,-1.554312234475219e-14,1.554312234475219e-14
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,2.3125,center,0.0,2.54999999999999,2.5499999999999887,-1.3322676295501878e-15,1.3322676295501878e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,2.375,surface,2.0,2.505484947890766,2.5316005093214957,0.026115561430729795,0.026115561430729795
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,2.375,r_1.5cm,1.5,2.549999999999997,2.55,2.6645352591003757e-15,2.6645352591003757e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,2.375,r_1.0cm,1.0,2.549999999999999,2.549999999999983,-1.5987211554602254e-14,1.5987211554602254e-14
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,2.375,center,0.0,2.54999999999999,2.5499999999999887,-1.3322676295501878e-15,1.3322676295501878e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,2.4375,surface,2.0,2.504758113110235,2.5311401241094242,0.02638201099918902,0.02638201099918902
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,2.4375,r_1.5cm,1.5,2.549999999999997,2.55,2.6645352591003757e-15,2.6645352591003757e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,2.4375,r_1.0cm,1.0,2.549999999999999,2.5499999999999825,-1.6431300764452317e-14,1.6431300764452317e-14
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,2.4375,center,0.0,2.54999999999999,2.5499999999999887,-1.3322676295501878e-15,1.3322676295501878e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,2.5,surface,2.0,2.5040427297513257,2.53068089879442,0.02663816904309435,0.02663816904309435
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,2.5,r_1.5cm,1.5,2.549999999999997,2.55,2.6645352591003757e-15,2.6645352591003757e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,2.5,r_1.0cm,1.0,2.549999999999999,2.549999999999982,-1.687538997430238e-14,1.687538997430238e-14
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,2.5,center,0.0,2.54999999999999,2.5499999999999887,-1.3322676295501878e-15,1.3322676295501878e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,2.5625,surface,2.0,2.503338361997729,2.5302228289839994,0.02688446698627045,0.02688446698627045
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,2.5625,r_1.5cm,1.5,2.549999999999997,2.55,2.6645352591003757e-15,2.6645352591003757e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,2.5625,r_1.0cm,1.0,2.549999999999999,2.5499999999999816,-1.7319479184152442e-14,1.7319479184152442e-14
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,2.5625,center,0.0,2.54999999999999,2.5499999999999887,-1.3322676295501878e-15,1.3322676295501878e-15
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,2.625,surface,2.0,2.5026445961163777,2.5297659103044086,0.027121314188030876,0.027121314188030876
dr0.05_dt0.0625,dr0.0125_ref_dt0.0625,2.625,r_1.5cm,1.5,2.549999999999997,2.55,2.6645352591003757e-15,2.6645352591003757e-15
