time_s,scheme,environment_temperature_c,environment_moisture_kg_kg,picard_iterations,temperature_residual,moisture_residual,temperature_linear_residual,moisture_linear_residual,surface_heat_internal_w_m2,surface_heat_robin_w_m2,surface_heat_boundary_residual_w_m2,surface_moisture_internal_kg_m2_s,surface_moisture_robin_kg_m2_s,surface_moisture_boundary_residual_kg_m2_s,surface_k_w_m_k,surface_D_m2_s,mass_step_residual,heat_step_residual_j,property_min_json,property_max_json,picard_history_json,temperature_min_k,temperature_max_k,moisture_min_kg_kg,moisture_max_kg_kg,center_heat_flux_w_m2,center_moisture_flux_kg_m2_s
21600.0,bdf2,50.165,0.04986,3,2.900938386515496e-14,2.001813090756336e-09,6.545519681822043e-10,7.327471962526033e-15,-0.004580828423416974,-0.004580898894062103,7.047064512922391e-08,3.862159563283681e-07,3.8623454169970903e-07,-1.8585371340910115e-11,0.3420639335293675,6.946612100544404e-09,2.426783197536477e-08,-0.00028782637295474064,"{""D"": 6.946612100544404e-09, ""cp"": 2400.8603214114455, ""k"": 0.3420639335293675, ""rho"": 718.1796066719535}","{""D"": 1.0375293374013459e-08, ""cp"": 2827.7226135268847, ""k"": 0.40135036298984506, ""rho"": 779.8324600613025}","[[1.865271560115585e-09, 9.392208394490468e-05], [5.868686263144852e-13, 4.979890217760558e-07], [2.900938386515496e-14, 2.001813090756336e-09]]",323.3146854694197,323.3148334218584,0.5326531771246363,1.0143160942289262,0.0,0.0
43200.0,bdf2,50.165,0.04986,4,1.5471663423445103e-14,2.080806082993547e-10,5.195488483877853e-10,3.524958103184872e-15,-4.793099145703772e-09,-9.84812231763499e-11,-4.694617922527422e-09,9.109442607489123e-08,9.109932003179818e-08,-4.893956906952313e-12,0.2634649404359054,1.0353401127791717e-09,5.7239390911748755e-09,-2.6020751914017537e-10,"{""D"": 1.0353401127791717e-09, ""cp"": 1834.947571138519, ""k"": 0.2634649404359054, ""rho"": 670.9579712050877}","{""D"": 6.006742722734643e-09, ""cp"": 2304.8783072636093, ""k"": 0.32873309823105684, ""rho"": 708.1697737856432}","[[2.654796791977528e-14, 2.4670569918283647e-05], [4.149218827196549e-14, 7.282948112363741e-07], [2.268005206391365e-14, 1.7691876741388057e-08], [1.5471663423445103e-14, 2.080806082993547e-10]]",323.31499999998334,323.31499999999687,0.16373415003974773,0.4544513577003371,0.0,0.0
64800.0,bdf2,50.165,0.04986,4,1.0021418353821976e-14,1.617065079062563e-09,3.7965719457133673e-10,3.0531133177191805e-16,4.3596340075020895e-09,2.3604229681950533e-10,4.123591710682584e-09,2.7443309005034832e-08,2.744343927935454e-08,-1.3027431970822157e-13,0.23949961890856106,7.702714071760327e-11,1.7243221445791856e-09,-1.542114842694047e-10,"{""D"": 7.702714071760327e-11, ""cp"": 1662.3972561416397, ""k"": 0.23949961890856106, ""rho"": 660.7730302846967}","{""D"": 3.568138893436949e-09, ""cp"": 2077.8290202683124, ""k"": 0.2971984750372656, ""rho"": 688.119353395412}","[[1.5295849066359343e-14, 8.200455050455524e-06], [2.7251225348112173e-14, 4.2721100759757213e-07], [1.0724675782160302e-14, 3.660940778305033e-08], [1.0021418353821976e-14, 1.617065079062563e-09]]",323.3150000000028,323.31500000001046,0.08416429909919318,0.2978074484016557,0.0,0.0
86400.0,bdf2,50.165,0.04986,4,4.659080462741776e-14,1.5156826349560504e-09,2.7685018721967936e-09,1.1102230246251565e-16,-0.0,3.251443558838219e-10,-3.251443558838219e-10,1.3113888935200934e-08,1.3113578900739141e-08,3.100344617930968e-13,0.23361144513734194,1.8148581522262444e-11,8.23950462732252e-10,3.200150335256442e-10,"{""D"": 1.8148581522262444e-11, ""cp"": 1620.002404988862, ""k"": 0.23361144513734194, ""rho"": 658.4802526241183}","{""D"": 2.4229524220510686e-09, ""cp"": 1974.3386473633798, ""k"": 0.2828248121338027, ""rho"": 680.3461227382309}","[[1.019723271090687e-14, 3.856514689148938e-06], [8.087460425891712e-15, 1.752576805347239e-07], [6.680945569214917e-15, 2.1627835092297154e-08], [4.659080462741776e-14, 1.5156826349560504e-09]]",323.3149999999924,323.3150000000118,0.06625197362592393,0.2370790838924288,0.0,0.0
108000.0,bdf2,50.165,0.04986,4,1.8460507493882082e-14,7.80441010428401e-10,2.3910615709610283e-09,5.551115123125783e-17,-0.0,5.158540261618328e-10,-5.158540261618328e-10,7.83664794677361e-09,7.836349855612356e-09,2.980911612549359e-13,0.2313928654381835,8.563626744670876e-12,4.923723827439109e-10,9.815622116949137e-12,"{""D"": 8.563626744670876e-12, ""cp"": 1604.0286311549212, ""k"": 0.2313928654381835, ""rho"": 657.6358959768979}","{""D"": 1.805492019876089e-09, ""cp"": 1915.965717718325, ""k"": 0.2747174607942118, ""rho"": 676.2743220811609}","[[4.219544570030158e-15, 2.2568083316021337e-06], [3.656938627359513e-14, 7.809526723911997e-08], [3.1998212989395156e-14, 1.001815513879123e-08], [1.8460507493882082e-14, 7.80441010428401e-10]]",323.31500000000926,323.3150000000193,0.05965543731951545,0.2052681412590694,0.0,0.0
129600.0,bdf2,50.165,0.04986,3,3.234984170356506e-14,4.5893036454414116e-09,1.46889078678214e-09,5.551115123125783e-17,-0.0,3.5171865420124964e-10,-3.5171865420124964e-10,5.296314956213376e-09,5.2960695353301336e-09,2.454208832420984e-13,0.23031503792169822,5.603733403162026e-12,3.3276186289981906e-10,-5.1178739312918995e-11,"{""D"": 5.603733403162026e-12, ""cp"": 1596.2682730362271, ""k"": 0.23031503792169822, ""rho"": 657.2294511256529}","{""D"": 1.4278502371128212e-09, ""cp"": 1877.9580297649354, ""k"": 0.2694386152451299, ""rho"": 673.7338092271922}","[[1.863632185096666e-14, 1.5005619616592636e-06], [3.674520063067912e-14, 3.8834788211594695e-08], [3.234984170356506e-14, 4.5893036454414116e-09]]",323.31500000000665,323.3150000000166,0.05648008691916267,0.1854203845874387,0.0,0.0
151200.0,bdf2,50.165,0.04986,3,6.50513121213015e-14,2.2113732234263495e-09,1.4269971870817244e-09,5.551115123125783e-17,4.1857214230217135e-09,-8.972733667178546e-10,5.082994789739568e-09,3.867325369758888e-09,3.867123552669621e-09,2.0181708926754035e-13,0.22970589153877483,4.319911839218816e-12,2.429785388682433e-10,-4.836392525880935e-10,"{""D"": 4.319911839218816e-12, ""cp"": 1591.8824190791788, ""k"": 0.22970589153877483, ""rho"": 657.0008197684272}","{""D"": 1.1756635501243614e-09, ""cp"": 1850.87848142774, ""k"": 0.2656775668649639, ""rho"": 671.9742078579809}","[[5.4326636339140946e-14, 1.0819723217370125e-06], [1.652654956595227e-14, 2.1216338526308665e-08], [6.50513121213015e-14, 2.2113732234263495e-09]]",323.31499999996737,323.3150000000057,0.05469390444083703,0.17167349889047548,0.0,0.0
172800.0,bdf2,50.165,0.04986,3,1.3713519852598795e-14,1.1361327295622559e-09,2.153683453798294e-09,2.7755575615628914e-17,-0.0,8.128608897095547e-11,-8.128608897095547e-11,2.9769939463312026e-09,2.9768264161240175e-09,1.6753020718513668e-13,0.2293253218400235,3.641328535477402e-12,1.8703951999605336e-10,-1.7492089804168373e-11,"{""D"": 3.641328535477402e-12, ""cp"": 1589.142317248169, ""k"": 0.2293253218400235, ""rho"": 656.8583722265798}","{""D"": 9.963829477494785e-10, ""cp"": 1830.3861129974352, ""k"": 0.2628314045829771, ""rho"": 670.6695259916418}","[[1.3889334209683226e-14, 8.245798876205246e-07], [1.828469313679838e-14, 1.2506040925064354e-08], [1.3713519852598795e-14, 1.1361327295622559e-09]]",323.31499999999113,323.31500000000335,0.053581033020155024,0.16148067180970094,0.0,0.0
194400.0,bdf2,50.165,0.04986,2,3.4283799631496916e-14,7.862781911671668e-09,2.4901964934542775e-09,5.551115123125783e-17,-4.172955192641082e-09,9.06652530829888e-11,-4.263620445724071e-09,2.3807938085167215e-09,2.3806546573552746e-09,1.391511614468825e-13,0.22907003030562648,3.2345613454100195e-12,1.4958094364434797e-10,-4.574475560326965e-11,"{""D"": 3.2345613454100195e-12, ""cp"": 1587.3042182005106, ""k"": 0.22907003030562648, ""rho"": 656.7629847451768}","{""D"": 8.628875922373571e-10, ""cp"": 1814.2001801677106, ""k"": 0.26058335835662644, ""rho"": 669.6549568271589}","[[3.569031448817257e-14, 6.540689917733378e-07], [3.4283799631496916e-14, 7.862781911671668e-09]]",323.31499999999227,323.31500000000403,0.052835818321694095,0.15355435021217903,0.0,0.0
216000.0,bdf2,50.165,0.04986,2,7.384202997553392e-15,5.166713071269591e-09,1.6379999578930438e-09,5.551115123125783e-17,-4.16909245140581e-09,-1.4225065569917208e-10,-4.026841795706638e-09,1.959613868618811e-09,1.9594942964404114e-09,1.195721783997298e-13,0.22888946387603992,2.968857744073627e-12,1.2311865772291688e-10,7.621515575475843e-11,"{""D"": 2.968857744073627e-12, ""cp"": 1586.0041399074876, ""k"": 0.22888946387603992, ""rho"": 656.6955990874304}","{""D"": 7.598884541579891e-10, ""cp"": 1801.002108362439, ""k"": 0.2587502928281165, ""rho"": 668.8378656551114}","[[1.441677728093747e-14, 5.34691323633707e-07], [7.384202997553392e-15, 5.166713071269591e-09]]",323.31499999998977,323.3149999999948,0.052309367870550516,0.14717082543055743,0.0,0.0
237600.0,bdf2,50.165,0.04986,2,4.887639126951611e-14,3.5345007337594936e-09,1.8198988982476294e-09,5.551115123125783e-17,-0.0,5.424283244792606e-10,-5.424283244792606e-10,1.6495514198905347e-09,1.6494474934702796e-09,1.0392642025509076e-13,0.2287564202811559,2.784211322158547e-12,1.0363784255657786e-10,1.4469593266915293e-10,"{""D"": 2.784211322158547e-12, ""cp"": 1585.0462260243226, ""k"": 0.2287564202811559, ""rho"": 656.6459915989552}","{""D"": 6.781574327044529e-10, ""cp"": 1789.973059174023, ""k"": 0.25721848044083656, ""rho"": 668.1619625525886}","[[3.4283799631495225e-14, 4.4747765598485145e-07], [4.887639126951611e-14, 3.5345007337594936e-09]]",323.315000000006,323.31500000002103,0.05192180936683785,0.14189033244209895,0.0,0.0
259200.0,bdf2,50.165,0.04986,2,1.5471663423444577e-14,2.5000024342358707e-09,1.3733369996771216e-09,5.551115123125783e-17,4.1638475746022915e-09,2.1572077457676644e-10,3.948126800025525e-09,1.4137047741523364e-09,1.4136134768647779e-09,9.129728755849826e-14,0.22865515633132708,2.6497794027281076e-12,8.881995427450324e-11,1.6794807406231148e-10,"{""D"": 2.6497794027281076e-12, ""cp"": 1584.317125585555, ""k"": 0.22865515633132708, ""rho"": 656.6082581562983}","{""D"": 6.118149949423669e-10, ""cp"": 1780.575587868643, ""k"": 0.25591327609286707, ""rho"": 667.5909394757051}","[[1.8460507493883006e-14, 3.8157561904617054e-07], [1.5471663423444577e-14, 2.5000024342358707e-09]]",323.3149999999956,323.3150000000079,0.051627016846080974,0.13742921465394634,0.0,0.0
