time_s,scheme,environment_temperature_c,environment_moisture_kg_kg,picard_iterations,temperature_residual,moisture_residual,temperature_linear_residual,moisture_linear_residual,surface_heat_internal_w_m2,surface_heat_robin_w_m2,surface_heat_boundary_residual_w_m2,surface_moisture_internal_kg_m2_s,surface_moisture_robin_kg_m2_s,surface_moisture_boundary_residual_kg_m2_s,surface_k_w_m_k,surface_D_m2_s,mass_step_residual,heat_step_residual_j,property_min_json,property_max_json,picard_history_json,temperature_min_k,temperature_max_k,moisture_min_kg_kg,moisture_max_kg_kg,center_heat_flux_w_m2,center_moisture_flux_kg_m2_s
21600.0,bdf2,50.165,0.04986,3,1.0197241131995695e-14,3.197587658615363e-11,2.2146195988170803e-10,1.63202784619898e-14,-0.006674880223737282,-0.006675002306621991,1.2208288470861445e-07,3.868528123902062e-07,3.8687141813430155e-07,-1.8605744095354098e-11,0.3421926504038308,6.955350063431837e-09,3.0384810127195777e-09,-5.242531139855591e-05,"{""D"": 6.955350063431837e-09, ""cp"": 2401.787082907582, ""k"": 0.3421926504038308, ""rho"": 718.2815069014882}","{""D"": 1.0380860347087108e-08, ""cp"": 2828.5595307347066, ""k"": 0.4014666014909315, ""rho"": 779.9914242497484}","[[3.333376153638261e-10, 1.1745985047141981e-05], [4.641502860080846e-14, 2.2211144693013557e-08], [1.0197241131995695e-14, 3.197587658615363e-11]]",323.31451948309325,323.31473299990773,0.533449272667877,1.0155580019511599,0.0,0.0
43200.0,bdf2,50.165,0.04986,3,4.395358927114524e-15,2.948841171246386e-10,2.8194335754960775e-10,7.494005416219807e-16,-0.0,4.234834705130197e-10,-4.234834705130197e-10,9.126508370119096e-08,9.12699851658793e-08,-4.901464688340333e-12,0.26352478865780815,1.039049337542707e-09,7.168327872172727e-10,-1.10800054930519e-11,"{""D"": 1.039049337542707e-09, ""cp"": 1835.3784783362184, ""k"": 0.26352478865780815, ""rho"": 670.9852776265407}","{""D"": 6.010809182762873e-09, ""cp"": 2305.2802041323057, ""k"": 0.328788917240598, ""rho"": 708.2095569842327}","[[9.669789639651956e-15, 3.0883731386710522e-06], [1.7581435708458101e-15, 3.360623887505021e-08], [4.395358927114524e-15, 2.948841171246386e-10]]",323.3150000000169,323.3150000000382,0.16394748145734914,0.4547621639393182,0.0,0.0
64800.0,bdf2,50.165,0.04986,3,1.4768405995104326e-14,6.480340292158715e-10,5.052243068348616e-10,5.551115123125783e-17,4.359968758500803e-09,6.579625733138528e-10,3.70200618518695e-09,2.748986768089062e-08,2.7489998449310648e-08,-1.3076842002629602e-13,0.23951843308973939,7.731225438114262e-11,2.159059429346978e-10,-2.5581454078238568e-11,"{""D"": 7.731225438114262e-11, ""cp"": 1662.5327182461235, ""k"": 0.23951843308973939, ""rho"": 660.7804797518897}","{""D"": 3.5696989575657623e-09, ""cp"": 2077.9689972926503, ""k"": 0.29721791629064587, ""rho"": 688.1303840172308}","[[1.4416777280935172e-14, 1.0262557829654462e-06], [7.911646068805892e-15, 2.151744969702829e-08], [1.4768405995104326e-14, 6.480340292158715e-10]]",323.3150000000263,323.3150000000486,0.08422249806163831,0.29789362513461526,0.0,0.0
86400.0,bdf2,50.165,0.04986,2,2.9888440704378288e-15,8.56883644595463e-09,8.549250196665525e-10,8.326672684688674e-17,-4.2556390856555484e-09,5.556444193643983e-10,-4.811283505019947e-09,1.312890582439209e-08,1.312860104031237e-08,3.0478407971917987e-13,0.23361772135589026,1.818354336168493e-11,1.0311179144760452e-10,2.299707276423903e-11,"{""D"": 1.818354336168493e-11, ""cp"": 1620.0475937624099, ""k"": 0.23361772135589026, ""rho"": 658.4826561664499}","{""D"": 2.423342053049151e-09, ""cp"": 1974.3745559710756, ""k"": 0.2828297994404272, ""rho"": 680.348693692918}","[[2.81302971335325e-15, 4.82486717801045e-07], [2.9888440704378288e-15, 8.56883644595463e-09]]",323.3150000000221,323.31500000004337,0.06627075130039047,0.2370991694759222,0.0,0.0
108000.0,bdf2,50.165,0.04986,2,8.790717854228763e-15,3.403243131749889e-09,1.0095391189679503e-10,5.551115123125783e-17,-0.0,4.732214620162267e-10,-4.732214620162267e-10,7.841640983165983e-09,7.841344249263121e-09,2.967339028612629e-13,0.23139497817051735,8.570388958889533e-12,6.15857737146004e-11,-1.582017689729801e-11,"{""D"": 8.570388958889533e-12, ""cp"": 1604.043842827725, ""k"": 0.23139497817051735, ""rho"": 657.6366950798821}","{""D"": 1.8053853875737317e-09, ""cp"": 1915.9553023252256, ""k"": 0.2747160142118369, ""rho"": 676.273614241482}","[[9.845603996736222e-15, 2.8228363843640913e-07], [8.790717854228763e-15, 3.403243131749889e-09]]",323.3150000000181,323.3150000000487,0.0596616803115789,0.20526261126157894,0.0,0.0
129600.0,bdf2,50.165,0.04986,2,1.722980699428833e-14,1.541185117026611e-09,5.343281372915953e-10,5.551115123125783e-17,4.197034089419547e-09,5.655920176650397e-10,3.6314420717545075e-09,5.297635329572307e-09,5.297388723986851e-09,2.466055854560494e-13,0.23031559932790363,5.605037032184322e-12,4.160559374483908e-11,4.544413897894269e-11,"{""D"": 5.605037032184322e-12, ""cp"": 1596.2723151609061, ""k"": 0.23031559932790363, ""rho"": 657.2296621958379}","{""D"": 1.4275280810193118e-09, ""cp"": 1877.9244658676657, ""k"": 0.2694339535927313, ""rho"": 673.7316027231545}","[[1.1603747567581934e-14, 1.8765817491606107e-07], [1.722980699428833e-14, 1.541185117026611e-09]]",323.3150000000226,323.31500000004957,0.056481735904983565,0.18540314627464458,0.0,0.0
151200.0,bdf2,50.165,0.04986,2,1.7581435708457724e-15,7.892210010518319e-10,3.6334313335828483e-10,2.7755575615628914e-17,-0.0,6.394884621840902e-10,-6.394884621840902e-10,3.867179715459092e-09,3.866977535571525e-09,2.0217988756656238e-13,0.2297058291876165,4.31979322992452e-12,3.037117053970889e-11,1.244641594129886e-11,"{""D"": 4.31979322992452e-12, ""cp"": 1591.881970150839, ""k"": 0.2297058291876165, ""rho"": 657.0007964056914}","{""D"": 1.1752495984391612e-09, ""cp"": 1850.8325203547279, ""k"": 0.2656711833826011, ""rho"": 671.9712560459257}","[[5.4502450696218925e-15, 1.3529096132280927e-07], [1.7581435708457724e-15, 7.892210010518319e-10]]",323.3150000000256,323.3150000000451,0.05469372191946441,0.17165043785879416,0.0,0.0
172800.0,bdf2,50.165,0.04986,2,1.1252118853412942e-14,4.443294898681671e-10,2.4306245904881507e-10,2.7755575615628914e-17,-0.0,7.545963853772264e-10,-7.545963853772264e-10,2.976245564432207e-09,2.9760779524219572e-09,1.6761201024980406e-13,0.22932500156073776,3.6407945779586495e-12,2.3374061578476144e-11,3.281281144610823e-12,"{""D"": 3.6407945779586495e-12, ""cp"": 1589.140011237312, ""k"": 0.22932500156073776, ""rho"": 656.8582524723876}","{""D"": 9.959350710535594e-10, ""cp"": 1830.3332818327583, ""k"": 0.2628240669212164, ""rho"": 670.6661917405995}","[[5.450245069621889e-15, 1.03094838194151e-07], [1.1252118853412942e-14, 4.443294898681671e-10]]",323.3150000000277,323.31500000004513,0.05358009744052745,0.16145462297343383,0.0,0.0
194400.0,bdf2,50.165,0.04986,2,1.125211885341272e-14,2.6889167975552297e-10,6.662048690486699e-11,2.7755575615628914e-17,-4.172830486939572e-09,7.247535904753022e-10,-4.897584077414874e-09,2.3798116381709826e-09,2.3796705121517825e-09,1.4112601920015725e-13,0.2290696085780559,3.2339199774335573e-12,1.8689888494453634e-11,5.1606266345851904e-11,"{""D"": 3.2339199774335573e-12, ""cp"": 1587.3011817620024, ""k"": 0.2290696085780559, ""rho"": 656.7628272819443}","{""D"": 8.624339486979374e-10, ""cp"": 1814.143535524312, ""k"": 0.2605754910450433, ""rho"": 669.6514305335147}","[[1.933957927930311e-15, 8.176900467837811e-08], [1.125211885341272e-14, 2.6889167975552297e-10]]",323.31500000002717,323.3150000000515,0.05283458814018973,0.15352680104308414,0.0,0.0
216000.0,bdf2,50.165,0.04986,2,7.032574283383127e-15,1.721327594350619e-10,3.587956598494202e-10,5.551115123125783e-17,-0.0,6.934897101018578e-10,-6.934897101018578e-10,1.958559998681156e-09,1.9584393663084898e-09,1.2063237266616425e-13,0.22888901136312584,2.968213959563884e-12,1.5381546812480027e-11,4.826330524670089e-11,"{""D"": 2.968213959563884e-12, ""cp"": 1586.000881814506, ""k"": 0.22888901136312584, ""rho"": 656.6954302986094}","{""D"": 7.594429421776291e-10, ""cp"": 1800.9434330889019, ""k"": 0.2587421434845697, ""rho"": 668.8342532661842}","[[4.9228019983681875e-15, 6.683999650980432e-08], [7.032574283383127e-15, 1.721327594350619e-10]]",323.31500000002774,323.31500000004337,0.052308049207885614,0.14714260364206408,0.0,0.0
