time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm,cmax_kg_kg,critical_radius_cm,volume_mean_kg_kg
37200.0,0.5455675187052091,0.5449360802505716,0.5430404686566972,0.5398767206398218,0.5354379089775477,0.5297136541383831,0.5226893588480559,0.5143451026346864,0.5046541020492535,0.4935805139062936,0.48107627098887146,0.46707653916087183,0.45149283397833617,0.43420240494987317,0.4150309757097079,0.39372314801811564,0.36988769777473407,0.3428859875379751,0.3115703149294693,0.27352061112403925,0.22168915022545702,0.5455675187052091,0.0,0.40417345259562354
37260.0,0.5445023835521584,0.5438722604153098,0.5419805928744403,0.5388234119237327,0.5343937808064364,0.5286813065968808,0.5216713746667978,0.5133440429876628,0.5036725018048399,0.492620875829529,0.4801410579327892,0.4661681623815086,0.4506136340555916,0.43335461815923393,0.41421667068744333,0.3929440982424671,0.3691451037067019,0.3421798038002388,0.31089734781817013,0.27286756682771,0.22098950844275786,0.5445023835521584,0.0,0.4033495315752853
37320.0,0.543441180762491,0.5428123692211716,0.5409246345875192,0.5377740021973655,0.5333535258680604,0.527652799436749,0.52065719113268,0.5123467376457245,0.5026946032677536,0.4916648810560004,0.47920942454671944,0.4652632971621026,0.44973787410787575,0.4325101976565116,0.4134056581094227,0.3921682697759973,0.36840566690468585,0.3414767272292564,0.3102274615740186,0.2722176010717894,0.22029263716938507,0.543441180762491,0.0,0.40252895457259313
37380.0,0.542383894513188,0.5417563908576505,0.5398725780228779,0.5367284757497932,0.532317128537839,0.5266281171433437,0.5196467928637513,0.5113531713813394,0.5017203913853617,0.49071251472701327,0.47828135618332496,0.4643619290823632,0.4488655399560425,0.43166912951679665,0.41259792431883396,0.39139564924934067,0.3676693743241176,0.3407767451960272,0.30956064423918245,0.271570703380958,0.21959852780841324,0.542383894513188,0.0,0.40171170828227404
37440.0,0.5413305090409805,0.5407043095739227,0.5388244074669399,0.5356868169292124,0.5312845732498298,0.5256072442600287,0.5186401645352943,0.5103633290232997,0.5007498511603178,0.489763762038004,0.4773568382481308,0.4634640437735013,0.4479966174709401,0.4308313998634277,0.41179345570495196,0.39062622333631686,0.3669362129594919,0.3400798451046074,0.3088968838807509,0.27092686329269783,0.2189071718316468,0.5413305090409805,0.0,0.40089777944268934
37500.0,0.5402810086421007,0.5396561096786013,0.5377801072653743,0.5346490101427572,0.5302558444965907,0.5245901653881015,0.5176372908798405,0.5093771954568096,0.49978296765069785,0.4888186082386407,0.4764358561994733,0.462569626917815,0.44713109257241945,0.4299969948662379,0.41099223870052454,0.3898599787505692,0.36620616984059795,0.3393860143885087,0.3082361685874025,0.2702860703601946,0.21821856072661192,0.5402810086421007,0.0,0.40008715483198704
37560.0,0.5392353776721046,0.5386117755395612,0.536739661822922,0.5336150398563139,0.5292309268289749,0.5235768651865688,0.5166381566868872,0.5083947556231646,0.49881972596964014,0.4878770386324946,0.4755183955482801,0.4616786642487275,0.4462689512298221,0.42916590074267486,0.41019425978366186,0.38909690224820265,0.36547923203568505,0.33869524051386457,0.30757848647189784,0.2696483141502314,0.21753268603635714,0.5392353776721046,0.0,0.399279821270948
37620.0,0.5381936005456922,0.5375712915837585,0.5357030556032154,0.5325848905943464,0.5282098048559817,0.5225673283720281,0.5156427468028499,0.5074159945197686,0.49786011128543844,0.4869390385771573,0.4746044418581553,0.4607911415507565,0.44541017946164807,0.4283381037569582,0.40939950547627657,0.38833698062536637,0.3647553866482057,0.33800751097558446,0.3069238256668881,0.26901358424038274,0.21684953935229537,0.5381936005456922,0.0,0.3984757656210398
37680.0,0.5371556617365524,0.5365346422970759,0.5346702731286349,0.5315585469397575,0.5271924632446061,0.5215615397184854,0.5146510461308189,0.5064408971998071,0.4969041088211012,0.4860045934836765,0.473693980744687,0.4599070446586279,0.44455476333452754,0.42751359021897156,0.4086079623429568,0.3875802007172348,0.364034620816061,0.33732281329710306,0.3062721743259123,0.26838187022719107,0.2161691122418274,0.5371556617365524,0.0,0.3976749747812266
37740.0,0.5361215457771343,0.5355018122240912,0.5336412989800475,0.5305359935335958,0.5261788867195129,0.5205594840570084,0.5136630396302055,0.5054694487719049,0.4959517038540633,0.4850736888163962,0.47278699787550577,0.459026359457778,0.44370268896432535,0.4266923464861572,0.40781961699383773,0.38682654940183586,0.3633169217160491,0.3366411350344799,0.3056235206255033,0.26775316171453195,0.21549139641667395,0.5361215457771343,0.0,0.3968774356966075
37800.0,0.535091237258393,0.5344727859678244,0.5326161177965808,0.5295172150748694,0.5251690600629045,0.5195611462756559,0.5126787123167196,0.5045016344001622,0.4950028817162481,0.48414631009295733,0.4718834789701064,0.4581490718837672,0.4428539425149391,0.4258743589614935,0.4070344560816285,0.38607601359629506,0.36260227655988964,0.3359624637735853,0.3049778527656094,0.26712744832803803,0.21481638348890977,0.535091237258393,0.0,0.39608313534663153
37860.0,0.5340647208296124,0.5334475481895613,0.5315947142754415,0.5285021963203467,0.5241629681142959,0.5185665113192152,0.5116980492621073,0.5035374393038877,0.4940576277938395,0.483222442884203,0.47098340980002334,0.45727516792288636,0.44200851019951065,0.42505961409539866,0.4062524663041325,0.3853285802595631,0.36189067259643126,0.3352867871304829,0.3043351589660517,0.2665047196962866,0.21414406523446322,0.5340647208296124,0.0,0.3952920607566182
37920.0,0.5330419811982264,0.5324260836086815,0.5305770731717516,0.527490922084419,0.5231605957704093,0.5175755641891485,0.5107210355941074,0.5025768487575611,0.4931159275272004,0.4823020728139573,0.4700867761883153,0.45640463361123,0.4411663782789147,0.4242480983835809,0.40547363440157586,0.38458423638963457,0.361182097109422,0.33461409275072057,0.3036954274685241,0.2658849654663433,0.21347443338216987,0.5330419811982264,0.0,0.39450419898816536
37980.0,0.5320230031296582,0.5314083770024907,0.5295631792983697,0.5264833772388925,0.5221619279849337,0.5165882899433051,0.509747656496139,0.5016198480904869,0.49217776641052224,0.481385185558733,0.4691935640094389,0.4555374550347898,0.44032753306218214,0.4234397983678116,0.4046979471576355,0.3838429690245656,0.36047653741810537,0.333944368308887,0.3030586465346701,0.26526817529482966,0.21280747971443162,0.5320230031296582,0.0,0.39371953714320046
38040.0,0.5310077714470858,0.5303944132059862,0.5285530175256596,0.5254795467127706,0.5211669497683177,0.5156046736957202,0.5087778972071024,0.5006664226866211,0.4912431299916707,0.48047176684759246,0.4683037591891141,0.45467361832937125,0.43949196090650716,0.42263470063612035,0.4039253913999766,0.3831047652435392,0.35977398087897533,0.3332776015112514,0.3024248044497085,0.2646543388521508,0.2121431960413398,0.5310077714470858,0.0,0.39293806236389056
38100.0,0.5299962710312357,0.5293841771116518,0.5275465727812942,0.5244794154920654,0.520175646187601,0.5146247006164903,0.5078117430213016,0.49971655798453274,0.490312003872208,0.4795618024622077,0.4674173477043991,0.45381310968060473,0.43865964821707776,0.42183279182227146,0.4031559539991421,0.3823696121648965,0.3590744148826854,0.3326137800912591,0.3017938895159117,0.2640434458132817,0.21148157426444755,0.5299962710312357,0.0,0.3921597618333811
38160.0,0.5289884868202246,0.5283776536693061,0.5265438300500984,0.5234829686196408,0.5191880023662457,0.5136483559315677,0.5068491792881923,0.49877023947708415,0.4893843737069593,0.4786552782363296,0.4665343155830431,0.45295591532323004,0.4378305814463962,0.42103405860531,0.4023896218686387,0.381637496947229,0.35837782685673564,0.33195289181445,0.30116589006047745,0.2634354858726887,0.21082260627616284,0.5289884868202246,0.0,0.3913846227735225
38220.0,0.5279844038093371,0.5273748278858714,0.5255447743738175,0.5224901911949668,0.5182040034838893,0.5126756249225247,0.5058901914121763,0.4978274527112952,0.48846022520398585,0.4777521800558638,0.4656546489037221,0.45210202154144224,0.43700474709464676,0.42023848770975114,0.40162638196459055,0.3809084067879732,0.357684204262421,0.3312949244733994,0.30054079442886605,0.26283044873336103,0.2101662839431017,0.5279844038093371,0.0,0.390612632441652
38280.0,0.5269840070508198,0.526375684825172,0.5245493908509152,0.521501068373938,0.517223634776167,0.5117064929263865,0.5049347648524269,0.49688818328813894,0.4875395441243648,0.47685249385866824,0.4647783337958549,0.4512514146688781,0.4361821317100271,0.41944606590656097,0.400866221287806,0.3801823289270671,0.3569935346004034,0.33063986589481265,0.2999185909913793,0.2622283241077499,0.20951259927274557,0.5269840070508198,0.0,0.3898437781408966
38340.0,0.5259872816537097,0.5253802096077657,0.5235576646364267,0.5205155853687354,0.5162468815346185,0.5107409453355827,0.5039828851229166,0.4959524168626608,0.48662231628236513,0.4759562056347401,0.46390535643972175,0.4504040810884287,0.435362721887964,0.41865678001133244,0.40010912688034295,0.37945925064131536,0.35630580540256473,0.32998770392941645,0.2992992681329674,0.2616291017142515,0.20886154425804307,0.5259872816537097,0.0,0.3890780472090147
38400.0,0.5249942127837257,0.5243883874108368,0.5225695809418293,0.519533727447687,0.5152737291064895,0.5097789675976812,0.503034537792037,0.49502013914344584,0.4857085275447573,0.47506330142536163,0.4630357030655081,0.4495600072313318,0.43454650427049274,0.41787061688432336,0.3993550858267074,0.37873915924729146,0.35562100423702725,0.32933842645901945,0.2986828142617646,0.2610327712884214,0.20821311088246608,0.5249942127837257,0.0,0.38831542702153604
38460.0,0.5240047856629994,0.5234002034679154,0.5215851250347625,0.5185554799349663,0.5143041628944476,0.5088205452151146,0.5020897084823688,0.4940913358924889,0.484798163830823,0.47417376732332517,0.4621693599537669,0.4487191795779231,0.4337334655472772,0.41708756343167097,0.3986040852550983,0.37802204210237067,0.3549391187085906,0.32869202139571274,0.2980692178061288,0.26043932256910896,0.20756729125273812,0.5240047856629994,0.0,0.3875559049969628
38520.0,0.5230189855698631,0.5224156430686768,0.520604282238843,0.5175808282104472,0.5133381683564603,0.5078656637451053,0.5011483828706566,0.49316599292517627,0.4838912111123264,0.4732875894728082,0.4613063134351477,0.4478815846570755,0.4329235924546596,0.416307606603947,0.3978561123354107,0.37730788660221176,0.35426013645597354,0.3280484766797847,0.2974584672146388,0.2598487453082343,0.20692407744172808,0.5230189855698631,0.0,0.38679946858909886
38580.0,0.5220367978386935,0.5214346915587889,0.5196270379335037,0.5166097577095199,0.5123757310055985,0.5069143087994433,0.5002105466875403,0.4922440961100024,0.4829876554132046,0.4724047540690947,0.460446549890176,0.44704720904614753,0.4321168717758457,0.4155307333966617,0.39711115428011007,0.3765966801819996,0.35358404515327324,0.32740778028087536,0.29685055095622576,0.2592610292661021,0.20628346157345734,0.5220367978386935,0.0,0.3860461052911026
38640.0,0.5210582078597222,0.5204573343397056,0.5186533775537893,0.5156422539229009,0.5114168364098518,0.5059664660443098,0.49927618571741367,0.4913256313684352,0.4820874828094589,0.47152524735847035,0.4595900557491472,0.4462160393708124,0.4313132903406387,0.4147569308498497,0.3963691983436163,0.3758884103155555,0.3529108325087337,0.3267699201963022,0.2962454575174999,0.2586761642082155,0.20564543583179115,0.5210582078597222,0.0,0.3852958026349266
38700.0,0.5200832010788299,0.519483556868481,0.5176832865901669,0.5146783023964359,0.5104614701919242,0.5050221212000653,0.49834528579817045,0.4904105846746387,0.4811906794288327,0.4706490556378541,0.4587368174917159,0.4453880623046472,0.4305128350250979,0.413986186047938,0.3956302318225965,0.3751830645163894,0.3522404862669882,0.3261348844551033,0.2956431754099797,0.25809413991822217,0.20500999233355563,0.5200832010788299,0.0,0.3845485481875006
38760.0,0.5191117629973195,0.5185133446575317,0.516716750588298,0.5137178887308786,0.5095096180290312,0.5040812600410666,0.49741783282109653,0.48949894205545397,0.4802972314509375,0.4697761652551154,0.45788682164744493,0.44456326456993583,0.4297154927525523,0.41321848612080325,0.3948942420567534,0.37448063033768997,0.35157299420752347,0.32550266111403375,0.29504369316199863,0.2575149461773991,0.2043771233332482,0.5191117629973195,0.0,0.3838043295578262
38820.0,0.5181438791718019,0.5175466832745226,0.5157537551489348,0.5127609985818059,0.5085612656528355,0.5031438683956372,0.4964938127308257,0.48859068959032137,0.4794071251070763,0.4689065626087368,0.45704005479522325,0.44374163293679086,0.4289212504923895,0.41245381824232685,0.394161216427394,0.3737810953713878,0.3509083441449622,0.3248732382598787,0.2944469993234349,0.2569385727790935,0.20374682107983713,0.5181438791718019,0.0,0.38306313439156636
38880.0,0.517179535214042,0.5165835583422266,0.5147942859277639,0.5118076176594488,0.5076163988492582,0.5022099321458386,0.4955732115250975,0.48768581341102946,0.4785203466800105,0.46804023414761786,0.45619650356315755,0.4429231542231154,0.428130095260087,0.411692169630376,0.39343114235711824,0.37308444724711487,0.35024652392663297,0.3242466040049613,0.2938530824593822,0.2563650095200109,0.20311907786118458,0.517179535214042,0.0,0.38232495037108266
38940.0,0.5162187167907792,0.5156239555383283,0.5138383286352131,0.5108577317284894,0.5066750034582553,0.501279437227233,0.49465601525448377,0.48678429970139064,0.47763688250357694,0.4671771663706418,0.45535615462809087,0.44210781529411974,0.4273420141168317,0.4109335275467253,0.39270400731036315,0.37239067363387846,0.34958752143608285,0.32362274649323713,0.29326193115917826,0.2557942462119326,0.2024938859642029,0.5162187167907792,0.0,0.38158976521623145
39000.0,0.5152614096234709,0.5146678605951733,0.5128858690362011,0.5099113266078082,0.5057370653735903,0.5003523696286768,0.4937422100222333,0.4858861346971708,0.4767567189627288,0.46631734582684337,0.45451899471590246,0.44129560306280236,0.42655699417010756,0.4101778792976323,0.39197979879375755,0.3716997622398085,0.3489313245916255,0.32300165389686203,0.29267353403030744,0.2552262726687185,0.2018712377449754,0.5152614096234709,0.0,0.3808575666856954
39060.0,0.5143075994881174,0.5137152592995964,0.5119368929499695,0.5089683881703511,0.5048025705427066,0.4994287153922197,0.49283178198417904,0.48499130468598356,0.47587984249338955,0.46546075911519913,0.4536850106012,0.44048650448941207,0.4257750225728781,0.4094252122326617,0.3912585043545174,0.37101170081014284,0.3482779213440554,0.3223833144140881,0.29208787969687827,0.25466107870990884,0.2012511255756888,0.5143075994881174,0.0,0.3801283425737745
39120.0,0.5133572722150974,0.5127661374927537,0.5109913862499146,0.5080289023429202,0.5038715049664972,0.4985084606128302,0.4919247173484158,0.48409979600691444,0.47500623958203403,0.46460739288416875,0.4528541891068784,0.43968050658116387,0.4249960865236141,0.40867551374527705,0.3905401115819289,0.370326477129971,0.3476272996810574,0.3217677162755344,0.2915049568077595,0.2540986541691445,0.20063354183918,0.5133572722150974,0.0,0.3794020807127725
39180.0,0.5124104136889126,0.5118204810698708,0.5100493348633348,0.5070928551059533,0.5029438546991167,0.49759159143825915,0.4910210023752391,0.4832115950505731,0.4741358967658786,0.4637572338320687,0.45202651710465974,0.43887759639290047,0.4242201732669679,0.40792877127332483,0.38982460810733843,0.36964407902332214,0.3469794476248561,0.3211548477398133,0.29092475402966,0.2535389888806782,0.2000184789438869,0.5124104136889126,0.0,0.3786787689713379
39240.0,0.5114670098480728,0.5108782759801307,0.5091107247713347,0.5061602324934371,0.5020196058479093,0.49667809406897545,0.49012062337708184,0.48232668825900216,0.47326880063273236,0.4629102687068142,0.45120198151469365,0.4380777610264914,0.4234472700929486,0.4071849722979658,0.38911198160284904,0.36896449435166784,0.3463343532306428,0.3205446970921664,0.2903472600460653,0.25298207268209427,0.19940592938980722,0.5114670098480728,0.0,0.3779583952571961
39300.0,0.5105270466849702,0.5099395082265415,0.5081755420086818,0.5052310205927487,0.5010987445732182,0.4957679547579418,0.4892235667182379,0.4814450621253353,0.4724049378205829,0.46206648430542496,0.45038056930499387,0.4372809876302595,0.4226773643363971,0.4064441043433403,0.3884022197814072,0.3682877110147616,0.34569200458856547,0.319937252647848,0.28977246356223535,0.25242789542368205,0.19879588561581554,0.5105270466849702,0.0,0.37724094751137605
39360.0,0.5095905102456406,0.509004163865701,0.5072437726635664,0.5043052055444087,0.5001812570881434,0.49486115981037804,0.48832981881465143,0.480566703193644,0.4715442950175444,0.4612258674741267,0.4495622674917368,0.43648726339948907,0.42191044337770384,0.4057061549774117,0.3876953103975521,0.36761371695092737,0.3450523898230514,0.3193325027499884,0.2892003533015772,0.2518764469574951,0.19818834014340767,0.5095905102456406,0.0,0.3765264137138034
39420.0,0.5086573866295802,0.5080722290076181,0.506315402877427,0.503382773541922,0.49926712965839815,0.4939576955836449,0.48743936613381744,0.4796915980588471,0.47068685896173307,0.460388405108163,0.44874706313897034,0.43569657557598795,0.42114649464222037,0.4049711118112536,0.3869912412467008,0.36694250013654206,0.34441549709273506,0.31873043577023835,0.2886309180067602,0.2513277171416912,0.1975832855137251,0.5086573866295802,0.0,0.3758147818805526
39480.0,0.5077276619895801,0.5071436898155381,0.5053904188447882,0.5024637108316142,0.49835634860214295,0.4930575484870559,0.4865521951945837,0.4788197333664858,0.46983261644103536,0.45955408415154986,0.44793494335834955,0.4349089114478391,0.42038550559999605,0.4042389624987783,0.3862900001648551,0.36627404858575474,0.3437813145902997,0.3181310401088826,0.2880641464403092,0.2507816958416698,0.1969807142893859,0.5077276619895801,0.0,0.37510604006394516
39540.0,0.5068013225315218,0.5062185325057466,0.5044688068130492,0.5015480037124169,0.4974489002897627,0.49216070498167225,0.485668292566951,0.47795109581256473,0.4689815542930062,0.4587228915970757,0.4471258953093103,0.43412425834977564,0.4196274637664601,0.40350969473775994,0.3855915750299682,0.3656083503520611,0.34314983054396125,0.31753430419580697,0.2875000273847627,0.25023837292655066,0.19638061906315643,0.5068013225315218,0.0,0.37440017635317174
39600.0,0.5058783545142199,0.5052967433474134,0.5035505530823362,0.5006356385357453,0.4965447711437903,0.49126715158024603,0.48478764487206333,0.47708567214356096,0.46813365940487334,0.4578948144862476,0.4463199061988498,0.43334260366271077,0.41887235670151635,0.40278329626835724,0.38489595375978247,0.36494539352546773,0.342521033214148,0.31694021648702686,0.28693854963912535,0.24969773826826444,0.1957829924580179,0.5058783545142199,0.0,0.3736971788727685
39660.0,0.504958744249284,0.504378308662446,0.502635644005374,0.49972660170533784,0.4956439476386932,0.4903768748469829,0.48391023878190065,0.4762234491560537,0.467288918713104,0.4570698399088188,0.4455169632811019,0.4325639348134435,0.41812017200957197,0.402059754873671,0.3842031243131484,0.36428516623478474,0.34189491089689183,0.31634876546925766,0.28637970202499563,0.24915978174959355,0.19518782707192386,0.504958744249284,0.0,0.3729970357820882
39720.0,0.50404247810091,0.5034632148252914,0.5017240659872525,0.4988208796770453,0.4947464163006961,0.4894898613973801,0.48303606101918795,0.47536441369671795,0.466447319203519,0.456247955003055,0.4447170538577413,0.43178823927517895,0.4173708973400731,0.40133905838012085,0.38351307468997653,0.36362765664676744,0.3412714519216864,0.3157599396558255,0.28582347337936814,0.24862449324848535,0.19459511563895132,0.50404247810091,0.0,0.3722997352805365
39780.0,0.5031295424857377,0.5025514482627882,0.5008158054853168,0.49791845895872444,0.4938521637076791,0.48860609789813086,0.48216509835725707,0.4745085526621235,0.4656088479109682,0.45542914695520875,0.44392016527718864,0.431015504566407,0.41662452038603215,0.4006211946556976,0.38282579292943797,0.36297285296473275,0.3406506446512561,0.3151737275886645,0.28526985256025816,0.2480918626556446,0.19400485081217198,0.5031295424857377,0.0,0.3716052655987267
39840.0,0.5022199238726635,0.5016429954539778,0.499910849008944,0.4970193261099917,0.49296117648889737,0.4877255710668141,0.4812973376197357,0.4736558529984361,0.4647734919191065,0.4546134029994544,0.44312628493481576,0.4302457182514892,0.4158810288851184,0.39990615161160775,0.3821412671120793,0.36232074343079823,0.34003247748323184,0.31459011783839863,0.2847188284443869,0.24756187986336947,0.19341702531628607,0.5022199238726635,0.0,0.37091361500527137
39900.0,0.5013136087826175,0.5007378429298882,0.49900918311935316,0.49612346774205635,0.49207344132485364,0.48684826767180817,0.48043276568049786,0.4728063017014097,0.4639412383603859,0.4538007104178336,0.4423354002727538,0.42947886794023854,0.4151404106188726,0.3991939172010078,0.381459485358028,0.3616713163236869,0.3394169388479288,0.3140090990026883,0.2841703899260777,0.24703453476594472,0.19283163193319386,0.5013136087826175,0.0,0.3702247718052315
39960.0,0.5004105837884072,0.4998359772733668,0.4981107944294304,0.4952308705175378,0.4911889449470934,0.4859741745320586,0.4795713694633976,0.47195988581607423,0.46311207441572416,0.45299105653992067,0.4415474987796283,0.4287149412877898,0.41440265341287197,0.39848447941965226,0.38078043582834004,0.36102455996094035,0.33880401721151043,0.3134306597103585,0.28362452592289117,0.24650981726872462,0.19224866336594773,0.5004105837884072,0.0,0.3695387243356872
40020.0,0.49951083551451037,0.49893738511889246,0.49721566960354097,0.49434152115028673,0.4903076741380591,0.4851032785169793,0.47871313594224,0.47111659243680537,0.4622859873146873,0.4521844287431473,0.440762567990999,0.42795392599513726,0.4136677451372227,0.39777782630613046,0.3801041067246474,0.3603804626975602,0.33819370107315055,0.31285478861656035,0.2830812253678021,0.24598771727179464,0.1916681124593151,0.49951083551451037,0.0,0.36885546097357813
40080.0,0.4986143506369826,0.49804205315246525,0.4963237953574311,0.49345540640530455,0.48942961573100396,0.4842355665463568,0.47785805214065175,0.47027640870712073,0.46146296433515993,0.451380814452274,0.4399805954885778,0.4271958098080221,0.41293567370512413,0.3970739459401636,0.3794304862873762,0.35973901292449395,0.33758597896429304,0.3122814744035009,0.28254047721222497,0.24546822468232027,0.19108997202913713,0.4986143506369826,0.0,0.36817497012824263
40140.0,0.4977211158832715,0.49714996811142703,0.4954351584580344,0.49257251309850836,0.4885547566097273,0.4833710255900346,0.47700610513171193,0.46943932181928155,0.46064299280294013,0.45058020113902814,0.43920156889998235,0.4264405805169118,0.4122064270731788,0.3963728264433752,0.37875956279708356,0.35910019907055635,0.3369808394510379,0.31171070578287896,0.2820022704281538,0.2449513294144958,0.1905142348885951,0.4977211158832715,0.0,0.36749724024349933
40200.0,0.4968311180319553,0.49626111678420465,0.49454974572320975,0.4916928280964894,0.48768308370834557,0.4825096426677285,0.4761572820378366,0.4686053190142535,0.45982606009182525,0.4497825763223562,0.43842547589918923,0.42568822595768807,0.4114799932423524,0.3956744559805252,0.3780913245759307,0.3584640096040963,0.3363782711359625,0.311142471497913,0.2814665940103236,0.2444370213861668,0.18994089389878277,0.4968311180319553,0.0,0.36682225980072375
40260.0,0.4959443439126036,0.4953754860101647,0.4936675440216318,0.49081633831644067,0.4868145840112761,0.48165140484906804,0.47531157003088154,0.46777438758187845,0.4590121536238142,0.4489879275685901,0.43765230420656187,0.4249387340113663,0.4107563602571327,0.39497882275779916,0.3774257599847416,0.3578304330284261,0.3357782626515321,0.3105767603145176,0.2809334369651748,0.24392529050905398,0.18936994197003643,0.4959443439126036,0.0,0.36615001731501173
40320.0,0.49506078040571505,0.49449306267956117,0.4927885402727176,0.4899430307260459,0.48594924455307875,0.4807962992533591,0.47446895633179104,0.46694651486036354,0.458201260868403,0.44819624249054973,0.43688204158779964,0.42419209260301494,0.41003551620467255,0.3942859150225635,0.3767628574239273,0.3571994578846691,0.33518080266580463,0.31001356103070304,0.28040278832402693,0.2434161267091717,0.18880137197732505,0.49506078040571505,0.0,0.36548050133542603
40380.0,0.49418041444247934,0.4936138337332835,0.49191272144635895,0.48907289234321727,0.4850870524181899,0.479944313049334,0.47362942821039655,0.46612168823617944,0.4573933693426438,0.447407508747815,0.43611467585447516,0.42344828970256015,0.4093174492157934,0.3935957210644058,0.3761026053342573,0.3565710727517189,0.33458587988070587,0.30945286247200104,0.2798746371351761,0.2429095199098419,0.1882351768851327,0.49418041444247934,0.0,0.36481370044846717
40440.0,0.4933032330045852,0.49273778616267744,0.49104007456277216,0.4882059102359558,0.4842279947408031,0.4790954334550716,0.4727929729853601,0.4652998951440089,0.45658846661107605,0.4466217140466035,0.4353501948637892,0.42270731332438954,0.4086021474643626,0.3929082292142044,0.3754449921955549,0.35594526624459105,0.3339934830303187,0.3088946534904945,0.27934897246464296,0.24240546003760585,0.18767134962370996,0.4933032330045852,0.0,0.36414960327208323
40500.0,0.49242922312408455,0.49186490700940116,0.49017058669234276,0.4873420715221894,0.4833720587047073,0.47824964773779644,0.4719595780239468,0.46448112306648515,0.4557865402854208,0.44583884613943014,0.43458858651825205,0.4219691515270384,0.40788959916710954,0.3922234278442495,0.37479000652738376,0.3553220270159924,0.3334036008835915,0.3083389229685217,0.2788257833999348,0.24190393702449606,0.18710988316578345,0.49242922312408455,0.0,0.3634881984605677
40560.0,0.49155837188319323,0.4909951833652321,0.489304244955427,0.48648136336958375,0.4825192315430925,0.4774069432137154,0.4711292307418805,0.46366535953408233,0.45498757802452594,0.44505889282511646,0.43382983876571296,0.4212337924133171,0.40717979258376574,0.3915413053683097,0.37413763688888285,0.3547013437556831,0.33281622224291785,0.307785659816229,0.2783050590467883,0.241404940803513,0.18655077051686184,0.49155837188319323,0.0,0.36282947470298027
40620.0,0.49069066641412795,0.49012860237189954,0.48844103652219817,0.4856237729953848,0.4816695005384101,0.47656730724787466,0.47030191860321513,0.46285259212500124,0.4541915675342607,0.444281841948692,0.43307393959932705,0.4205012241302649,0.4064727160170594,0.39086185024166825,0.3734878718788437,0.35408320519064174,0.3322313359445508,0.30723485297266484,0.27778678853158745,0.2409084613126404,0.1859940046517545,0.49069066641412795,0.0,0.36217342072076547
40680.0,0.48982609389895804,0.48926515122094283,0.48758094861250556,0.48476928766629424,0.480822853022243,0.4757307272540496,0.4694776291202314,0.46204280846507184,0.4533984965674228,0.4435076814013003,0.43232087705740163,0.4197714348689636,0.4057683578124366,0.3901850509607348,0.3728407001352265,0.3534676000844685,0.33164893085778296,0.3066864914042212,0.27727096099767523,0.24041448848745994,0.18543957866472607,0.48982609389895804,0.0,0.3615200252736782
40740.0,0.4889646415694744,0.48840481715357287,0.48672396849572674,0.4839178946983075,0.4799792763751509,0.47489719069455705,0.4686563498532282,0.46123599622750044,0.45260835292343055,0.4427363991198258,0.4315706392229641,0.4190444128640494,0.4050667063575467,0.38951089606252964,0.3721961103346627,0.35285451723694,0.3310689958846198,0.3061405641047806,0.27675756560723924,0.23992301226941665,0.18488748557617823,0.4889646415694744,0.0,0.36086927715106304
40800.0,0.4881062967069766,0.4875475874604651,0.485870083490563,0.48306958145650286,0.4791387580264272,0.4740666850800241,0.46783806841027464,0.4604321431326406,0.4518211244481274,0.44196798308675617,0.4308232142237308,0.41832014639379855,0.40436775008249504,0.3888393741251551,0.371554091193215,0.35224394548519655,0.33049151996162646,0.3055970600983999,0.27624659154450826,0.2394340226050799,0.18433771845543015,0.4881062967069766,0.0,0.36022116517857783
40860.0,0.4872510466420733,0.48669344948155774,0.48501928096484165,0.4822243353548548,0.47830128545394973,0.4732391979692481,0.46702277244712354,0.45963123694794566,0.45103679903378174,0.4412024213302349,0.4300785902321836,0.41759862378024454,0.40367147745996634,0.388170473767885,0.37091463146635656,0.35163587370341653,0.32991649205891543,0.30505596843709537,0.27573802801212227,0.23894750944146198,0.18379027039046275,0.4872510466420733,0.0,0.3595756782156611
40920.0,0.48639887875453114,0.4858423906059013,0.48417154833536824,0.481382143856099,0.4774668461840534,0.47241471696909254,0.466210449667108,0.45883326548787434,0.4502553646190034,0.44043970192397786,0.4293367554655131,0.4168798333891307,0.4029778770051894,0.38750418365114736,0.37027771994898845,0.3510302908029444,0.32934390118058615,0.304517278201952,0.27523186423283685,0.23846346272724772,0.18324513451285307,0.48639887875453114,0.0,0.3589328051571263
40980.0,0.48554978047315617,0.4849943982715424,0.483326873067816,0.48054299447162724,0.4766354277914237,0.471593229734382,0.4654010878210357,0.4580382166137786,0.4494768091886006,0.43967981298708825,0.42859769818532917,0.41616376362948393,0.4022869372753346,0.38684049247569835,0.3696433454743494,0.3504271857309089,0.32877373636300733,0.30398097850093864,0.2747280894469257,0.2379818724123466,0.1827023039411499,0.48554978047315617,0.0,0.3582925349294649
