time_s,distance_cm,temperature_c
943.75,2,31.970354913753852
944,2,31.971776312282543
944.25,2,31.973198129979153
944.5,2,31.97462036560222
944.75,2,31.976043017921427
945,2,31.977466085716685
945.25,2,31.978889567779163
945.5,2,31.980313462910203
945.75,2,31.981737769921608
946,2,31.983162487635582
946.25,2,31.984587614884163
946.5,2,31.986013150509677
946.75,2,31.987439093363776
947,2,31.988865442308338
947.25,2,31.990292196214398
947.5,2,31.991719353962537
947.75,2,31.993146914442605
948,2,31.99457487655377
948.25,2,31.996003239203617
948.5,2,31.99743200130996
948.75,2,31.998861161798175
949,2,32.000290719602674
949.25,2,32.001720673666966
949.5,2,32.003151022942177
949.75,2,32.004581766388867
950,2,32.006012902974817
950.25,2,32.007444431676788
950.5,2,32.008876351478875
950.75,2,32.010308661373756
951,2,32.011741360361384
951.25,2,32.013174447449785
951.5,2,32.014607921654601
951.75,2,32.016041781999434
952,2,32.017476027514817
952.25,2,32.018910657238564
952.5,2,32.020345670216273
952.75,2,32.021781065500477
953,2,32.023216842150816
953.25,2,32.024652999233524
953.5,2,32.026089535822848
953.75,2,32.027526450998664
954,2,32.028963743849204
954.25,2,32.030401413467473
954.5,2,32.031839458954778
954.75,2,32.03327787941771
955,2,32.034716673970308
955.25,2,32.036155841732409
955.5,2,32.037595381829988
955.75,2,32.039035293396068
956,2,32.040475575569133
956.25,2,32.041916227493971
956.5,2,32.043357248321456
956.75,2,32.044798637208828
957,2,32.046240393318215
957.25,2,32.047682515818678
957.5,2,32.049125003884171
957.75,2,32.050567856695011
958,2,32.052011073436574
958.25,2,32.053454653300605
958.5,2,32.054898595483337
958.75,2,32.056342899187314
959,2,32.057787563620025
959.25,2,32.059232587994416
959.5,2,32.060677971528889
959.75,2,32.062123713446908
960,2,32.063569812977164
960.25,2,32.065001626177093
960.5,2,32.066424102579276
960.75,2,32.067839712296802
961,2,32.069249824361577
961.25,2,32.070655281429026
961.5,2,32.072056652055153
961.75,2,32.073454348938071
962,2,32.074848688568125
962.25,2,32.076239923705657
962.5,2,32.077628262402982
962.75,2,32.079013879896536
963,2,32.080396926463436
963.25,2,32.081777532852925
963.5,2,32.083155814184749
963.75,2,32.084531872831008
964,2,32.08590580060212
964.25,2,32.087277680440138
964.5,2,32.088647587753258
