time_s,scheme,environment_temperature_c,environment_moisture_kg_kg,picard_iterations,temperature_residual,moisture_residual,temperature_linear_residual,moisture_linear_residual,surface_heat_internal_w_m2,surface_heat_robin_w_m2,surface_heat_boundary_residual_w_m2,surface_moisture_internal_kg_m2_s,surface_moisture_robin_kg_m2_s,surface_moisture_boundary_residual_kg_m2_s,surface_k_w_m_k,surface_D_m2_s,mass_step_residual,heat_step_residual_j,property_min_json,property_max_json,picard_history_json,temperature_min_k,temperature_max_k,moisture_min_kg_kg,moisture_max_kg_kg,center_heat_flux_w_m2,center_moisture_flux_kg_m2_s
0.25,bdf2,28.0022,0.019631625000000003,3,7.361425253507434e-15,8.577539550096117e-12,2.1919220216659596e-08,3.82849307811739e-12,-0.05458298952917703,-0.054590847747704174,7.858218527147243e-06,2.0114555053008085e-06,2.0121882062870965e-06,-7.327009862880037e-10,0.4824994879318709,5.635743757142287e-09,1.975461152097763e-09,-5.359411244503947e-05,"{""D"": 5.635743757142287e-09, ""cp"": 3411.99631310947, ""k"": 0.4824994879318709, ""rho"": 974.4629610059355}","{""D"": 5.641680916925999e-09, ""cp"": 3415.2957746478883, ""k"": 0.48295774647887335, ""rho"": 976.4000000000005}","[[9.758571837410624e-09, 0.00038355524982177204], [1.6455616758994368e-12, 8.492032419308432e-08], [7.361425253507434e-15, 8.577539550096117e-12]]",301.1499999999993,301.1500163660901,2.534866882858871,2.5500000000000043,0.0,0.0
0.5,bdf2,28.0044,0.01963325,3,2.965332803946425e-13,6.8769391053173515e-12,6.75640876579564e-08,2.6068036618198676e-11,-0.10883933011598827,-0.1088500883611232,1.0758245134925848e-05,2.0066674671231917e-06,2.0071845152680057e-06,-5.170481448140923e-10,0.4823089883432723,5.633277306069885e-09,1.9705487899495976e-09,-0.00010686304328890867,"{""D"": 5.633277306069885e-09, ""cp"": 3410.62471607156, ""k"": 0.4823089883432723, ""rho"": 973.6625784428809}","{""D"": 5.641682240784345e-09, ""cp"": 3415.295774647888, ""k"": 0.48295774647887335, ""rho"": 976.4000000000005}","[[1.404102146075828e-08, 0.0002652786737086305], [1.5879913990839382e-12, 6.267852433151178e-08], [2.965332803946425e-13, 6.8769391053173515e-12]]",301.14999999999935,301.1500459964655,2.5286138940850074,2.550000000000004,0.0,0.0
0.75,bdf2,28.0066,0.019634875000000003,3,1.95172102408113e-13,6.0307314697638414e-12,1.1189513315912336e-08,3.000533155272933e-11,-0.16287808105549959,-0.16289136458738085,1.3283531881264077e-05,2.0029373933568807e-06,2.0033582709568933e-06,-4.2087760001257476e-10,0.4821628718290031,5.631387615859425e-09,1.96679238331877e-09,-0.00015991879510842,"{""D"": 5.631387615859425e-09, ""cp"": 3409.5726771688223, ""k"": 0.4821628718290031, ""rho"": 973.0505873531029}","{""D"": 5.641684085302925e-09, ""cp"": 3415.295774647888, ""k"": 0.48295774647887335, ""rho"": 976.4000000000005}","[[1.727423505862607e-08, 0.00021485086259867138], [2.6225543431893544e-12, 5.226347720612429e-08], [1.95172102408113e-13, 6.0307314697638414e-12]]",301.1499999999984,301.1500843454165,2.5238327136961165,2.550000000000004,0.0,0.0
1.0,bdf2,28.0088,0.0196365,3,1.0192738822191132e-14,5.45219642853956e-12,2.9455009098455776e-08,2.582511982041069e-11,-0.2167417316874287,-0.21675705225874253,1.532057131384268e-05,1.9997763715115984e-06,2.0001398681287667e-06,-3.634966171682833e-10,0.4820396680912947,5.629796275162149e-09,1.963632723683226e-09,-0.00021280075110731124,"{""D"": 5.629796275162149e-09, ""cp"": 3408.685610257322, ""k"": 0.4820396680912947, ""rho"": 972.5358509006027}","{""D"": 5.641686355459561e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.4000000000008}","[[1.9981948058240837e-08, 0.00018518880209691634], [2.863215836922513e-12, 4.584479950348802e-08], [1.0192738822191132e-14, 5.45219642853956e-12]]",301.1499999999984,301.15012971790964,2.5198113351609583,2.550000000000006,0.0,0.0
1.25,bdf2,28.011,0.019638125000000003,3,1.687464250210629e-13,5.0201237502501466e-12,2.3529355530627072e-07,4.3022474471854366e-11,-0.2704536362116954,-0.27047153824639736,1.7902034701977598e-05,1.9969852686435087e-06,1.997309596249823e-06,-3.2432760631430173e-10,0.4819310955491297,5.628395818215735e-09,1.9608541107273323e-09,-0.0002655353703396506,"{""D"": 5.628395818215735e-09, ""cp"": 3407.903887953734, ""k"": 0.4819310955491297, ""rho"": 972.0832153999718}","{""D"": 5.641689005216753e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.4000000000008}","[[2.2356970357948077e-08, 0.00016508702323392258], [3.010443772551886e-12, 4.136711313365397e-08], [1.687464250210629e-13, 5.0201237502501466e-12]]",301.1499999999977,301.15018113847015,2.516275120312279,2.550000000000006,0.0,0.0
1.5,bdf2,28.0132,0.01963975,3,2.9672184573843337e-13,4.5748154719808856e-12,1.0775966075016186e-07,2.0750068330244176e-11,-0.32403275602256426,-0.3240512417590935,1.8485736529239016e-05,1.9944595130893723e-06,1.9947549247653395e-06,-2.95411675967231e-10,0.48183291254751204,5.627131165910788e-09,1.9583460679772887e-09,-0.0003181368747419334,"{""D"": 5.627131165910788e-09, ""cp"": 3407.1969703420864, ""k"": 0.48183291254751204, ""rho"": 971.6746759624543}","{""D"": 5.641692024808627e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[2.4498459042192365e-08, 0.00015031160937418886], [3.1202982391225105e-12, 3.800899011652029e-08], [2.9672184573843337e-13, 4.5748154719808856e-12]]",301.1499999999971,301.1502379503296,2.5130834059566745,2.550000000000008,0.0,0.0
1.75,bdf2,28.0154,0.019641375000000003,3,3.1559721653607563e-13,4.440021335344043e-12,6.811569619458169e-08,2.1646240355721602e-11,-0.3774879487284036,-0.3775082172083444,2.0268479940799278e-05,1.9921361094916924e-06,1.9924090469849326e-06,-2.7293749324020406e-10,0.4817426008956187,5.6259695968527875e-09,1.9560430077709895e-09,-0.0003706186854115894,"{""D"": 5.6259695968527875e-09, ""cp"": 3406.5467264484546, ""k"": 0.4817426008956187, ""rho"": 971.2995435175892}","{""D"": 5.641695368056623e-09, ""cp"": 3415.295774647889, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[2.646163481188916e-08, 0.0001388613488653761], [3.759608468279648e-12, 3.536720911776948e-08], [3.1559721653607563e-13, 4.440021335344043e-12]]",301.14999999999753,301.15029967131164,2.5101526837311656,2.5500000000000083,0.0,0.0
2.0,bdf2,28.0176,0.019643,3,2.4311550566090933e-13,4.1808822199491834e-12,1.6588103335379856e-08,1.6050272222400963e-11,-0.43083052441799563,-0.4308517828135905,2.1258395594858648e-05,1.9899736281744465e-06,1.990228449794505e-06,-2.548216200583298e-10,0.4816585204070484,5.624889784472252e-09,1.953902211440786e-09,-0.000422986968145448,"{""D"": 5.624889784472252e-09, ""cp"": 3405.9413469307483, ""k"": 0.4816585204070484, ""rho"": 970.9508559671208}","{""D"": 5.641699032952037e-09, ""cp"": 3415.295774647889, ""k"": 0.48295774647887346, ""rho"": 976.4000000000011}","[[2.8285666115122907e-08, 0.00012965134532299055], [3.761872692409239e-12, 3.3217264407490746e-08], [2.4311550566090933e-13, 4.1808822199491834e-12]]",301.14999999999753,301.15036592868745,2.507428562243131,2.5500000000000087,0.0,0.0
