time_s,radius_cm,cmax_kg_kg,center_kg_kg,surface_kg_kg,volume_mean_kg_kg,picard_iterations,nonlinear_residual,linear_residual,radius_rate_cm_s,mass_step_residual,robin_residual
55620.0,1.2232514,0.5841583462517886,0.5841583462517886,0.13312048895455064,0.388322356567827,4,5.490027321641833e-10,2.9558577807620168e-12,-1.4579246913580124e-06,-6.193166130937091e-07,-1.460591522073827e-10
55680.0,1.2231651555555556,0.5831507421022418,0.5831507421022418,0.13284412584937305,0.38770726419667767,4,5.558818128026388e-10,3.069544618483633e-12,-1.4191098765431736e-06,-6.01503941790922e-07,-1.4324038535909562e-10
55740.0,1.2230813111111112,0.5821461268231534,0.5821461268231534,0.1325666153041381,0.38709325066476347,4,5.630666766176518e-10,2.7853275241795927e-12,-1.3780728395061245e-06,-5.828133356613823e-07,-1.4018733297768105e-10
55800.0,1.223,0.5811444905172591,0.5811444905172591,0.13228788781624418,0.3864802737768795,4,5.705614869455644e-10,3.637978807091713e-12,-1.3348135802468943e-06,-5.632511600395785e-07,-1.3689696922408366e-10
55860.0,1.2229208740740742,0.5801458233164745,0.5801458233164745,0.13200879503649512,0.38586849051875016,4,5.746087217151086e-10,3.126388037344441e-12,-1.3053835390946328e-06,-5.496005451013098e-07,-1.3369787206294863e-10
55920.0,1.2228434370370371,0.5791501153820603,0.5791501153820603,0.13173018903995828,0.3852581098320341,4,5.784180356904756e-10,3.240074875066057e-12,-1.2779267489711539e-06,-5.368343425014562e-07,-1.307240814456004e-10
55980.0,1.2227676000000003,0.5781573569050116,0.5781573569050116,0.13145210313892017,0.38464916778720093,4,5.820232629183408e-10,3.410605131648481e-12,-1.2519514403291738e-06,-5.247422747308201e-07,-1.2787743784459516e-10
56040.0,1.2226932740740744,0.5771675381062817,0.5771675381062817,0.13117461639450403,0.3840416997654543,4,5.853952045331567e-10,3.069544618483633e-12,-1.227457613168692e-06,-5.133205105656044e-07,-1.2513465061313294e-10
56100.0,1.2226203703703706,0.5761806492369739,0.5761806492369739,0.13089781953483962,0.38343574027070215,4,5.885233966829162e-10,3.524291969370097e-12,-1.2044452674897632e-06,-5.025652724813259e-07,-1.2248996590911762e-10
56160.0,1.2225488000000004,0.5751966805784985,0.5751966805784985,0.13062180545588012,0.38283132288459254,4,5.914037870535793e-10,3.581135388230905e-12,-1.1829144032921704e-06,-4.924727776287608e-07,-1.199435135754208e-10
56220.0,1.2224784740740742,0.5742156224426999,0.5742156224426999,0.13034666576142764,0.3822284802671161,4,5.9403609808939e-10,5.229594535194337e-12,-1.162865020576022e-06,-4.830392284714931e-07,-1.1749775045179216e-10
56280.0,1.2224093037037043,0.5732374651719546,0.5732374651719546,0.13007248936807644,0.3816272441747206,4,5.964211069464653e-10,3.240074875066057e-12,-1.1442971193416434e-06,-4.742608047870846e-07,-1.1515609617958015e-10
56340.0,1.2223412,0.5722621991392381,0.5722621991392381,0.12979936195500807,0.38102764548545065,4,5.98560506714918e-10,3.183231456205249e-12,-1.1272106995883837e-06,-4.661336743715108e-07,-1.1292233808833446e-10
56400.0,1.2222740740740743,0.5712898147481659,0.5712898147481659,0.12952736579568347,0.38042971422660304,4,6.004562125294655e-10,3.069544618483633e-12,-1.1116057613168938e-06,-4.586539898146494e-07,-1.1080035208064894e-10
56460.0,1.2222078370370373,0.5703203024330059,0.5703203024330059,0.12925657977114033,0.3798334796028061,4,6.021102783027033e-10,3.240074875066057e-12,-1.0974823045267398e-06,-4.518179005800471e-07,-1.0879396742987425e-10
56520.0,1.2221424000000003,0.5693536526586678,0.5693536526586678,0.12898707947040985,0.37923897002352347,4,6.035245636581976e-10,3.979039320256561e-12,-1.0848403292180304e-06,-4.456215548666643e-07,-1.0690690182739484e-10
56580.0,1.2220776740740742,0.5683898559206682,0.5683898559206682,0.12871893733086742,0.3786462131295134,4,6.047011780196954e-10,2.7853275241795927e-12,-1.0736798353910904e-06,-4.400611067656394e-07,-1.0514273230441132e-10
56640.0,1.2220135703703705,0.5674289027450748,0.5674289027450748,0.12845222279409665,0.37805523581804334,4,6.05642036521914e-10,5.115907697472721e-12,-1.0640008230452697e-06,-4.3513272080829344e-07,-1.0350488497867285e-10
56700.0,1.2219500000000003,0.5664707836884342,0.5664707836884342,0.12818700246443263,0.3774660642667993,4,6.063490542995709e-10,3.467448550509289e-12,-1.05580329218111e-06,-4.308325777952412e-07,-1.0199663470227026e-10
56760.0,1.221886874074074,0.5655154893376737,0.5655154893376737,0.1279233402634889,0.37687872395650535,4,6.068239799539299e-10,3.808509063674137e-12,-1.049087242798395e-06,-4.271568801559957e-07,-1.0062110985102497e-10
56820.0,1.2218241037037039,0.5645630103100027,0.5645630103100027,0.12766129757729475,0.37629323969230244,4,6.070687286197085e-10,3.240074875066057e-12,-1.0438526748973411e-06,-4.241018546884557e-07,-9.93812996159472e-11
56880.0,1.2217616000000004,0.5636133372527872,0.5636133372527872,0.12740093339454858,0.37570963562395765,4,6.070848268535656e-10,2.8421709430404007e-12,-1.040099588477298e-06,-4.2166375893766013e-07,-9.828006233136974e-11
56940.0,1.2216992740740744,0.5626664608434261,0.5626664608434261,0.1271423044354886,0.3751279352649788,4,6.068741897902186e-10,4.888534022029489e-12,-1.0378279835391329e-06,-4.1983888519070027e-07,-9.73201339998184e-11
57000.0,1.221637037037037,0.5617223717892124,0.5617223717892124,0.1268854652714876,0.3745481615107126,4,6.064383994974776e-10,3.183231456205249e-12,-1.0370378600823035e-06,-4.1862356283125466e-07,-9.650413658963945e-11
57060.0,1.2215748000000002,0.5607810608271904,0.5607810608271904,0.1266304684357578,0.3739703366554996,4,6.057793988656357e-10,3.126388037344441e-12,-1.037729218106919e-06,-4.180141640949272e-07,-9.583458585719002e-11
57120.0,1.221512474074074,0.5598425187240145,0.5598425187240145,0.12637736452570358,0.37339448240895856,4,6.048987422069274e-10,3.865352482534945e-12,-1.0399020576131957e-06,-4.180071066181928e-07,-9.531389860145033e-11
57180.0,1.2214499703703703,0.5589067362757998,0.5589067362757998,0.12612620229753593,0.37282061991146315,4,6.037983169004946e-10,2.6147972675971687e-12,-1.0435563786008083e-06,-4.1859885630038645e-07,-9.494439928445965e-11
57240.0,1.2213872000000003,0.5579737043079825,0.5579737043079825,0.12587702875375611,0.3722487697488753,4,6.024797327697229e-10,3.467448550509289e-12,-1.0486921810699733e-06,-4.1978593218826407e-07,-9.472832604907515e-11
57300.0,1.2213240740740743,0.5570434136751751,0.5570434136751751,0.12562988922410856,0.3716789519665875,4,6.009449049493298e-10,3.410605131648481e-12,-1.055309465020583e-06,-4.2156490901517035e-07,-9.466783614274879e-11
57360.0,1.2212605037037039,0.5561158552610359,0.5561158552610359,0.12538482744056564,0.37111118608292765,4,5.991957208184573e-10,3.069544618483633e-12,-1.0634082304526915e-06,-4.2393241858307116e-07,-9.476501079425342e-11
57420.0,1.2211964,0.5551910199781381,0.5551910199781381,0.12514188560687142,0.3705454911019712,4,5.972341232673983e-10,5.343281372915953e-12,-1.0729884773662437e-06,-4.268851546528204e-07,-9.502185956782911e-11
57480.0,1.221131674074074,0.5542688987678556,0.5542688987678556,0.12490110446312126,0.3699818855258037,4,5.950620690642339e-10,5.229594535194337e-12,-1.0840502057613494e-06,-4.304198748131957e-07,-9.544032427839445e-11
57540.0,1.2210662370370373,0.5533494826002494,0.5533494826002494,0.12466252334582287,0.36942038736627303,4,5.926814872214692e-10,5.002220859751105e-12,-1.0965934156378727e-06,-4.3453340290174584e-07,-9.602228243821626e-11
57600.0,1.221,0.5524327624739767,0.5524327624739767,0.12442618024383409,0.36886101415626504,4,5.900946536963048e-10,2.6147972675971687e-12,-1.1106181069958867e-06,-4.392226323518921e-07,-9.676955037428199e-11
57660.0,1.2209326172839505,0.5515187294162149,0.5515187294162149,0.12419261734514948,0.3683038848325525,4,5.85136744613024e-10,3.0127011996228248e-12,-1.1338257887517218e-06,-4.475313951168177e-07,-9.786296847230671e-11
57720.0,1.220863901234568,0.5506073744825078,0.5506073744825078,0.12396191263669974,0.3677490501516316,4,5.813108189256511e-10,3.0127011996228248e-12,-1.1548957475994353e-06,-4.5497342688317313e-07,-9.923407688682993e-11
57780.0,1.220794,0.5496986887567922,0.5496986887567922,0.1237335723274749,0.3671964285175586,4,5.784468598557524e-10,4.774847184307873e-12,-1.1734965706447421e-06,-4.614196662461388e-07,-1.0069876967032962e-10
57840.0,1.220723061728395,0.5487926633514122,0.5487926633514122,0.12350721959450903,0.36664594200439915,4,5.763975685635359e-10,2.8421709430404007e-12,-1.1896282578875337e-06,-4.668745450915287e-07,-1.021693463388689e-10
57900.0,1.2206512345679015,0.5478892894070936,0.5478892894070936,0.12328254154268302,0.36609751568514154,4,5.750688675254523e-10,2.8421709430404007e-12,-1.203290809327756e-06,-4.7134261431846304e-07,-1.03591976338546e-10
57960.0,1.220578666666667,0.5469885580929307,0.5469885580929307,0.12305926739942467,0.3655510772249674,4,5.743939074376314e-10,3.183231456205249e-12,-1.2144842249657884e-06,-4.748284699393959e-07,-1.0492903234236538e-10
58020.0,1.2205055061728398,0.5460904606063923,0.5460904606063923,0.12283715700713742,0.36500655659785103,4,5.743231307198116e-10,3.069544618483633e-12,-1.2232085048011432e-06,-4.773367291783498e-07,-1.0615217372989515e-10
58080.0,1.2204319012345684,0.5451949881733317,0.5451949881733317,0.1226159938131061,0.36446388587323164,4,5.748174297659503e-10,3.694822225952521e-12,-1.2294636488340368e-06,-4.78872022376242e-07,-1.0723899426005045e-10
58140.0,1.220358,0.5443021320480224,0.5443021320480224,0.12239558019914669,0.3639229990473637,4,5.758463844651729e-10,3.410605131648481e-12,-1.2332496570644697e-06,-4.794389955034757e-07,-1.0817116201352868e-10
58200.0,1.220283950617284,0.5434118835131964,0.5434118835131964,0.12217573417391439,0.3633838319053625,4,5.77384820510396e-10,3.808509063674137e-12,-1.2345665294924417e-06,-4.790423127348521e-07,-1.0893328807906817e-10
58260.0,1.220209901234568,0.5425242338800997,0.5425242338800997,0.12195628692359359,0.3628463219054746,4,5.794123653091177e-10,3.296918293926865e-12,-1.2334142661179525e-06,-4.776866639686009e-07,-1.0951219123128233e-10
58320.0,1.2201360000000003,0.5416391744885549,0.5416391744885549,0.12173708093549421,0.36231040808008197,4,5.819122406158783e-10,3.126388037344441e-12,-1.2297928669410028e-06,-4.7537677186109057e-07,-1.0989639524030256e-10
58380.0,1.2200623950617284,0.5407566967070343,0.5407566967070343,0.12151796852141541,0.3617760309496929,4,5.848703327204774e-10,2.7284841053187847e-12,-1.223702331961592e-06,-4.721174002953279e-07,-1.1007577131775049e-10
58440.0,1.2199892345679013,0.539876791932739,0.539876791932739,0.12129881062998797,0.3612431324472613,4,5.882754283703662e-10,2.8421709430404007e-12,-1.2151426611796117e-06,-4.679133603882515e-07,-1.1004127545450117e-10
58500.0,1.2199166666666668,0.5389994515916869,0.5389994515916869,0.1210794758740433,0.3607116558508847,4,5.921176465806255e-10,3.069544618483633e-12,-1.204113854595279e-06,-4.6276952088995847e-07,-1.0978475023190078e-10
58560.0,1.219844839506173,0.5381246671388,0.5381246671388,0.12085983972182979,0.36018154572341277,4,5.963895904903538e-10,3.467448550509289e-12,-1.190615912208377e-06,-4.5669081486211197e-07,-1.0929877191365187e-10
58620.0,1.219773901234568,0.5372524300580007,0.5372524300580007,0.12063978381564909,0.3596527478578388,4,6.010847791726448e-10,3.240074875066057e-12,-1.1746488340191227e-06,-4.4968224645363557e-07,-1.0857653009423707e-10
58680.0,1.2197040000000001,0.5363827318623051,0.5363827318623051,0.12041919539131973,0.35912520922758995,4,6.061984525462805e-10,2.7284841053187847e-12,-1.1562126200275157e-06,-4.417489003748852e-07,-1.0761173141254144e-10
58740.0,1.2196352839506175,0.5355155640939185,0.5355155640939185,0.1201979667786129,0.3585988779410084,4,6.117269191197039e-10,3.296918293926865e-12,-1.1353072702331226e-06,-4.3289594810867076e-07,-1.0639852132892892e-10
58800.0,1.219567901234568,0.5346509183243278,0.5346509183243278,0.11997599496760196,0.35807370319945697,4,6.176675976243828e-10,4.490630090003833e-12,-1.1119327846365938e-06,-4.231286553490145e-07,-1.0493141973390353e-10
58860.0,1.219502,0.5337887861543903,0.5337887861543903,0.11975318122926955,0.3575496352585801,4,6.24018628436751e-10,3.581135388230905e-12,-1.0860891632373872e-06,-4.1245238881495533e-07,-1.0320526728689135e-10
58920.0,1.219437728395062,0.53292915921442,0.53292915921442,0.11952943078126235,0.35702662539233676,4,6.307795119564474e-10,2.5011104298755527e-12,-1.0577764060357198e-06,-4.0087262274886336e-07,-1.0121518020817305e-10
58980.0,1.2193752345679012,0.5320720291642658,0.5320720291642658,0.11930465249154058,0.35650462585948106,4,6.379503314501989e-10,3.979039320256561e-12,-1.0269945130315915e-06,-3.8839494758084855e-07,-9.895651182336974e-11
59040.0,1.219314666666667,0.5312173876933824,0.5312173876933824,0.11907875861410558,0.3559835898722199,4,6.455318085629713e-10,3.467448550509289e-12,-9.937434842248935e-07,-3.750250723190876e-07,-9.642481950802847e-11
59100.0,1.2192561728395064,0.5303652265208934,0.5303652265208934,0.11885166455210978,0.3554634715668166,4,6.535257890405433e-10,3.296918293926865e-12,-9.580233196159517e-07,-3.607688354710805e-07,-9.361583602714417e-11
59160.0,1.219199901234568,0.5295155373956432,0.5295155373956432,0.11862328864444852,0.35494422597594244,4,6.61934340673298e-10,3.581135388230905e-12,-9.198340192044408e-07,-3.4563220766725716e-07,-9.052544451325712e-11
59220.0,1.219146,0.5286683120962395,0.5286683120962395,0.11839355197266829,0.354425809002606,4,6.707604888189778e-10,2.8990143619012088e-12,-8.791755829904141e-07,-3.2962129889288385e-07,-8.714965639931235e-11
59280.0,1.2190946172839507,0.5278235424310823,0.5278235424310823,0.11816237818551262,0.3539081773955128,4,6.800079249691393e-10,3.0127011996228248e-12,-8.360480109739813e-07,-3.127423642514582e-07,-8.34845918326573e-11
59340.0,1.219045901234568,0.5269812202383813,0.5269812202383813,0.11792969333887877,0.3533912887257256,4,6.896806181710957e-10,5.343281372915953e-12,-7.904513031550604e-07,-2.950018095079028e-07,-7.952646216665236e-11
59400.0,1.219,0.526141337386158,0.526141337386158,0.11769542574930206,0.35287510136451417,4,6.997834950395188e-10,3.126388037344441e-12,-7.423854595336628e-07,-2.764061975727179e-07,-7.52715541828691e-11
59460.0,1.2189566419753088,0.5253038857721599,0.5253038857721599,0.11746036903891423,0.3523597350610592,4,7.052950723451801e-10,3.126388037344441e-12,-7.060919067215691e-07,-2.622752273061745e-07,-7.102239907016459e-11
59520.0,1.2189153580246914,0.5244688573237674,0.5244688573237674,0.11722543637235971,0.351845376810607,4,7.100952187366616e-10,3.069544618483633e-12,-6.726762688615172e-07,-2.492711454589878e-07,-6.69868859619648e-11
59580.0,1.2188759999999998,0.5236362439980383,0.5236362439980383,0.11699079148732915,0.35133208527167725,4,7.142624131040165e-10,2.6716406864579767e-12,-6.417297668039284e-07,-2.3723775004537044e-07,-6.311278320109486e-11
59640.0,1.2188384197530864,0.5228060377816451,0.5228060377816451,0.11675661856633023,0.35081991742465235,4,7.177881344855308e-10,2.6716406864579767e-12,-6.132524005487213e-07,-2.261694634168854e-07,-5.939599130235591e-11
59700.0,1.2188024691358028,0.5219782306908007,0.5219782306908007,0.11652309887876515,0.35030892853099704,4,7.206826108108189e-10,3.410605131648481e-12,-5.87244170096167e-07,-2.160606508619091e-07,-5.5844301755461526e-11
59760.0,1.2187680000000003,0.521152814771171,0.521152814771171,0.1162904050813394,0.34979917218774176,4,7.229612880577108e-10,2.7284841053187847e-12,-5.637050754458861e-07,-2.069056117494681e-07,-5.246834854603384e-11
59820.0,1.218734864197531,0.520329782097773,0.520329782097773,0.11605870010831168,0.349290700403868,4,7.246402644600636e-10,3.183231456205249e-12,-5.426351165981496e-07,-1.9869859165481404e-07,-4.927906859001052e-11
59880.0,1.2187029135802472,0.5195091247748526,0.5195091247748526,0.11582813740475899,0.3487835636785321,4,7.257349304845562e-10,2.4442670110147446e-12,-5.240342935528491e-07,-1.9143380172458892e-07,-4.62869260559309e-11
59940.0,1.218672,0.518690834935752,0.518690834935752,0.11559886155850162,0.3482778110751694,4,7.262597884194477e-10,3.808509063674137e-12,-5.07902606310093e-07,-1.8510543787526737e-07,-4.350169426242901e-11
60000.0,1.2186419753086422,0.5178749047427608,0.5178749047427608,0.11537100901843762,0.3477734902898694,4,7.262281331854581e-10,3.069544618483633e-12,-4.942400548697728e-07,-1.7970769672867885e-07,-4.0932430488386926e-11
60060.0,1.2186126913580246,0.5170613263869509,0.5170613263869509,0.1151447087902771,0.3472706477138986,4,7.256522466247972e-10,3.353761712787673e-12,-4.830466392318887e-07,-1.7523479486105498e-07,-3.858751810001254e-11
60120.0,1.2185840000000001,0.5162500920880005,0.5162500920880005,0.11492008307357186,0.34676932849075404,4,7.245439664904652e-10,2.8990143619012088e-12,-4.74322359396549e-07,-1.7168097997691202e-07,-3.647472907425891e-11
60180.0,1.21855575308642,0.5154411940940046,0.5154411940940046,0.11469724783165784,0.3462695765682787,4,7.22914048068013e-10,2.4442670110147446e-12,-4.6806721536353674e-07,-1.6904054985919043e-07,-3.460128875338135e-11
60240.0,1.218527802469136,0.5146346246812751,0.5146346246812751,0.11447631329673853,0.34577143474638783,4,7.207729413316599e-10,3.353761712787673e-12,-4.6428120713317746e-07,-1.67307861720729e-07,-3.297393604188154e-11
60300.0,1.2185,0.5138303761541271,0.5138303761541271,0.11425738441610085,0.3452749447209079,4,7.181304995107496e-10,5.286437954055145e-12,-4.62964334705254e-07,-1.6647734675251656e-07,-3.159897687059188e-11
60360.0,1.218472197530864,0.5130284408446628,0.5130284408446628,0.11404056124635757,0.3447801471239835,4,7.149963537900206e-10,4.945377440890297e-12,-4.641165980797666e-07,-1.665435203837071e-07,-3.0482330633364255e-11
60420.0,1.2184442469135803,0.5122288111125399,0.5122288111125399,0.11382593930240684,0.3442870815614455,4,7.113800798430603e-10,2.8990143619012088e-12,-4.677379972564984e-07,-1.6750099340459226e-07,-2.9629570111081234e-11
60480.0,1.2184160000000002,0.5114314793447413,0.5114314793447413,0.1136136098671363,0.34379578664748595,4,7.072905594540657e-10,2.6147972675971687e-12,-4.7382853223599134e-07,-1.693444823453705e-07,-2.90459555958673e-11
60540.0,1.2183873086419754,0.510636437955332,0.510636437955332,0.11340366026716461,0.34330630003693624,4,7.02737312785473e-10,3.410605131648481e-12,-4.823882030179204e-07,-1.7206881849674309e-07,-2.8736464002340685e-11
60600.0,1.2183580246913581,0.509843679385222,0.509843679385222,0.11319617411917522,0.3428186584554068,4,6.977290689658133e-10,3.0127011996228248e-12,-4.934170096021768e-07,-1.7566895726960785e-07,-2.8705813678756884e-11
60660.0,1.218328,0.5090531961019169,0.5090531961019169,0.1129912315507296,0.34233289772751224,4,6.922751122351301e-10,4.092726157978177e-12,-5.069149519890863e-07,-1.8013998639406024e-07,-2.8958485548692934e-11
60720.0,1.2182970864197533,0.5082649805992788,0.5082649805992788,0.11278890939890461,0.3418490528033761,4,6.863845325444373e-10,3.865352482534945e-12,-5.228820301783232e-07,-1.8547713389367325e-07,-2.9498741137172465e-11
60780.0,1.218265135802469,0.5074790253972796,0.5074790253972796,0.11258928138957036,0.3413671577835847,4,6.800665031114761e-10,3.751665644813329e-12,-5.41318244170213e-07,-1.9167577678001952e-07,-3.033063793996603e-11
60840.0,1.2182320000000002,0.5066953230417632,0.5066953230417632,0.11239241829974182,0.34088724594273884,4,6.733304747097435e-10,3.353761712787673e-12,-5.622235939644302e-07,-1.9873144550356525e-07,-3.14580425497232e-11
60900.0,1.2181975308641977,0.5059138661042095,0.5059138661042095,0.1121983881050818,0.340409349751733,4,6.661858842349488e-10,2.5579538487363607e-12,-5.855980795610834e-07,-2.0663983509100822e-07,-3.288464183627808e-11
60960.0,1.2181615802469137,0.5051346471815042,0.5051346471815042,0.11200725611432594,0.3399335008988766,4,6.586421824605893e-10,2.8421709430404007e-12,-6.114417009602813e-07,-2.15396807905189e-07,-3.4613952488144564e-11
61020.0,1.2181239999999998,0.5043576588957165,0.5043576588957165,0.11181908509217402,0.33945973030995846,4,6.507093336383107e-10,2.8990143619012088e-12,-6.397544581619145e-07,-2.2499840225979548e-07,-3.66493291527346e-11
61080.0,1.2180846419753089,0.5035828938938851,0.5035828938938851,0.11163393537196736,0.3389880681673449,4,6.423971909974568e-10,3.637978807091713e-12,-6.705363511660385e-07,-2.354408362203317e-07,-3.8993971347194106e-11
61140.0,1.2180433580246912,0.5028103448478151,0.5028103448478151,0.11145186495930552,0.3385185439281885,4,6.337158992009151e-10,3.0127011996228248e-12,-7.037873799726257e-07,-2.4672051633368015e-07,-4.1650929353884635e-11
61200.0,1.218,0.5020400044538829,0.5020400044538829,0.11127292962759598,0.33805118634182174,4,6.246758388339657e-10,2.8990143619012088e-12,-7.395075445816743e-07,-2.588340399694363e-07,-4.462310920216134e-11
61260.0,1.2179540987654323,0.5012718654328672,0.5012718654328672,0.11109786584394173,0.3375861419113263,4,6.11380085446811e-10,3.183231456205249e-12,-7.87323731138603e-07,-2.7515349052032215e-07,-4.814898645682265e-11
61320.0,1.2179053827160495,0.5005059205296957,0.5005059205296957,0.11092676978991321,0.33712347692738176,4,6.002985192266053e-10,2.3874235921539366e-12,-8.330850480109781e-07,-2.907105195183149e-07,-5.216833619859997e-11
61380.0,1.217854,0.4997421625133663,0.4997421625133663,0.11075896257602799,0.3366631039985134,4,5.909952666138807e-10,3.296918293926865e-12,-8.763772290809669e-07,-3.0536145848436417e-07,-5.641709285734463e-11
61440.0,1.2178000987654318,0.49898058417686686,0.49898058417686686,0.11059394237765038,0.33620494056426675,4,5.831269495049085e-10,4.547473508864641e-12,-9.172002743484607e-07,-3.191103305821014e-07,-6.075960211341253e-11
61500.0,1.2177438271604941,0.49822117833704677,0.49822117833704677,0.11043130586818052,0.33574890786847794,4,5.764761029647403e-10,3.240074875066057e-12,-9.555541838134055e-07,-3.3196112187652436e-07,-6.511404715547316e-11
61560.0,1.2176853333333333,0.49746393783450343,0.49746393783450343,0.11027071301664214,0.33529493034422775,4,5.708910705282122e-10,2.7853275241795927e-12,-9.914389574760182e-07,-3.4391771870575665e-07,-6.942489197145473e-11
61620.0,1.2176247654320986,0.496708855533485,0.496708855533485,0.11011186855482137,0.3348429351975527,4,5.662592755806273e-10,3.240074875066057e-12,-1.0248545953360278e-06,-3.54983893678353e-07,-7.365145074324504e-11
61680.0,1.2175622716049384,0.4959559243218082,0.4959559243218082,0.10995451090561405,0.33439285210256586,4,5.624932603032207e-10,3.0127011996228248e-12,-1.0558010973937593e-06,-3.651633086769392e-07,-7.77623459567431e-11
61740.0,1.217498,0.49520513711078734,0.49520513711078734,0.10979840495982227,0.3339446129661246,4,5.595230251342898e-10,2.7284841053187847e-12,-1.0842784636488876e-06,-3.74459528738961e-07,-8.17324753966801e-11
61800.0,1.2174320987654323,0.4944564868351814,0.4944564868351814,0.1096433370589879,0.33349815173930275,4,5.572915046103688e-10,3.0127011996228248e-12,-1.1102866941014127e-06,-3.8287603353885945e-07,-8.554119737399693e-11
61860.0,1.2173647160493828,0.49370996645315185,0.49370996645315185,0.10948911134487901,0.33305340426211894,4,5.557509730191867e-10,5.343281372915953e-12,-1.1338257887516598e-06,-3.9041623238943114e-07,-8.917116995270063e-11
61920.0,1.217296,0.4929655689462333,0.4929655689462333,0.10933554700677076,0.3326103081328837,4,5.548613651873424e-10,3.467448550509289e-12,-1.1548957475994123e-06,-3.970834766298611e-07,-9.260756926746114e-11
61980.0,1.217226098765432,0.4922232873193181,0.4922232873193181,0.10918247614607492,0.33216880259636383,4,5.545884168567383e-10,2.6716406864579767e-12,-1.1734965706446697e-06,-4.0288107484151087e-07,-9.58375411892493e-11
62040.0,1.217155160493827,0.4914831146006492,0.4914831146006492,0.10902974208125683,0.3317288284467045,4,5.549028042617365e-10,3.183231456205249e-12,-1.189628257887541e-06,-4.0781230402424747e-07,-9.884980367535688e-11
62100.0,1.2170833333333333,0.49074504384182316,0.49074504384182316,0.10887719797629936,0.33129032794217095,4,5.557792420729513e-10,3.126388037344441e-12,-1.2032908093278087e-06,-4.1188042322766303e-07,-1.0163435035356505e-10
62160.0,1.2170107654320987,0.4900090681178044,0.4900090681178044,0.10872470571291644,0.3308532447295281,4,5.571958033856461e-10,2.9558577807620168e-12,-1.2144842249656903e-06,-4.1508868491394737e-07,-1.041822243100977e-10
62220.0,1.2169376049382716,0.48927518052694147,0.48927518052694147,0.10857213495032003,0.33041752377639566,4,5.591333368526463e-10,3.524291969370097e-12,-1.2232085048009687e-06,-4.17440345064658e-07,-1.0648534200567934e-10
62280.0,1.2168640000000002,0.4885433741909947,0.4885433741909947,0.10841936233193707,0.32998311131029057,4,5.615754111731874e-10,2.9558577807620168e-12,-1.229463648833969e-06,-4.1893867439830943e-07,-1.0853635377546221e-10
62340.0,1.2167900987654323,0.4878136422551654,0.4878136422551654,0.10826627080907666,0.3295499547633408,4,5.645076073257371e-10,3.637978807091713e-12,-1.2332496570644746e-06,-4.1958696854490596e-07,-1.1032853162020925e-10
62400.0,1.2167160493827158,0.4870859778881278,0.4870859778881278,0.10811274905897664,0.329118002721855,4,5.679173520345415e-10,3.865352482534945e-12,-1.2345665294923767e-06,-4.1938855664865206e-07,-1.1185567770121902e-10
62460.0,1.216642,0.4863603742820651,0.4863603742820651,0.1079586909799283,0.3286872048800875,4,5.717941120586545e-10,3.240074875066057e-12,-1.2334142661178928e-06,-4.1834681096148156e-07,-1.1311204880499788e-10
62520.0,1.2165680987654321,0.48563682465270347,0.48563682465270347,0.10780399525004283,0.32825751199765857,4,5.761284366245789e-10,2.9558577807620168e-12,-1.2297928669410225e-06,-4.1646515622062707e-07,-1.1409229330312412e-10
62580.0,1.2164944938271605,0.4849153222393458,0.4849153222393458,0.10764856493907939,0.32782887586017745,4,5.809125680489302e-10,3.0127011996228248e-12,-1.223702331961549e-06,-4.137470765126769e-07,-1.147913979821965e-10
62640.0,1.2164213333333334,0.48419586030490375,0.48419586030490375,0.10749230716488822,0.3274012492426942,4,5.861399005047119e-10,3.581135388230905e-12,-1.2151426611795802e-06,-4.1019612367015163e-07,-1.1520464281482259e-10
62700.0,1.2163487654320988,0.48347843213592423,0.48347843213592423,0.10733513278767365,0.32697458587566136,4,5.918050632880423e-10,3.353761712787673e-12,-1.204113854595442e-06,-4.058159257113201e-07,-1.153275621035771e-10
62760.0,1.216276938271605,0.482763031042613,0.482763031042613,0.10717695613654359,0.32654884041313703,4,5.979036293846107e-10,2.6147972675971687e-12,-1.1906159122084842e-06,-4.00610193217026e-07,-1.1515591087436757e-10
62820.0,1.216206,0.48204965035884906,0.48204965035884906,0.10701769476379186,0.32612396840299585,4,6.044321293474653e-10,3.410605131648481e-12,-1.1746488340191934e-06,-3.945827267464984e-07,-1.1468563556649365e-10
62880.0,1.216136098765432,0.4813382834421938,0.4813382834421938,0.10685726922316953,0.32569992625895083,4,6.113882317082542e-10,2.9558577807620168e-12,-1.1562126200274086e-06,-3.877374234414884e-07,-1.1391284826114698e-10
62940.0,1.2160673827160493,0.48062892367389093,0.48062892367389093,0.10669560286898752,0.3252766712342111,4,6.187701739879259e-10,3.069544618483633e-12,-1.1353072702331834e-06,-3.8007828399882386e-07,-1.1283380392976209e-10
63000.0,1.216,0.47992156445885475,0.47992156445885475,0.10653262167342112,0.32485416139662693,4,6.265772345415144e-10,3.410605131648481e-12,-1.1119327846364902e-06,-3.716094192703682e-07,-1.1144488014037752e-10
63060.0,1.2159326172839504,0.4792161992255497,0.4792161992255497,0.10637152057971005,0.32443288301327655,4,6.128493407198121e-10,3.410605131648481e-12,-1.1338257887517015e-06,-3.783058817957924e-07,-1.1085976079776517e-10
