time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,surface,radius_cm,cmax_kg_kg,volume_mean_kg_kg
141540.0,0.18636912116421406,0.18589300032025666,0.1844587401999282,0.18204778015718745,0.17862604517585912,0.17413825268674185,0.16849739421687365,0.16156489022204013,0.15311030716248603,0.14271892988529405,0.12953370840348688,0.11122643917221789,0.05536159645131258,,,,,,,,0.05536159645131258,1.2000000000000002,0.18636912116421406,0.14383700293738338
141600.0,0.18630498067431633,0.18582912802485876,0.184395673052904,0.181986057116407,0.17856620965503692,0.17408085700162848,0.1684430076258351,0.1615141135057793,0.15306379989547944,0.14267746543013754,0.1294983021423515,0.11119874486392532,0.05535592656760196,,,,,,,,0.05535592656760196,1.2,0.18630498067431633,0.1437940399496495
141660.0,0.18624091183749625,0.1857653270261096,0.18433267613589938,0.1819244025365565,0.17850644013539446,0.17402352418040812,0.16838868009224303,0.16146339136304488,0.1530173419933235,0.14263604427682094,0.12946293195137507,0.11117107735004866,0.055350266098313866,,,,,,,,0.055350266098313866,1.2,0.18624091183749625,0.1437511222791134
141720.0,0.18617691453082894,0.1857015972018564,0.18426974932906706,0.18186281630158205,0.17844673650605633,0.17396625411858319,0.16833441151890538,0.1614127237045723,0.1529709333751094,0.14259466635342022,0.12942759776935273,0.11114343658518111,0.05534461502030171,,,,,,,,0.05534461502030171,1.2,0.18617691453082894,0.1437082498505612
141780.0,0.18611298863167972,0.18563793843023474,0.18420689251284053,0.1818012982956969,0.17838709865639465,0.17390904671187835,0.1682802018088253,0.16136211044126875,0.1529245739600878,0.14255333158817565,0.1293922995352597,0.1111158225240947,0.05533897331051645,,,,,,,,0.05533897331051645,1.1999999999999997,0.18611298863167972,0.14366542258896375
141840.0,0.18604913401770337,0.1855743505896668,0.18414410556793256,0.1817398484033807,0.17832752647602798,0.1738519018562404,0.1682260508652006,0.16131155148421317,0.15287826366767016,0.14251203990949227,0.12935703718825042,0.11108823512173897,0.055333340946005706,,,,,,,,0.055333340946005706,1.2000000000000002,0.18604913401770337,0.14362264041947606
141900.0,0.1859853505668431,0.185510833558861,0.18408138837533475,0.18167846650937822,0.17826801985482107,0.17379481944783703,0.16817195859142364,0.1612610467446565,0.15283200241742767,0.14247079124593864,0.129321810667657,0.11106067433323845,0.05532771790391289,,,,,,,,0.05532771790391289,1.2,0.1859853505668431,0.14357990326743608
141960.0,0.18592163815732965,0.1854473872168115,0.18401874081631606,0.18161715249869878,0.17820857868288337,0.1737377993830565,0.16811792489108107,0.1612105961340211,0.15278579012909183,0.14242958552624746,0.12928661991298893,0.11103314011389197,0.05532210416147636,,,,,,,,0.05532210416147636,1.2000000000000002,0.18592163815732965,0.14353721105836437
142020.0,0.1858579966676804,0.18538401144279584,0.18395616277242288,0.18155590625661536,0.17814920285056898,0.17368084155850677,0.16806394966795288,0.16116019956390118,0.1527396267225543,0.1423884226793147,0.12925146486393133,0.11100563241917007,0.05531649969602872,,,,,,,,0.05531649969602872,1.2,0.1858579966676804,0.14349456371796318
142080.0,0.18579442597669873,0.18532070611637566,0.1838936541254771,0.18149472766866348,0.1780898922484752,0.1736239458710153,0.16801003282601262,0.1611098569460622,0.1526935121178669,0.1423473026341994,0.12921634546034472,0.11097815120471384,0.055310904484995545,,,,,,,,0.055310904484995545,1.2,0.18579442597669873,0.14345196117211562
