time_s,scheme,environment_temperature_c,environment_moisture_kg_kg,picard_iterations,temperature_residual,moisture_residual,temperature_linear_residual,moisture_linear_residual,surface_heat_internal_w_m2,surface_heat_robin_w_m2,surface_heat_boundary_residual_w_m2,surface_moisture_internal_kg_m2_s,surface_moisture_robin_kg_m2_s,surface_moisture_boundary_residual_kg_m2_s,surface_k_w_m_k,surface_D_m2_s,mass_step_residual,heat_step_residual_j,property_min_json,property_max_json,picard_history_json,temperature_min_k,temperature_max_k,moisture_min_kg_kg,moisture_max_kg_kg,center_heat_flux_w_m2,center_moisture_flux_kg_m2_s
0.25,bdf2,28.0022,0.019631625000000003,3,6.79516177485012e-15,2.3134435543718425e-12,2.2731683202437125e-10,5.1514348342607263e-14,-0.0544681223625548,-0.054593486591159035,0.00012536422860423557,2.0004810156064383e-06,2.012231807776402e-06,-1.1750792169963775e-08,0.48250114538825994,5.635765242674089e-09,9.87751978828533e-10,-2.679850473861538e-05,"{""D"": 5.635765242674089e-09, ""cp"": 3412.008246795472, ""k"": 0.48250114538825994, ""rho"": 974.4699372442244}","{""D"": 5.641680901191886e-09, ""cp"": 3415.2957746478905, ""k"": 0.4829577464788737, ""rho"": 976.4000000000019}","[[4.96770267787931e-09, 0.0001881343607329598], [4.830227494955992e-13, 3.0503001606044995e-08], [6.79516177485012e-15, 2.3134435543718425e-12]]",301.1499999999945,301.15001626053635,2.5349213847205028,2.5500000000000145,0.0,0.0
0.5,bdf2,28.0044,0.01963325,3,1.3401567737097202e-14,1.8033504972538697e-12,3.445279617153574e-10,2.7533531010703882e-14,-0.10867633736783171,-0.1088525772516391,0.00017623988380739697,1.9989570471122767e-06,2.0072330997673737e-06,-8.276052655096913e-09,0.4823108417707076,5.633301359509899e-09,9.852982437780467e-10,-5.3432860999365547e-05,"{""D"": 5.633301359509899e-09, ""cp"": 3410.6380607490946, ""k"": 0.4823108417707076, ""rho"": 973.6703519627798}","{""D"": 5.6416821553138394e-09, ""cp"": 3415.295774647891, ""k"": 0.4829577464788738, ""rho"": 976.4000000000021}","[[7.076213688350295e-09, 0.0001314998770459764], [6.836687090671366e-13, 2.2348838945051545e-08], [1.3401567737097202e-14, 1.8033504972538697e-12]]",301.14999999999196,301.1500458969099,2.5286746247092173,2.550000000000017,0.0,0.0
0.75,bdf2,28.0066,0.019634875000000003,3,1.9064199565100886e-14,1.5480427397479054e-12,1.276703187613748e-10,7.283063041541027e-14,-0.16267925437884903,-0.16289407434442182,0.00021481996557279337,1.9966728006539042e-06,2.0034080504426263e-06,-6.735249788722078e-09,0.4821647759992741,5.6314123446361e-09,9.834206270805585e-10,-7.99604585302141e-05,"{""D"": 5.6314123446361e-09, ""cp"": 3409.586387194773, ""k"": 0.4821647759992741, ""rho"": 973.0585520708203}","{""D"": 5.641683864743289e-09, ""cp"": 3415.295774647894, ""k"": 0.48295774647887413, ""rho"": 976.400000000004}","[[8.68079172606704e-09, 0.00010683162061949137], [8.433548876917736e-13, 1.854268529571585e-08], [1.9064199565100886e-14, 1.5480427397479054e-12]]",301.14999999998594,301.1500842370262,2.523894938053283,2.550000000000031,0.0,0.0
1.0,bdf2,28.0088,0.0196365,3,5.66263268128731e-15,1.375109176853349e-12,2.0270363165764138e-10,1.509903313490213e-14,-0.21651300645877714,-0.21676009990301282,0.0002470934442356798,1.9943734601141163e-06,2.0001900887229494e-06,-5.816628608833074e-09,0.4820415935266391,5.629821292763882e-09,9.818410138152857e-10,-0.00010640186519251111,"{""D"": 5.629821292763882e-09, ""cp"": 3408.6994733918013, ""k"": 0.4820415935266391, ""rho"": 972.5438861956718}","{""D"": 5.641686101085926e-09, ""cp"": 3415.295774647896, ""k"": 0.48295774647887446, ""rho"": 976.4000000000051}","[[1.0027733107573859e-08, 9.221728626347999e-05], [9.722740313770364e-13, 1.6212269522506653e-08], [5.66263268128731e-15, 1.375109176853349e-12]]",301.14999999998736,301.15012959600386,2.5198741109036864,2.55000000000004,0.0,0.0
1.25,bdf2,28.011,0.019638125000000003,3,3.775087809798405e-15,1.2572078454539378e-12,6.571099220309407e-11,6.572520305780927e-14,-0.27019971697300194,-0.2704749703511311,0.00027525337812916995,1.9921702830353467e-06,1.9973600025355837e-06,-5.1897195002369546e-09,0.48193303199262616,5.6284209891951636e-09,9.80451798498079e-10,-0.00013276909291979168,"{""D"": 5.6284209891951636e-09, ""cp"": 3407.917830346908, ""k"": 0.48193303199262616, ""rho"": 972.0912804056934}","{""D"": 5.641688702760839e-09, ""cp"": 3415.295774647898, ""k"": 0.4829577464788747, ""rho"": 976.4000000000062}","[[1.1210889594033778e-08, 8.227657673927229e-05], [1.0692936221254018e-12, 1.4594736573964526e-08], [3.775087809798405e-15, 1.2572078454539378e-12]]",301.14999999998486,301.15018100118596,2.51633812816948,2.5500000000000482,0.0,0.0
1.5,bdf2,28.0132,0.01963975,3,1.7554155004938305e-14,1.1617722034940005e-12,1.5785417417646386e-10,4.263256414560601e-14,-0.32375452333936444,-0.32405508557076246,0.0003005622313980161,1.9900784451279556e-06,1.994805406069171e-06,-4.726960941215494e-09,0.4818348553983134,5.6271564289417434e-09,9.791978138970742e-10,-0.00015907016894275319,"{""D"": 5.6271564289417434e-09, ""cp"": 3407.210958867857, ""k"": 0.4818348553983134, ""rho"": 971.6827529710674}","{""D"": 5.641691607918812e-09, ""cp"": 3415.2957746478996, ""k"": 0.482957746478875, ""rho"": 976.4000000000074}","[[1.2278023249150857e-08, 7.495688356438194e-05], [1.1293173053177175e-12, 1.3386354682683557e-08], [1.7554155004938305e-14, 1.1617722034940005e-12]]",301.149999999986,301.15023779657713,2.513146507586464,2.550000000000057,0.0,0.0
1.75,bdf2,28.0154,0.019641375000000003,3,6.6064010675962265e-15,1.0898471667614199e-12,2.7830537874251604e-10,3.8191672047105385e-14,-0.3771888766560211,-0.37751248275412763,0.0003236060981065547,1.9880922332740056e-06,1.992459548019648e-06,-4.367314745642392e-09,0.48174454775265185,5.6259949196483224e-09,9.78046293537142e-10,-0.0001853110140630763,"{""D"": 5.6259949196483224e-09, ""cp"": 3406.5607438190937, ""k"": 0.48174454775265185, ""rho"": 971.3076236831437}","{""D"": 5.641694791258866e-09, ""cp"": 3415.2957746479015, ""k"": 0.48295774647887524, ""rho"": 976.4000000000084}","[[1.3257355137746193e-08, 6.927589729665503e-05], [1.2622001125433216e-12, 1.2438682415226641e-08], [6.6064010675962265e-15, 1.0898471667614199e-12]]",301.14999999997764,301.1502995006898,2.51021581002456,2.5500000000000655,0.0,0.0
2.0,bdf2,28.0176,0.019643,3,2.8313141204911202e-15,1.0316801879026253e-12,6.372147254296578e-11,1.9984014443252818e-14,-0.4305114568509564,-0.43085648770073703,0.0003450308497806587,1.9862015186917387e-06,1.990278940328343e-06,-4.077421636604376e-09,0.48166046988392797,5.62491514805662e-09,9.76975890221795e-10,-0.0002114961942750088,"{""D"": 5.62491514805662e-09, ""cp"": 3405.9553831642816, ""k"": 0.48166046988392797, ""rho"": 970.9589344525349}","{""D"": 5.641698587065625e-09, ""cp"": 3415.2957746479033, ""k"": 0.48295774647887546, ""rho"": 976.4000000000094}","[[1.4167328463606633e-08, 6.470078945845565e-05], [1.3305288823561236e-12, 1.1669328858329762e-08], [2.8313141204911202e-15, 1.0316801879026253e-12]]",301.1499999999794,301.15036574049196,2.507491675410429,2.550000000000074,0.0,0.0
